300 0.844517 1.20979 0.304244 1.10843 0.137241
300.7 0.845375 1.20247 0.30016 1.10495 0.135825
301.4 0.84624 1.19463 0.295887 1.10121 0.134346
302.1 0.847123 1.18627 0.291387 1.09722 0.132784
302.8 0.848037 1.17746 0.286625 1.093 0.131118
303.5 0.848995 1.16827 0.281569 1.08858 0.129329
304.2 0.850007 1.15876 0.276197 1.08397 0.1274
304.9 0.851082 1.149 0.270495 1.07922 0.12532
305.6 0.852226 1.13907 0.264459 1.07434 0.123079
306.3 0.853442 1.12902 0.258095 1.06939 0.120674
307 0.854732 1.11895 0.25142 1.06438 0.118107
307.7 0.856092 1.10891 0.244464 1.05935 0.115384
308.4 0.857517 1.09897 0.237268 1.05434 0.11252
309.1 0.858996 1.08921 0.229888 1.04938 0.109535
309.8 0.860516 1.07967 0.222388 1.04451 0.106456
310.5 0.86206 1.07043 0.214849 1.03976 0.103317
311.2 0.863606 1.06151 0.207356 1.03515 0.100157
311.9 0.865127 1.05289 0.19999 1.03068 0.0970183
312.6 0.866597 1.04448 0.192812 1.0263 0.0939351
313.3 0.867989 1.03618 0.185878 1.02198 0.0909399
314 0.869279 1.0279 0.179234 1.01767 0.0880609
314.7 0.870443 1.01952 0.172918 1.01331 0.0853231
315.4 0.871457 1.01094 0.166962 1.00885 0.0827481
316.1 0.872299 1.00203 0.161391 1.00423 0.0803552
316.8 0.872943 0.992663 0.156227 0.999386 0.0781614
317.5 0.873365 0.982704 0.151487 0.994237 0.0761827
318.2 0.873536 0.972005 0.147188 0.988709 0.0744346
318.9 0.873422 0.960405 0.143344 0.982713 0.0729329
319.6 0.872985 0.947724 0.13997 0.976148 0.071695
320.3 0.872177 0.933763 0.137082 0.9689 0.0707413
321 0.870944 0.91832 0.134695 0.96085 0.0700915
321.7 0.869254 0.901322 0.132786 0.951938 0.0697449
322.4 0.867072 0.882743 0.131329 0.942126 0.0696985
323.1 0.864357 0.862561 0.13031 0.931372 0.0699559
323.8 0.861055 0.840758 0.12972 0.919637 0.0705279
324.5 0.857101 0.817328 0.129561 0.906879 0.0714324
325.2 0.85242 0.792277 0.129843 0.893063 0.0726956
325.9 0.846923 0.765633 0.130586 0.878158 0.0743521
326.6 0.840511 0.73745 0.131816 0.862145 0.0764467
327.3 0.833074 0.707817 0.133571 0.845023 0.0790341
328 0.8245 0.676866 0.135896 0.826813 0.0821805
328.7 0.814676 0.644786 0.138843 0.807574 0.0859629
329.4 0.803503 0.611827 0.14247 0.787408 0.0904676
330.1 0.790912 0.578317 0.146838 0.76648 0.0957871
330.8 0.776893 0.544669 0.152005 0.745034 0.102012
331.5 0.761526 0.51139 0.15802 0.723408 0.109219
332.2 0.744972 0.47898 0.16492 0.701982 0.117467
332.9 0.727309 0.447582 0.17274 0.680933 0.12684
333.6 0.708601 0.417201 0.181506 0.660369 0.137427
334.3 0.688929 0.387805 0.191229 0.640389 0.149307
335 0.668392 0.359322 0.201909 0.621082 0.162546
335.7 0.647098 0.331633 0.213536 0.602523 0.177201
336.4 0.625161 0.30458 0.226096 0.584768 0.193321
