300 0.921711 1.0006 0 1.0003 0
300.7 0.921711 1.0006 0 1.0003 0
301.4 0.921711 1.0006 0 1.0003 0
302.1 0.921711 1.0006 8.9308e-17 1.0003 4.46406e-17
302.8 0.921711 1.0006 0 1.0003 0
303.5 0.921711 1.0006 0 1.0003 0
304.2 0.921711 1.0006 0 1.0003 0
304.9 0.921711 1.0006 0 1.0003 0
305.6 0.921711 1.0006 1.02825e-16 1.0003 5.13973e-17
306.3 0.921711 1.0006 0 1.0003 0
307 0.921711 1.0006 5.43818e-17 1.0003 2.71827e-17
307.7 0.921711 1.0006 0 1.0003 0
308.4 0.921711 1.0006 0 1.0003 0
309.1 0.921711 1.0006 5.88731e-17 1.0003 2.94277e-17
309.8 0.921711 1.0006 -6.03378e-17 1.0003 -3.01599e-17
310.5 0.921711 1.0006 -6.17693e-17 1.0003 -3.08754e-17
311.2 0.921711 1.0006 0 1.0003 0
311.9 0.921711 1.0006 6.45094e-17 1.0003 3.2245e-17
312.6 0.921711 1.0006 0 1.0003 0
313.3 0.921711 1.0006 0 1.0003 0
314 0.921711 1.0006 0 1.0003 0
314.7 0.921711 1.0006 0 1.0003 0
315.4 0.921711 1.0006 0 1.0003 0
316.1 0.921711 1.0006 -3.62409e-17 1.0003 -1.8115e-17
316.8 0.921711 1.0006 0 1.0003 0
317.5 0.921711 1.0006 -3.77422e-17 1.0003 -1.88655e-17
318.2 0.921711 1.0006 0 1.0003 0
318.9 0.921711 1.0006 3.94714e-17 1.0003 1.97298e-17
319.6 0.921711 1.0006 4.04565e-17 1.0003 2.02222e-17
320.3 0.921711 1.0006 0 1.0003 0
321 0.921711 1.0006 4.27547e-17 1.0003 2.13709e-17
321.7 0.921711 1.0006 0 1.0003 0
322.4 0.921711 1.0006 0 1.0003 0
323.1 0.921711 1.0006 0 1.0003 0
323.8 0.921711 1.0006 2.44895e-17 1.0003 1.22411e-17
324.5 0.921711 1.0006 0 1.0003 0
325.2 0.921711 1.0006 -2.65101e-17 1.0003 -1.32511e-17
325.9 0.921711 1.0006 0 1.0003 0
326.6 0.921711 1.0006 0 1.0003 0
327.3 0.921711 1.0006 0 1.0003 0
328 0.921711 1.0006 0 1.0003 0
328.7 0.921711 1.0006 0 1.0003 0
329.4 0.921711 1.0006 0 1.0003 0
330.1 0.921711 1.0006 0 1.0003 0
330.8 0.921711 1.0006 0 1.0003 0
331.5 0.921711 1.0006 0 1.0003 0
332.2 0.921711 1.0006 0 1.0003 0
332.9 0.921711 1.0006 4.28767e-17 1.0003 2.14319e-17
333.6 0.921711 1.0006 0 1.0003 0
334.3 0.921711 1.0006 4.60659e-17 1.0003 2.3026e-17
335 0.921711 1.0006 0 1.0003 0
335.7 0.921711 1.0006 0 1.0003 0
336.4 0.921711 1.0006 -5.06099e-17 1.0003 -2.52974e-17
337.1 0.921711 1.0006 -5.20759e-17 1.0003 -2.60301e-17
337.8 0.921711 1.0006 -5.35329e-17 1.0003 -2.67584e-17
338.5 0.921711 1.0006 0 1.0003 0
339.2 0.921711 1.0006 0 1.0003 0
339.9 0.921711 1.0006 0 1.0003 0
340.6 0.921711 1.0006 0 1.0003 0
