300 0.665845 1.34701 0.609719 1.18861 0.256484
300.7 0.669125 1.33397 0.599193 1.18244 0.253371
301.4 0.672499 1.31998 0.588197 1.17581 0.250123
302.1 0.675994 1.30509 0.576678 1.16874 0.246709
302.8 0.679638 1.28944 0.5646 1.16126 0.243097
303.5 0.683455 1.27317 0.551941 1.15344 0.239259
304.2 0.687465 1.25642 0.538692 1.14531 0.235173
304.9 0.691684 1.23933 0.52486 1.13693 0.230823
305.6 0.69612 1.22204 0.510471 1.12836 0.2262
306.3 0.700775 1.20466 0.495568 1.11966 0.221303
307 0.705642 1.18734 0.480214 1.11088 0.216141
307.7 0.710708 1.17018 0.46449 1.10208 0.210733
308.4 0.715949 1.15331 0.448497 1.09333 0.205105
309.1 0.721331 1.13682 0.432353 1.08468 0.199299
309.8 0.726811 1.1208 0.416194 1.07619 0.193364
310.5 0.732333 1.10533 0.400172 1.06791 0.187362
311.2 0.737833 1.09045 0.384448 1.05988 0.181364
311.9 0.743243 1.0761 0.369149 1.05208 0.175438
312.6 0.748496 1.06209 0.354365 1.04445 0.169643
313.3 0.753529 1.04824 0.340166 1.03689 0.164031
314 0.758282 1.03438 0.326611 1.02934 0.15865
314.7 0.762698 1.0203 0.313742 1.0217 0.153539
315.4 0.766721 1.00581 0.301594 1.01387 0.148734
316.1 0.770296 0.990687 0.290188 1.00573 0.144267
316.8 0.773364 0.974729 0.27954 0.997184 0.140165
317.5 0.775865 0.957705 0.26966 0.988092 0.136455
318.2 0.777731 0.939375 0.260552 0.978319 0.133163
318.9 0.778881 0.919482 0.252219 0.967711 0.130317
319.6 0.779222 0.897746 0.244661 0.956095 0.127948
320.3 0.778635 0.87386 0.237881 0.943271 0.126094
321 0.776984 0.847529 0.231871 0.929033 0.124792
321.7 0.774173 0.818693 0.226582 0.913281 0.124048
322.4 0.770101 0.787385 0.221959 0.895951 0.123868
323.1 0.764632 0.753645 0.217963 0.876976 0.12427
323.8 0.757598 0.717525 0.214569 0.856284 0.125291
324.5 0.748786 0.679101 0.211766 0.833803 0.126988
325.2 0.73794 0.638472 0.209553 0.809461 0.12944
325.9 0.724755 0.595773 0.207944 0.783196 0.132754
326.6 0.708876 0.551178 0.206966 0.754961 0.137071
327.3 0.689903 0.504912 0.206658 0.724734 0.142575
328 0.667402 0.457258 0.207069 0.692538 0.1495
328.7 0.640944 0.408569 0.208261 0.658466 0.158141
329.4 0.610166 0.359272 0.210305 0.622724 0.168859
330.1 0.574888 0.309879 0.213276 0.585687 0.182073
330.8 0.535303 0.260993 0.217249 0.547984 0.198226
331.5 0.492227 0.213306 0.222298 0.510583 0.21769
332.2 0.447205 0.167462 0.228475 0.474729 0.240637
332.9 0.40202 0.123571 0.235803 0.441469 0.267066
333.6 0.358664 0.0815578 0.244274 0.411757 0.296624
334.3 0.318993 0.0412989 0.253863 0.386328 0.328559
335 0.284224 0.00262394 0.264526 0.365488 0.36188
335.7 0.254724 -0.0346837 0.276205 0.349063 0.395637
336.4 0.230157 -0.0708855 0.288833 0.33654 0.429121
337.1 0.209802 -0.106287 0.302337 0.327252 0.461932
337.8 0.192835 -0.141238 0.316642 0.320527 0.493939
338.5 0.178478 -0.17613 0.331675 0.315761 0.5252
339.2 0.166071 -0.211399 0.34737 0.312442 0.555895
339.9 0.155078 -0.247527 0.363666 0.310149 0.586276
340.6 0.145076 -0.285045 0.380514 0.30854 0.616637
341.3 0.135739 -0.324538 0.397877 0.307337 0.647298
342 0.126821 -0.366657 0.415732 0.306319 0.678593
342.7 0.118144 -0.412122 0.434068 0.305308 0.710869
343.4 0.109656 -0.461477 0.45292 0.304243 0.74434
344.1 0.101447 -0.51486 0.472388 0.303212 0.778972
344.8 0.0935935 -0.572372 0.492578 0.302301 0.814714
345.5 0.0861482 -0.634126 0.513601 0.301581 0.851515
346.2 0.0791446 -0.700242 0.535574 0.30111 0.889331
346.9 0.0726004 -0.770843 0.55862 0.300941 0.928121
347.6 0.0665208 -0.846059 0.582871 0.301117 0.967848
348.3 0.0609016 -0.926018 0.608468 0.301677 1.00848
349 0.0557314 -1.01084 0.635565 0.302658 1.04997
349.7 0.0509933 -1.10066 0.664328 0.304094 1.09231
350.4 0.0466674 -1.19556 0.694936 0.306022 1.13543
351.1 0.0427312 -1.29564 0.727585 0.308476 1.17932
351.8 0.0391612 -1.40096 0.762488 0.311493 1.22392
352.5 0.0359332 -1.51155 0.799877 0.315113 1.26919
353.2 0.0330235 -1.62737 0.840001 0.319378 1.31506
353.9 0.0304089 -1.74837 0.883128 0.324333 1.36145
354.6 0.0280667 -1.87439 0.929545 0.330024 1.4083
355.3 0.0259668 -2.00557 0.979581 0.336485 1.45561
356 0.024075 -2.14234 1.03363 0.343742 1.5035
356.7 0.0223624 -2.28523 1.09215 0.351829 1.5521
357.4 0.0208045 -2.43481 1.15566 0.360792 1.60156
358.1 0.0193806 -2.59175 1.22477 0.370688 1.65202
358.8 0.0180732 -2.7568 1.30019 0.381591 1.70365
359.5 0.0168672 -2.93081 1.38277 0.393587 1.75662
360.2 0.0157498 -3.11475 1.47348 0.406782 1.81114
360.9 0.01471 -3.30973 1.5735 0.421304 1.86741
361.6 0.0137383 -3.51701 1.68423 0.437308 1.92568
362.3 0.0128266 -3.73802 1.80736 0.454978 1.98621
363 0.0119679 -3.97443 1.94495 0.47454 2.0493
363.7 0.011156 -4.22812 2.09948 0.496265 2.11528
364.4 0.0103859 -4.50127 2.27404 0.520488 2.18453
365.1 0.00965313 -4.79634 2.47247 0.547617 2.25748
365.8 0.00895394 -5.11619 2.69958 0.578161 2.33462
366.5 0.00828526 -5.46402 2.96144 0.612754 2.4165
367.2 0.00764459 -5.84345 3.26588 0.652195 2.50376
367.9 0.00703003 -6.25844 3.62298 0.697504 2.5971
368.6 0.00644074 -6.71299 4.0459 0.749989 2.69731
369.3 0.00587817 -7.20991 4.55142 0.8113 2.80502
