300 0.807499 1.24746 0.375328 1.12919 0.166193
300.7 0.808864 1.23865 0.369929 1.12502 0.164409
301.4 0.810252 1.2292 0.36428 1.12055 0.162546
302.1 0.811676 1.21915 0.358341 1.11577 0.16058
302.8 0.813155 1.20856 0.35207 1.11071 0.158488
303.5 0.814705 1.19753 0.345436 1.10541 0.156247
304.2 0.816338 1.18612 0.338416 1.0999 0.153839
304.9 0.818065 1.17444 0.331 1.09422 0.151249
305.6 0.819893 1.16256 0.323186 1.0884 0.148469
306.3 0.821826 1.15058 0.314988 1.08247 0.145495
307 0.823863 1.13857 0.306431 1.07649 0.142329
307.7 0.825999 1.12663 0.297556 1.07049 0.138982
308.4 0.828224 1.11483 0.288418 1.06451 0.13547
309.1 0.830523 1.10326 0.279085 1.0586 0.131818
309.8 0.832875 1.09197 0.269641 1.05279 0.12806
310.5 0.835255 1.08104 0.260181 1.04713 0.124235
311.2 0.837631 1.07051 0.250811 1.04164 0.120393
311.9 0.839967 1.06033 0.241625 1.0363 0.11658
312.6 0.842228 1.05041 0.232694 1.03109 0.112839
313.3 0.844378 1.04062 0.22408 1.02593 0.109208
314 0.846385 1.03083 0.215834 1.02079 0.105719
314.7 0.848217 1.02094 0.207998 1.01559 0.102403
315.4 0.849843 1.01078 0.200605 1.01027 0.0992833
316.1 0.851234 1.00023 0.193683 1.00475 0.0963839
316.8 0.852358 0.989133 0.187254 0.998958 0.0937246
317.5 0.853181 0.977323 0.181334 0.992805 0.0913239
318.2 0.853666 0.964629 0.175938 0.986198 0.0892002
318.9 0.853771 0.950865 0.17108 0.97903 0.0873721
319.6 0.853444 0.935822 0.166772 0.971182 0.0858604
320.3 0.852622 0.919269 0.16303 0.962518 0.0846894
321 0.851235 0.900975 0.159863 0.952896 0.0838828
321.7 0.849235 0.880867 0.157243 0.942247 0.0834406
322.4 0.846579 0.858926 0.155137 0.930524 0.0833602
323.1 0.843205 0.835141 0.153523 0.917681 0.0836475
323.8 0.839037 0.809508 0.15239 0.903669 0.0843172
324.5 0.833982 0.782032 0.151734 0.888439 0.0853935
325.2 0.827932 0.752742 0.151564 0.871949 0.0869112
325.9 0.820756 0.721685 0.151898 0.854161 0.0889167
