ITO_Ag_20s_T
RTmethod[PolRT=90.00, RevsRT=5, SlitRT=1700, AutoSlitMin=100, Interleave=Off, WVASE=3.774, HardVer=6.256, Tue Sep 25 09:16:09 2012]
Original[ito_10nm_ag_20s_t.dat]
nm
pT	300.000000	0.000000	0.0142932	0.00514293
pT	303.000000	0.000000	0.0284931	0.00528493
pT	306.000000	0.000000	0.0524384	0.00552438
pT	309.000000	0.000000	0.086937	0.00586937
pT	312.000000	0.000000	0.131747	0.00631747
pT	315.000000	0.000000	0.183767	0.00683767
pT	318.000000	0.000000	0.242332	0.00742332
pT	321.000000	0.000000	0.301174	0.00801174
pT	324.000000	0.000000	0.359506	0.00859506
pT	327.000000	0.000000	0.414587	0.00914587
pT	330.000000	0.000000	0.461304	0.00961304
pT	333.000000	0.000000	0.502846	0.0100285
pT	336.000000	0.000000	0.53713	0.0103713
pT	339.000000	0.000000	0.565141	0.0106514
pT	342.000000	0.000000	0.583671	0.0108367
pT	345.000000	0.000000	0.603607	0.0110361
pT	348.000000	0.000000	0.623815	0.0112382
pT	351.000000	0.000000	0.637976	0.0113798
pT	354.000000	0.000000	0.649021	0.0114902
pT	357.000000	0.000000	0.658499	0.011585
pT	360.000000	0.000000	0.673665	0.0117366
pT	363.000000	0.000000	0.691176	0.0119118
pT	366.000000	0.000000	0.695835	0.0119584
pT	369.000000	0.000000	0.703405	0.012034
pT	372.000000	0.000000	0.711124	0.0121112
pT	375.000000	0.000000	0.714332	0.0121433
pT	378.000000	0.000000	0.715464	0.0121546
pT	381.000000	0.000000	0.720801	0.012208
pT	384.000000	0.000000	0.72885	0.0122885
pT	387.000000	0.000000	0.732893	0.0123289
pT	390.000000	0.000000	0.739517	0.0123952
pT	393.000000	0.000000	0.746295	0.0124629
pT	396.000000	0.000000	0.750865	0.0125087
pT	399.000000	0.000000	0.755825	0.0125582
pT	402.000000	0.000000	0.75741	0.0125741
pT	405.000000	0.000000	0.75284	0.0125284
pT	408.000000	0.000000	0.750769	0.0125077
pT	411.000000	0.000000	0.748848	0.0124885
pT	414.000000	0.000000	0.749083	0.0124908
pT	417.000000	0.000000	0.741848	0.0124185
pT	420.000000	0.000000	0.734118	0.0123412
pT	423.000000	0.000000	0.732554	0.0123255
pT	426.000000	0.000000	0.723916	0.0122392
pT	429.000000	0.000000	0.720818	0.0122082
pT	432.000000	0.000000	0.7121	0.012121
pT	435.000000	0.000000	0.70567	0.0120567
pT	438.000000	0.000000	0.70642	0.0120642
pT	441.000000	0.000000	0.700059	0.0120006
pT	444.000000	0.000000	0.692994	0.0119299
pT	447.000000	0.000000	0.683097	0.011831
pT	450.000000	0.000000	0.675344	0.0117534
pT	453.000000	0.000000	0.672511	0.0117251
pT	456.000000	0.000000	0.667336	0.0116734
pT	459.000000	0.000000	0.662286	0.0116229
pT	462.000000	0.000000	0.654046	0.0115405
pT	465.000000	0.000000	0.649205	0.011492
pT	468.000000	0.000000	0.640906	0.0114091
pT	471.000000	0.000000	0.641526	0.0114153
pT	474.000000	0.000000	0.634752	0.0113475
pT	477.000000	0.000000	0.631183	0.0113118
pT	480.000000	0.000000	0.618855	0.0111885
pT	483.000000	0.000000	0.620773	0.0112077
pT	486.000000	0.000000	0.605606	0.0110561
pT	489.000000	0.000000	0.60118	0.0110118
pT	492.000000	0.000000	0.598148	0.0109815
pT	495.000000	0.000000	0.596175	0.0109618
pT	498.000000	0.000000	0.595368	0.0109537
pT	501.000000	0.000000	0.588402	0.010884
pT	504.000000	0.000000	0.586627	0.0108663
pT	507.000000	0.000000	0.588216	0.0108822
pT	510.000000	0.000000	0.589577	0.0108958
pT	513.000000	0.000000	0.584446	0.0108445
pT	516.000000	0.000000	0.589746	0.0108975
pT	519.000000	0.000000	0.587075	0.0108707
pT	522.000000	0.000000	0.58449	0.0108449
pT	525.000000	0.000000	0.58759	0.0108759
pT	528.000000	0.000000	0.586263	0.0108626
pT	531.000000	0.000000	0.590658	0.0109066
pT	534.000000	0.000000	0.591501	0.010915
pT	537.000000	0.000000	0.587073	0.0108707
pT	540.000000	0.000000	0.591062	0.0109106
pT	543.000000	0.000000	0.594803	0.010948
pT	546.000000	0.000000	0.559939	0.0105994
pT	549.000000	0.000000	0.565755	0.0106576
pT	552.000000	0.000000	0.561718	0.0106172
pT	555.000000	0.000000	0.566292	0.0106629
pT	558.000000	0.000000	0.566482	0.0106648
pT	561.000000	0.000000	0.573179	0.0107318
pT	564.000000	0.000000	0.577148	0.0107715
pT	567.000000	0.000000	0.57643	0.0107643
pT	570.000000	0.000000	0.575939	0.0107594
pT	573.000000	0.000000	0.580366	0.0108037
pT	576.000000	0.000000	0.582905	0.0108291
pT	579.000000	0.000000	0.58746	0.0108746
pT	582.000000	0.000000	0.593615	0.0109362
