ITO_Ag_10s_T
RTmethod[PolRT=90,00, RevsRT=5, SlitRT=1700, AutoSlitMin=100, Interleave=Off, WVASE=3,774, HardVer=6,256, Tue Sep 25 12:08:48 2012]
Original[ito_10nm_ag_10s_t,dat]
nm
pT	300,000000	0,000000	0,0156535	0,00515653
pT	303,000000	0,000000	0,0281223	0,00528122
pT	306,000000	0,000000	0,0515634	0,00551563
pT	309,000000	0,000000	0,0856315	0,00585631
pT	312,000000	0,000000	0,130156	0,00630156
pT	315,000000	0,000000	0,182307	0,00682307
pT	318,000000	0,000000	0,240311	0,00740311
pT	321,000000	0,000000	0,300215	0,00800215
pT	324,000000	0,000000	0,359318	0,00859318
pT	327,000000	0,000000	0,41324	0,0091324
pT	330,000000	0,000000	0,461793	0,00961793
pT	333,000000	0,000000	0,498079	0,00998079
pT	336,000000	0,000000	0,538192	0,0103819
pT	339,000000	0,000000	0,567645	0,0106765
pT	342,000000	0,000000	0,593723	0,0109372
pT	345,000000	0,000000	0,615934	0,0111593
pT	348,000000	0,000000	0,634434	0,0113443
pT	351,000000	0,000000	0,649618	0,0114962
pT	354,000000	0,000000	0,664241	0,0116424
pT	357,000000	0,000000	0,677329	0,0117733
pT	360,000000	0,000000	0,693845	0,0119384
pT	363,000000	0,000000	0,701614	0,0120161
pT	366,000000	0,000000	0,709514	0,0120951
pT	369,000000	0,000000	0,717252	0,0121725
pT	372,000000	0,000000	0,724784	0,0122478
pT	375,000000	0,000000	0,731461	0,0123146
pT	378,000000	0,000000	0,729879	0,0122988
pT	381,000000	0,000000	0,730527	0,0123053
pT	384,000000	0,000000	0,73379	0,0123379
pT	387,000000	0,000000	0,741473	0,0124147
pT	390,000000	0,000000	0,746912	0,0124691
pT	393,000000	0,000000	0,746735	0,0124673
pT	396,000000	0,000000	0,749429	0,0124943
pT	399,000000	0,000000	0,750889	0,0125089
pT	402,000000	0,000000	0,75139	0,0125139
pT	405,000000	0,000000	0,749177	0,0124918
pT	408,000000	0,000000	0,74971	0,0124971
pT	411,000000	0,000000	0,744666	0,0124467
pT	414,000000	0,000000	0,741687	0,0124169
pT	417,000000	0,000000	0,738516	0,0123852
pT	420,000000	0,000000	0,734544	0,0123454
pT	423,000000	0,000000	0,728323	0,0122832
pT	426,000000	0,000000	0,722063	0,0122206
pT	429,000000	0,000000	0,716148	0,0121615
pT	432,000000	0,000000	0,709715	0,0120972
pT	435,000000	0,000000	0,703726	0,0120373
pT	438,000000	0,000000	0,694876	0,0119488
pT	441,000000	0,000000	0,691031	0,0119103
pT	444,000000	0,000000	0,685586	0,0118559
pT	447,000000	0,000000	0,680542	0,0118054
pT	450,000000	0,000000	0,673591	0,0117359
pT	453,000000	0,000000	0,668724	0,0116872
pT	456,000000	0,000000	0,66374	0,0116374
pT	459,000000	0,000000	0,657912	0,0115791
pT	462,000000	0,000000	0,652513	0,0115251
pT	465,000000	0,000000	0,649233	0,0114923
pT	468,000000	0,000000	0,644476	0,0114448
pT	471,000000	0,000000	0,641696	0,011417
pT	474,000000	0,000000	0,636711	0,0113671
pT	477,000000	0,000000	0,63469	0,0113469
pT	480,000000	0,000000	0,62926	0,0112926
pT	483,000000	0,000000	0,630319	0,0113032
pT	486,000000	0,000000	0,625301	0,011253
pT	489,000000	0,000000	0,623541	0,0112354
pT	492,000000	0,000000	0,618467	0,0111847
pT	495,000000	0,000000	0,616923	0,0111692
pT	498,000000	0,000000	0,615705	0,0111571
pT	501,000000	0,000000	0,612006	0,0111201
pT	504,000000	0,000000	0,609111	0,0110911
pT	507,000000	0,000000	0,607192	0,0110719
pT	510,000000	0,000000	0,607154	0,0110715
pT	513,000000	0,000000	0,603733	0,0110373
pT	516,000000	0,000000	0,602303	0,011023
pT	519,000000	0,000000	0,603209	0,0110321
pT	522,000000	0,000000	0,602372	0,0110237
pT	525,000000	0,000000	0,600424	0,0110042
pT	528,000000	0,000000	0,600326	0,0110033
pT	531,000000	0,000000	0,598427	0,0109843
pT	534,000000	0,000000	0,598567	0,0109857
pT	537,000000	0,000000	0,597676	0,0109768
pT	540,000000	0,000000	0,597975	0,0109797
pT	543,000000	0,000000	0,600077	0,0110008
pT	546,000000	0,000000	0,605833	0,0110583
pT	549,000000	0,000000	0,605355	0,0110536
pT	552,000000	0,000000	0,608158	0,0110816
pT	555,000000	0,000000	0,609178	0,0110918
pT	558,000000	0,000000	0,61228	0,0111228
pT	561,000000	0,000000	0,610955	0,0111095
pT	564,000000	0,000000	0,612707	0,0111271
pT	567,000000	0,000000	0,612999	0,01113
pT	570,000000	0,000000	0,612396	0,011124
pT	573,000000	0,000000	0,614689	0,0111469
pT	576,000000	0,000000	0,613333	0,0111333
pT	579,000000	0,000000	0,613991	0,0111399
pT	582,000000	0,000000	0,618824	0,0111882
pT	585,000000	0,000000	0,6185	0,011185
pT	588,000000	0,000000	0,616512	0,0111651
pT	591,000000	0,000000	0,615175	0,0111518
pT	594,000000	0,000000	0,621553	0,0112155
pT	597,000000	0,000000	0,622727	0,0112273
pT	600,000000	0,000000	0,621681	0,0112168
pT	603,000000	0,000000	0,622311	0,0112231
pT	606,000000	0,000000	0,622628	0,0112263
pT	609,000000	0,000000	0,621113	0,0112111
pT	612,000000	0,000000	0,621381	0,0112138
pT	615,000000	0,000000	0,617964	0,0111796
pT	618,000000	0,000000	0,622826	0,0112283
pT	621,000000	0,000000	0,624749	0,0112475
pT	624,000000	0,000000	0,625518	0,0112552
pT	627,000000	0,000000	0,628685	0,0112869
pT	630,000000	0,000000	0,624301	0,011243
pT	633,000000	0,000000	0,624504	0,011245
pT	636,000000	0,000000	0,63012	0,0113012
pT	639,000000	0,000000	0,625235	0,0112524
pT	642,000000	0,000000	0,628128	0,0112813
pT	645,000000	0,000000	0,63292	0,0113292
pT	648,000000	0,000000	0,632015	0,0113202
pT	651,000000	0,000000	0,631765	0,0113177
pT	654,000000	0,000000	0,630026	0,0113003
pT	657,000000	0,000000	0,634377	0,0113438
pT	660,000000	0,000000	0,636111	0,0113611
pT	663,000000	0,000000	0,634331	0,0113433
pT	666,000000	0,000000	0,638584	0,0113858
pT	669,000000	0,000000	0,637936	0,0113794
pT	672,000000	0,000000	0,637546	0,0113755
pT	675,000000	0,000000	0,642535	0,0114254
pT	678,000000	0,000000	0,642671	0,0114267
pT	681,000000	0,000000	0,640655	0,0114065
pT	684,000000	0,000000	0,63946	0,0113946
pT	687,000000	0,000000	0,640515	0,0114051
pT	690,000000	0,000000	0,639741	0,0113974
pT	693,000000	0,000000	0,638127	0,0113813
pT	696,000000	0,000000	0,639671	0,0113967
pT	699,000000	0,000000	0,641684	0,0114168
pT	702,000000	0,000000	0,642182	0,0114218
pT	705,000000	0,000000	0,641277	0,0114128
pT	708,000000	0,000000	0,639723	0,0113972
pT	711,000000	0,000000	0,640053	0,0114005
pT	714,000000	0,000000	0,642514	0,0114251
pT	717,000000	0,000000	0,639008	0,0113901
pT	720,000000	0,000000	0,634694	0,0113469
pT	723,000000	0,000000	0,638639	0,0113864
pT	726,000000	0,000000	0,640935	0,0114093
pT	729,000000	0,000000	0,643174	0,0114317
pT	732,000000	0,000000	0,642178	0,0114218
pT	735,000000	0,000000	0,636437	0,0113644
pT	738,000000	0,000000	0,6378	0,011378
pT	741,000000	0,000000	0,636382	0,0113638
pT	744,000000	0,000000	0,6386	0,011386
pT	747,000000	0,000000	0,644495	0,011445
pT	750,000000	0,000000	0,6396	0,011396
pT	753,000000	0,000000	0,645002	0,01145
pT	756,000000	0,000000	0,643326	0,0114333
pT	759,000000	0,000000	0,63964	0,0113964
pT	762,000000	0,000000	0,641246	0,0114125
pT	765,000000	0,000000	0,643823	0,0114382
pT	768,000000	0,000000	0,642073	0,0114207
pT	771,000000	0,000000	0,640995	0,01141
pT	774,000000	0,000000	0,640561	0,0114056
pT	777,000000	0,000000	0,635308	0,0113531
pT	780,000000	0,000000	0,637755	0,0113776
pT	783,000000	0,000000	0,640731	0,0114073
pT	786,000000	0,000000	0,643312	0,0114331
pT	789,000000	0,000000	0,642036	0,0114204
pT	792,000000	0,000000	0,636378	0,0113638
pT	795,000000	0,000000	0,628452	0,0112845
pT	798,000000	0,000000	0,631162	0,0113116
sT	300,000000	0,000000	0,0161484	0,00516148
sT	303,000000	0,000000	0,0280737	0,00528074
sT	306,000000	0,000000	0,0517638	0,00551764
sT	309,000000	0,000000	0,0863105	0,0058631
sT	312,000000	0,000000	0,130465	0,00630465
sT	315,000000	0,000000	0,183754	0,00683754
sT	318,000000	0,000000	0,241668	0,00741668
sT	321,000000	0,000000	0,302	0,00802
sT	324,000000	0,000000	0,359968	0,00859968
sT	327,000000	0,000000	0,414997	0,00914997
sT	330,000000	0,000000	0,462777	0,00962777
sT	333,000000	0,000000	0,498971	0,00998971
sT	336,000000	0,000000	0,541093	0,0104109
sT	339,000000	0,000000	0,568848	0,0106885
sT	342,000000	0,000000	0,595345	0,0109535
sT	345,000000	0,000000	0,618658	0,0111866
sT	348,000000	0,000000	0,635459	0,0113546
sT	351,000000	0,000000	0,652914	0,0115291
sT	354,000000	0,000000	0,665638	0,0116564
sT	357,000000	0,000000	0,680085	0,0118009
sT	360,000000	0,000000	0,696103	0,011961
sT	363,000000	0,000000	0,703963	0,0120396
sT	366,000000	0,000000	0,711215	0,0121121
sT	369,000000	0,000000	0,719523	0,0121952
sT	372,000000	0,000000	0,727415	0,0122742
sT	375,000000	0,000000	0,731963	0,0123196
sT	378,000000	0,000000	0,730819	0,0123082
sT	381,000000	0,000000	0,732166	0,0123217
sT	384,000000	0,000000	0,734869	0,0123487
sT	387,000000	0,000000	0,742755	0,0124275
sT	390,000000	0,000000	0,748004	0,01248
sT	393,000000	0,000000	0,748663	0,0124866
sT	396,000000	0,000000	0,751971	0,0125197
sT	399,000000	0,000000	0,753204	0,012532
sT	402,000000	0,000000	0,753177	0,0125318
sT	405,000000	0,000000	0,751854	0,0125185
sT	408,000000	0,000000	0,751421	0,0125142
sT	411,000000	0,000000	0,746488	0,0124649
sT	414,000000	0,000000	0,74266	0,0124266
sT	417,000000	0,000000	0,739723	0,0123972
sT	420,000000	0,000000	0,736301	0,012363
sT	423,000000	0,000000	0,729867	0,0122987
sT	426,000000	0,000000	0,722698	0,012227
sT	429,000000	0,000000	0,718041	0,0121804
sT	432,000000	0,000000	0,711407	0,0121141
sT	435,000000	0,000000	0,704966	0,0120497
sT	438,000000	0,000000	0,697	0,01197
sT	441,000000	0,000000	0,69155	0,0119155
sT	444,000000	0,000000	0,687413	0,0118741
sT	447,000000	0,000000	0,681165	0,0118117
sT	450,000000	0,000000	0,675735	0,0117574
sT	453,000000	0,000000	0,669721	0,0116972
sT	456,000000	0,000000	0,665115	0,0116512
sT	459,000000	0,000000	0,658968	0,0115897
sT	462,000000	0,000000	0,654153	0,0115415
sT	465,000000	0,000000	0,650474	0,0115047
sT	468,000000	0,000000	0,645702	0,011457
sT	471,000000	0,000000	0,642582	0,0114258
sT	474,000000	0,000000	0,638743	0,0113874
sT	477,000000	0,000000	0,636736	0,0113674
sT	480,000000	0,000000	0,631806	0,0113181
sT	483,000000	0,000000	0,630969	0,0113097
sT	486,000000	0,000000	0,626322	0,0112632
sT	489,000000	0,000000	0,624345	0,0112435
sT	492,000000	0,000000	0,619504	0,011195
sT	495,000000	0,000000	0,617574	0,0111757
sT	498,000000	0,000000	0,616285	0,0111629
sT	501,000000	0,000000	0,613247	0,0111325
sT	504,000000	0,000000	0,609864	0,0110986
sT	507,000000	0,000000	0,608617	0,0110862
sT	510,000000	0,000000	0,609684	0,0110968
sT	513,000000	0,000000	0,604417	0,0110442
sT	516,000000	0,000000	0,603586	0,0110359
sT	519,000000	0,000000	0,603613	0,0110361
sT	522,000000	0,000000	0,60245	0,0110245
sT	525,000000	0,000000	0,600521	0,0110052
sT	528,000000	0,000000	0,600567	0,0110057
sT	531,000000	0,000000	0,597729	0,0109773
sT	534,000000	0,000000	0,599237	0,0109924
