# Z_nm	Fit_totale_conteggi	LogN1_conteggi	LogN2_conteggi
11.529753	179.540278	124.032924	55.507354
11.547103	177.525922	122.382983	55.142938
11.564453	175.535164	120.754148	54.781017
11.581804	173.567738	119.146166	54.421572
11.599154	171.623376	117.558789	54.064587
11.616504	169.701816	115.991772	53.710044
11.633854	167.802798	114.444871	53.357927
11.651205	165.926063	112.917846	53.008218
11.668555	164.071358	111.410457	52.660901
11.685905	162.238429	109.922470	52.315959
11.703256	160.427027	108.453651	51.973376
11.720606	158.636904	107.003769	51.633135
11.737956	156.867815	105.572596	51.295219
11.755306	155.119519	104.159905	50.959614
11.772657	153.391774	102.765473	50.626301
11.790007	151.684345	101.389079	50.295267
11.807357	149.996996	100.030503	49.966493
11.824708	148.329495	98.689529	49.639966
11.842058	146.681612	97.365944	49.315669
11.859408	145.053120	96.059534	48.993586
11.876758	143.443792	94.770090	48.673703
11.894109	141.853408	93.497405	48.356003
11.911459	140.281745	92.241273	48.040472
11.928809	138.728586	91.001493	47.727094
11.946159	137.193716	89.777862	47.415854
11.963510	135.676920	88.570182	47.106738
11.980860	134.177989	87.378258	46.799731
11.998210	132.696712	86.201894	46.494817
12.015561	131.232883	85.040900	46.191983
12.032911	129.786297	83.895084	45.891213
12.050261	128.356753	82.764260	45.592494
12.067611	126.944051	81.648240	45.295810
12.084962	125.547991	80.546843	45.001148
12.102312	124.168380	79.459886	44.708494
12.119662	122.805022	78.387189	44.417834
12.137012	121.457728	77.328575	44.129153
12.154363	120.126306	76.283869	43.842438
12.171713	118.810571	75.252896	43.557674
12.189063	117.510336	74.235486	43.274850
12.206414	116.225418	73.231468	42.993950
12.223764	114.955637	72.240675	42.714961
12.241114	113.700812	71.262941	42.437871
12.258464	112.460768	70.298102	42.162665
12.275815	111.235328	69.345996	41.889331
12.293165	110.024319	68.406463	41.617855
12.310515	108.827570	67.479345	41.348225
12.327865	107.644911	66.564484	41.080428
12.345216	106.476176	65.661726	40.814450
12.362566	105.321197	64.770918	40.550279
12.379916	104.179812	63.891910	40.287903
12.397267	103.051859	63.024551	40.027308
12.414617	101.937176	62.168694	39.768483
12.431967	100.835607	61.324192	39.511415
12.449317	99.746994	60.490903	39.256091
12.466668	98.671182	59.668682	39.002500
12.484018	97.608019	58.857390	38.750630
12.501368	96.557354	58.056886	38.500467
12.518718	95.519036	57.267034	38.252002
12.536069	94.492918	56.487697	38.005220
12.553419	93.478853	55.718741	37.760112
12.570769	92.476698	54.960034	37.516664
12.588120	91.486309	54.211443	37.274866
12.605470	90.507545	53.472839	37.034706
12.622820	89.540267	52.744095	36.796172
12.640170	88.584337	52.025083	36.559254
12.657521	87.639618	51.315679	36.323939
12.674871	86.705975	50.615758	36.090217
12.692221	85.783275	49.925199	35.858076
12.709572	84.871387	49.243882	35.627505
12.726922	83.970181	48.571686	35.398494
12.744272	83.079527	47.908495	35.171032
12.761622	82.199298	47.254192	34.945107
12.778973	81.329370	46.608661	34.720709
12.796323	80.469617	45.971790	34.497827
12.813673	79.619917	45.343466	34.276450
12.831023	78.780148	44.723579	34.056569
12.848374	77.950191	44.112019	33.838173
12.865724	77.129928	43.508677	33.621250
12.883074	76.319240	42.913448	33.405792
12.900425	75.518012	42.326225	33.191788
12.917775	74.726131	41.746904	32.979227
12.935125	73.943482	41.175383	32.768099
12.952475	73.169955	40.611560	32.558395
12.969826	72.405438	40.055334	32.350104
12.987176	71.649823	39.506606	32.143218
13.004526	70.903002	38.965278	31.937724
13.021876	70.164869	38.431253	31.733616
13.039227	69.435317	37.904436	31.530881
13.056577	68.714244	37.384733	31.329511
13.073927	68.001547	36.872050	31.129497
13.091278	67.297123	36.366295	30.930828
13.108628	66.600873	35.867377	30.733496
13.125978	65.912698	35.375207	30.537491
13.143328	65.232499	34.889695	30.342804
13.160679	64.560180	34.410755	30.149425
13.178029	63.895645	33.938299	29.957346
13.195379	63.238800	33.472243	29.766557
13.212729	62.589551	33.012501	29.577050
13.230080	61.947807	32.558991	29.388815
13.247430	61.313475	32.111631	29.201844
13.264780	60.686466	31.670339	29.016128
13.282131	60.066692	31.235035	28.831657
13.299481	59.454064	30.805640	28.648424
13.316831	58.848495	30.382075	28.466420
13.334181	58.249900	29.964264	28.285636
13.351532	57.658194	29.552131	28.106064
13.368882	57.073294	29.145599	27.927694
13.386232	56.495116	28.744596	27.750520
13.403582	55.923578	28.349046	27.574532
13.420933	55.358601	27.958879	27.399722
13.438283	54.800105	27.574023	27.226082
13.455633	54.248010	27.194406	27.053605
13.472984	53.702239	26.819959	26.882280
13.490334	53.162716	26.450614	26.712102
13.507684	52.629363	26.086302	26.543061
13.525034	52.102107	25.726957	26.375150
13.542385	51.580873	25.372511	26.208362
13.559735	51.065588	25.022901	26.042687
13.577085	50.556179	24.678061	25.878118
13.594436	50.052576	24.337927	25.714649
13.611786	49.554707	24.002437	25.552270
13.629136	49.062503	23.671529	25.390975
13.646486	48.575896	23.345140	25.230756
13.663837	48.094817	23.023212	25.071605
13.681187	47.619199	22.705684	24.913515
13.698537	47.148976	22.392497	24.756479
13.715887	46.684082	22.083593	24.600489
13.733238	46.224453	21.778914	24.445538
13.750588	45.770024	21.478405	24.291619
13.767938	45.320733	21.182008	24.138725
13.785289	44.876517	20.889669	23.986848
13.802639	44.437314	20.601333	23.835982
13.819989	44.003065	20.316946	23.686119
13.837339	43.573707	20.036455	23.537252
13.854690	43.149184	19.759808	23.389375
13.872040	42.729435	19.486954	23.242481
13.889390	42.314403	19.217840	23.096563
13.906740	41.904030	18.952416	22.951614
13.924091	41.498261	18.690634	22.807627
13.941441	41.097039	18.432443	22.664596
13.958791	40.700309	18.177795	22.522513
13.976142	40.308017	17.926643	22.381374
13.993492	39.920109	17.678939	22.241170
14.010842	39.536533	17.434637	22.101896
14.028192	39.157235	17.193690	21.963545
14.045543	38.782164	16.956053	21.826110
14.062893	38.411268	16.721682	21.689586
14.080243	38.044498	16.490532	21.553966
14.097593	37.681804	16.262560	21.419243
14.114944	37.323135	16.037723	21.285412
14.132294	36.968444	15.815977	21.152467
14.149644	36.617683	15.597282	21.020400
14.166995	36.270803	15.381596	20.889207
14.184345	35.927759	15.168878	20.758881
14.201695	35.588504	14.959088	20.629416
14.219045	35.252991	14.752186	20.500806
14.236396	34.921177	14.548132	20.373045
14.253746	34.593016	14.346889	20.246127
14.271096	34.268465	14.148418	20.120047
14.288446	33.947480	13.952681	19.994799
14.305797	33.630018	13.759640	19.870377
14.323147	33.316036	13.569261	19.746775
14.340497	33.005493	13.381505	19.623988
14.357848	32.698348	13.196338	19.502010
14.375198	32.394559	13.013724	19.380835
14.392548	32.094087	12.833629	19.260458
14.409898	31.796891	12.656017	19.140874
14.427249	31.502932	12.480856	19.022076
14.444599	31.212171	12.308112	18.904060
14.461949	30.924571	12.137751	18.786820
14.479300	30.640092	11.969742	18.670350
14.496650	30.358698	11.804051	18.554646
14.514000	30.080351	11.640649	18.439703
14.531350	29.805016	11.479502	18.325514
14.548701	29.532656	11.320581	18.212075
14.566051	29.263236	11.163855	18.099380
14.583401	28.996720	11.009294	17.987425
14.600751	28.733073	10.856869	17.876204
14.618102	28.472262	10.706549	17.765713
14.635452	28.214253	10.558307	17.655946
14.652802	27.959012	10.412114	17.546898
14.670153	27.706507	10.267942	17.438564
14.687503	27.456703	10.125763	17.330940
14.704853	27.209571	9.985550	17.224021
14.722203	26.965077	9.847276	17.117801
14.739554	26.723190	9.710914	17.012276
14.756904	26.483880	9.576438	16.907442
14.774254	26.247115	9.443822	16.803292
14.791604	26.012866	9.313042	16.699824
14.808955	25.781102	9.184070	16.597031
14.826305	25.551794	9.056884	16.494910
14.843655	25.324914	8.931458	16.393456
14.861006	25.100432	8.807768	16.292664
14.878356	24.878319	8.685790	16.192530
14.895706	24.658549	8.565500	16.093048
14.913056	24.441092	8.446877	15.994216
14.930407	24.225923	8.329895	15.896028
14.947757	24.013013	8.214534	15.798479
14.965107	23.802337	8.100770	15.701566
14.982457	23.593867	7.988583	15.605284
14.999808	23.387578	7.877949	15.509629
15.017158	23.183444	7.768848	15.414597
15.034508	22.981441	7.661258	15.320182
15.051859	22.781542	7.555159	15.226382
15.069209	22.583722	7.450531	15.133192
15.086559	22.387959	7.347352	15.040607
15.103909	22.194227	7.245604	14.948624
15.121260	22.002503	7.145265	14.857238
15.138610	21.812763	7.046318	14.766445
15.155960	21.624984	6.948742	14.676242
15.173310	21.439143	6.852519	14.586624
15.190661	21.255217	6.757630	14.497587
15.208011	21.073184	6.664056	14.409128
15.225361	20.893022	6.571781	14.321242
15.242712	20.714709	6.480784	14.233925
15.260062	20.538224	6.391050	14.147174
15.277412	20.363545	6.302561	14.060985
15.294762	20.190651	6.215298	13.975353
15.312113	20.019522	6.129246	13.890276
15.329463	19.850137	6.044388	13.805749
15.346813	19.682476	5.960707	13.721768
15.364164	19.516518	5.878187	13.638331
15.381514	19.352244	5.796812	13.555432
15.398864	19.189635	5.716566	13.473069
15.416214	19.028671	5.637433	13.391238
15.433565	18.869334	5.559399	13.309935
15.450915	18.711604	5.482447	13.229157
15.468265	18.555463	5.406563	13.148900
15.485615	18.400892	5.331733	13.069160
15.502966	18.247875	5.257940	12.989934
15.520316	18.096392	5.185173	12.911219
15.537666	17.946426	5.113415	12.833011
15.555017	17.797959	5.042653	12.755307
15.572367	17.650975	4.972873	12.678102
15.589717	17.505457	4.904062	12.601395
15.607067	17.361387	4.836206	12.525181
15.624418	17.218749	4.769292	12.449457
15.641768	17.077527	4.703307	12.374220
15.659118	16.937705	4.638238	12.299467
15.676468	16.799266	4.574073	12.225193
15.693819	16.662195	4.510798	12.151397
15.711169	16.526476	4.448402	12.078074
15.728519	16.392094	4.386872	12.005222
15.745870	16.259034	4.326197	11.932837
15.763220	16.127281	4.266364	11.860917
15.780570	15.996819	4.207362	11.789457
15.797920	15.867634	4.149179	11.718456
15.815271	15.739713	4.091804	11.647909
15.832621	15.613039	4.035225	11.577814
15.849971	15.487600	3.979433	11.508168
15.867321	15.363382	3.924415	11.438967
15.884672	15.240370	3.870161	11.370209
15.902022	15.118551	3.816660	11.301891
15.919372	14.997912	3.763903	11.234010
15.936723	14.878440	3.711878	11.166562
15.954073	14.760120	3.660575	11.099545
15.971423	14.642941	3.609985	11.032956
15.988773	14.526890	3.560098	10.966792
16.006124	14.411954	3.510903	10.901051
16.023474	14.298120	3.462391	10.835729
16.040824	14.185376	3.414553	10.770823
16.058174	14.073711	3.367380	10.706331
16.075525	13.963111	3.320861	10.642250
16.092875	13.853566	3.274989	10.578577
16.110225	13.745063	3.229753	10.515310
16.127576	13.637591	3.185146	10.452445
16.144926	13.531139	3.141158	10.389981
16.162276	13.425694	3.097781	10.327914
16.179626	13.321247	3.055006	10.266241
16.196977	13.217786	3.012825	10.204961
16.214327	13.115299	2.971230	10.144070
16.231677	13.013777	2.930212	10.083565
16.249028	12.913209	2.889764	10.023445
16.266378	12.813584	2.849878	9.963706
16.283728	12.714892	2.810545	9.904347
16.301078	12.617122	2.771759	9.845364
16.318429	12.520265	2.733510	9.786755
16.335779	12.424311	2.695793	9.728517
16.353129	12.329249	2.658600	9.670649
16.370479	12.235070	2.621923	9.613147
16.387830	12.141764	2.585755	9.556009
16.405180	12.049322	2.550089	9.499233
16.422530	11.957735	2.514919	9.442816
16.439881	11.866992	2.480236	9.386756
16.457231	11.777085	2.446035	9.331050
16.474581	11.688005	2.412309	9.275696
16.491931	11.599743	2.379051	9.220692
16.509282	11.512290	2.346254	9.166036
16.526632	11.425637	2.313913	9.111724
16.543982	11.339776	2.282020	9.057755
16.561332	11.254697	2.250570	9.004127
16.578683	11.170394	2.219557	8.950837
16.596033	11.086857	2.188974	8.897883
16.613383	11.004077	2.158815	8.845262
16.630734	10.922048	2.129075	8.792974
16.648084	10.840761	2.099747	8.741014
16.665434	10.760208	2.070826	8.689381
16.682784	10.680381	2.042307	8.638074
16.700135	10.601272	2.014183	8.587089
16.717485	10.522874	1.986449	8.536425
16.734835	10.445180	1.959100	8.486079
16.752185	10.368181	1.932131	8.436050
16.769536	10.291870	1.905535	8.386335
16.786886	10.216241	1.879309	8.336932
16.804236	10.141285	1.853446	8.287839
16.821587	10.066996	1.827942	8.239054
16.838937	9.993367	1.802791	8.190576
16.856287	9.920390	1.777989	8.142401
16.873637	9.848059	1.753531	8.094528
16.890988	9.776368	1.729413	8.046955
16.908338	9.705308	1.705628	7.999680
16.925688	9.634875	1.682174	7.952701
16.943038	9.565060	1.659044	7.906016
16.960389	9.495859	1.636235	7.859624
16.977739	9.427263	1.613742	7.813521
16.995089	9.359268	1.591561	7.767706
17.012440	9.291866	1.569688	7.722178
17.029790	9.225052	1.548117	7.676935
17.047140	9.158819	1.526846	7.631974
17.064490	9.093162	1.505869	7.587293
17.081841	9.028075	1.485183	7.542892
17.099191	8.963550	1.464783	7.498767
17.116541	8.899584	1.444666	7.454918
17.133892	8.836170	1.424828	7.411342
17.151242	8.773302	1.405265	7.368037
17.168592	8.710974	1.385972	7.325002
17.185942	8.649182	1.366947	7.282235
17.203293	8.587920	1.348185	7.239735
17.220643	8.527182	1.329683	7.197499
17.237993	8.466962	1.311437	7.155525
17.255343	8.407257	1.293444	7.113813
17.272694	8.348059	1.275700	7.072360
17.290044	8.289365	1.258201	7.031164
17.307394	8.231169	1.240945	6.990224
17.324745	8.173466	1.223927	6.949539
17.342095	8.116251	1.207146	6.909106
17.359445	8.059519	1.190596	6.868924
17.376795	8.003266	1.174275	6.828991
17.394146	7.947486	1.158180	6.789305
17.411496	7.892174	1.142308	6.749866
17.428846	7.837326	1.126656	6.710671
17.446196	7.782938	1.111219	6.671718
17.463547	7.729004	1.095997	6.633007
17.480897	7.675520	1.080985	6.594535
17.498247	7.622482	1.066180	6.556302
17.515598	7.569885	1.051581	6.518304
17.532948	7.517725	1.037183	6.480542
17.550298	7.465997	1.022984	6.443013
17.567648	7.414697	1.008981	6.405715
17.584999	7.363821	0.995172	6.368649
17.602349	7.313365	0.981554	6.331810
17.619699	7.263324	0.968124	6.295199
17.637049	7.213694	0.954880	6.258814
17.654400	7.164472	0.941819	6.222654
17.671750	7.115654	0.928938	6.186716
17.689100	7.067234	0.916235	6.150999
17.706451	7.019210	0.903707	6.115503
17.723801	6.971578	0.891353	6.080225
17.741151	6.924333	0.879169	6.045164
17.758501	6.877473	0.867154	6.010319
17.775852	6.830992	0.855304	5.975688
17.793202	6.784888	0.843618	5.941270
17.810552	6.739157	0.832093	5.907064
17.827903	6.693795	0.820728	5.873067
17.845253	6.648799	0.809519	5.839280
17.862603	6.604164	0.798465	5.805699
17.879953	6.559889	0.787563	5.772325
17.897304	6.515968	0.776812	5.739156
17.914654	6.472399	0.766209	5.706190
17.932004	6.429179	0.755753	5.673426
17.949354	6.386303	0.745441	5.640863
17.966705	6.343769	0.735271	5.608499
17.984055	6.301574	0.725241	5.576333
18.001405	6.259714	0.715349	5.544364
18.018756	6.218185	0.705594	5.512591
18.036106	6.176986	0.695973	5.481012
18.053456	6.136112	0.686485	5.449626
18.070806	6.095560	0.677128	5.418432
18.088157	6.055329	0.667900	5.387429
18.105507	6.015413	0.658799	5.356615
18.122857	5.975811	0.649823	5.325989
18.140207	5.936520	0.640971	5.295549
18.157558	5.897536	0.632241	5.265296
18.174908	5.858858	0.623631	5.235227
18.192258	5.820480	0.615139	5.205341
18.209609	5.782402	0.606765	5.175638
18.226959	5.744620	0.598506	5.146115
18.244309	5.707132	0.590360	5.116772
18.261659	5.669934	0.582327	5.087607
18.279010	5.633025	0.574404	5.058621
18.296360	5.596400	0.566590	5.029810
18.313710	5.560059	0.558884	5.001174
18.331060	5.523997	0.551284	4.972713
18.348411	5.488213	0.543788	4.944424
18.365761	5.452703	0.536396	4.916308
18.383111	5.417466	0.529105	4.888362
18.400462	5.382499	0.521914	4.860585
18.417812	5.347800	0.514823	4.832977
18.435162	5.313365	0.507828	4.805536
18.452512	5.279192	0.500930	4.778262
18.469863	5.245280	0.494127	4.751153
18.487213	5.211625	0.487417	4.724208
18.504563	5.178226	0.480799	4.697427
18.521913	5.145080	0.474273	4.670807
18.539264	5.112184	0.467836	4.644349
18.556614	5.079537	0.461487	4.618050
18.573964	5.047136	0.455226	4.591911
18.591315	5.014979	0.449050	4.565929
18.608665	4.983064	0.442959	4.540105
18.626015	4.951389	0.436952	4.514436
18.643365	4.919950	0.431028	4.488923
18.660716	4.888747	0.425184	4.463563
18.678066	4.857778	0.419421	4.438356
18.695416	4.827039	0.413737	4.413302
18.712767	4.796529	0.408131	4.388398
18.730117	4.766246	0.402602	4.363644
18.747467	4.736189	0.397149	4.339040
18.764817	4.706354	0.391770	4.314584
18.782168	4.676740	0.386465	4.290274
18.799518	4.647345	0.381233	4.266112
18.816868	4.618167	0.376073	4.242094
18.834218	4.589204	0.370983	4.218221
18.851569	4.560455	0.365963	4.194491
18.868919	4.531916	0.361012	4.170904
18.886269	4.503588	0.356129	4.147459
18.903620	4.475467	0.351313	4.124154
18.920970	4.447551	0.346562	4.100989
18.938320	4.419840	0.341877	4.077963
18.955670	4.392331	0.337255	4.055075
18.973021	4.365022	0.332698	4.032325
18.990371	4.337913	0.328202	4.009711
19.007721	4.311000	0.323768	3.987232
19.025071	4.284282	0.319394	3.964888
19.042422	4.257758	0.315081	3.942677
19.059772	4.231426	0.310826	3.920600
19.077122	4.205284	0.306630	3.898654
19.094473	4.179331	0.302491	3.876840
19.111823	4.153564	0.298409	3.855156
19.129173	4.127984	0.294382	3.833601
19.146523	4.102586	0.290411	3.812176
19.163874	4.077371	0.286493	3.790878
19.181224	4.052337	0.282630	3.769707
19.198574	4.027482	0.278819	3.748663
19.215924	4.002804	0.275060	3.727744
19.233275	3.978302	0.271352	3.706950
19.250625	3.953975	0.267696	3.686280
19.267975	3.929821	0.264089	3.665733
19.285326	3.905839	0.260531	3.645308
19.302676	3.882026	0.257022	3.625005
19.320026	3.858383	0.253561	3.604822
19.337376	3.834906	0.250147	3.584760
19.354727	3.811596	0.246779	3.564817
19.372077	3.788450	0.243458	3.544992
19.389427	3.765467	0.240181	3.525286
19.406777	3.742646	0.236950	3.505696
19.424128	3.719985	0.233763	3.486222
19.441478	3.697483	0.230619	3.466865
19.458828	3.675139	0.227517	3.447622
19.476179	3.652951	0.224459	3.428493
19.493529	3.630919	0.221441	3.409477
19.510879	3.609040	0.218465	3.390574
19.528229	3.587314	0.215530	3.371784
19.545580	3.565738	0.212634	3.353104
19.562930	3.544313	0.209778	3.334535
19.580280	3.523037	0.206961	3.316076
19.597631	3.501908	0.204182	3.297726
19.614981	3.480926	0.201441	3.279485
19.632331	3.460088	0.198737	3.261351
19.649681	3.439395	0.196071	3.243325
19.667032	3.418844	0.193440	3.225405
19.684382	3.398435	0.190845	3.207590
19.701732	3.378167	0.188286	3.189881
19.719082	3.358037	0.185761	3.172277
19.736433	3.338046	0.183270	3.154776
19.753783	3.318192	0.180814	3.137378
19.771133	3.298474	0.178391	3.120083
19.788484	3.278890	0.176000	3.102890
19.805834	3.259440	0.173643	3.085798
19.823184	3.240123	0.171317	3.068807
19.840534	3.220938	0.169023	3.051915
19.857885	3.201883	0.166760	3.035123
19.875235	3.182957	0.164527	3.018430
19.892585	3.164160	0.162325	3.001835
19.909935	3.145490	0.160153	2.985337
19.927286	3.126947	0.158011	2.968936
19.944636	3.108529	0.155897	2.952632
19.961986	3.090235	0.153812	2.936423
19.979337	3.072065	0.151756	2.920309
19.996687	3.054017	0.149727	2.904290
20.014037	3.036091	0.147726	2.888365
20.031387	3.018285	0.145752	2.872533
20.048738	3.000598	0.143805	2.856794
20.066088	2.983030	0.141884	2.841147
20.083438	2.965580	0.139989	2.825591
20.100788	2.948247	0.138120	2.810127
20.118139	2.931029	0.136276	2.794753
20.135489	2.913926	0.134457	2.779469
20.152839	2.896937	0.132663	2.764274
20.170190	2.880061	0.130893	2.749168
20.187540	2.863297	0.129147	2.734151
20.204890	2.846645	0.127424	2.719221
20.222240	2.830103	0.125725	2.704378
20.239591	2.813671	0.124049	2.689621
20.256941	2.797347	0.122396	2.674951
20.274291	2.781131	0.120765	2.660367
20.291641	2.765022	0.119156	2.645867
20.308992	2.749020	0.117568	2.631452
20.326342	2.733123	0.116003	2.617120
20.343692	2.717330	0.114458	2.602872
20.361043	2.701642	0.112934	2.588708
20.378393	2.686056	0.111431	2.574625
20.395743	2.670573	0.109948	2.560624
20.413093	2.655190	0.108485	2.546705
20.430444	2.639909	0.107042	2.532867
20.447794	2.624727	0.105619	2.519109
20.465144	2.609645	0.104214	2.505431
20.482495	2.594661	0.102829	2.491832
20.499845	2.579774	0.101462	2.478312
20.517195	2.564984	0.100114	2.464871
20.534545	2.550291	0.098784	2.451507
20.551896	2.535693	0.097471	2.438221
20.569246	2.521189	0.096177	2.425012
20.586596	2.506780	0.094900	2.411880
20.603946	2.492463	0.093640	2.398823
20.621297	2.478239	0.092397	2.385842
20.638647	2.464107	0.091171	2.372936
20.655997	2.450067	0.089962	2.360105
20.673348	2.436116	0.088768	2.347348
20.690698	2.422256	0.087591	2.334665
20.708048	2.408484	0.086430	2.322054
20.725398	2.394801	0.085284	2.309517
20.742749	2.381206	0.084154	2.297052
20.760099	2.367698	0.083039	2.284659
20.777449	2.354276	0.081938	2.272338
20.794799	2.340941	0.080853	2.260087
20.812150	2.327690	0.079782	2.247908
20.829500	2.314524	0.078726	2.235798
