# Z_nm	Fit_totale_conteggi	Gauss1_conteggi	Gauss2_conteggi
1.094461	60.347593	49.905554	10.442039
1.111833	62.118392	51.465681	10.652711
1.129206	63.934909	53.067844	10.867065
1.146578	65.798090	54.712938	11.085152
1.163950	67.708895	56.401871	11.307025
1.181323	69.668294	58.135560	11.532734
1.198695	71.677268	59.914935	11.762334
1.216068	73.736811	61.740934	11.995877
1.233440	75.847926	63.614509	12.233416
1.250812	78.011628	65.536621	12.475007
1.268185	80.228942	67.508240	12.720703
1.285557	82.500907	69.530348	12.970559
1.302930	84.828567	71.603937	13.224630
1.320302	87.212980	73.730007	13.482973
1.337674	89.655212	75.909569	13.745643
1.355047	92.156341	78.143644	14.012697
1.372419	94.717451	80.433259	14.284192
1.389791	97.339638	82.779453	14.560186
1.407164	100.024006	85.183271	14.840735
1.424536	102.771667	87.645769	15.125898
1.441909	105.583742	90.168008	15.415734
1.459281	108.461360	92.751058	15.710302
1.476653	111.405657	95.395996	16.009660
1.494026	114.417776	98.103907	16.313869
1.511398	117.498868	100.875879	16.622989
1.528771	120.650090	103.713011	16.937079
1.546143	123.872605	106.616404	17.256201
1.563515	127.167582	109.587165	17.580416
1.580888	130.536194	112.626409	17.909785
1.598260	133.979621	115.735251	18.244370
1.615633	137.499046	118.914813	18.584233
1.633005	141.095656	122.166219	18.929437
1.650377	144.770641	125.490597	19.280044
1.667750	148.525195	128.889078	19.636117
1.685122	152.360514	132.362795	19.997719
1.702495	156.277796	135.912880	20.364915
1.719867	160.278239	139.540470	20.737768
1.737239	164.363043	143.246700	21.116343
1.754612	168.533408	147.032705	21.500703
1.771984	172.790534	150.899620	21.890914
1.789357	177.135619	154.848579	22.287040
1.806729	181.569860	158.880713	22.689147
1.824101	186.094451	162.997151	23.097301
1.841474	190.710584	167.199019	23.511566
1.858846	195.419447	171.487439	23.932008
1.876219	200.222223	175.863528	24.358695
1.893591	205.120090	180.328398	24.791691
1.910963	210.114221	184.883157	25.231065
1.928336	215.205784	189.528903	25.676881
1.945708	220.395935	194.266729	26.129207
1.963080	225.685828	199.097718	26.588110
1.980453	231.076604	204.022948	27.053656
1.997825	236.569396	209.043481	27.525914
2.015198	242.165326	214.160376	28.004950
2.032570	247.865506	219.374674	28.490832
2.049942	253.671035	224.687408	28.983627
2.067315	259.583000	230.099597	29.483403
2.084687	265.602473	235.612246	29.990227
2.102060	271.730514	241.226346	30.504168
2.119432	277.968164	246.942873	31.025292
2.136804	284.316452	252.762785	31.553667
2.154177	290.776386	258.687024	32.089362
2.171549	297.348958	264.716514	32.632444
2.188922	304.035140	270.852161	33.182980
2.206294	310.835886	277.094848	33.741038
2.223666	317.752127	283.445441	34.306687
2.241039	324.784774	289.904782	34.879992
2.258411	331.934713	296.473690	35.461023
2.275784	339.202809	303.152963	36.049846
2.293156	346.589901	309.943372	36.646528
2.310528	354.096801	316.845664	37.251137
2.327901	361.724298	323.860558	37.863740
2.345273	369.473151	330.988748	38.484403
2.362646	377.344091	338.230898	39.113193
2.380018	385.337819	345.587642	39.750177
2.397390	393.455006	353.059586	40.395420
2.414763	401.696292	360.647303	41.048989
2.432135	410.062285	368.351335	41.710950
2.449508	418.553558	376.172191	42.381367
2.466880	427.170649	384.110343	43.060307
2.484252	435.914064	392.166231	43.747833
2.501625	444.784270	400.340259	44.444011
2.518997	453.781697	408.632792	45.148906
2.536369	462.906737	417.044158	45.862579
2.553742	472.159742	425.574646	46.585097
2.571114	481.541025	434.224505	47.316520
2.588487	491.050857	442.993944	48.056912
2.605859	500.689466	451.883129	48.806336
2.623231	510.457038	460.892185	49.564853
2.640604	520.353715	470.021191	50.332524
2.657976	530.379593	479.270182	51.109411
2.675349	540.534723	488.639150	51.895573
2.692721	550.819109	498.128039	52.691070
2.710093	561.232706	507.736744	53.495961
2.727466	571.775422	517.465116	54.310306
2.744838	582.447115	527.312953	55.134162
2.762211	593.247592	537.280005	55.967587
2.779583	604.176609	547.365973	56.810636
2.796955	615.233872	557.570504	57.663367
2.814328	626.419030	567.893195	58.525835
2.831700	637.731682	578.333588	59.398095
2.849073	649.171372	588.891173	60.280200
2.866445	660.737587	599.565384	61.172203
2.883817	672.429761	610.355603	62.074157
2.901190	684.247268	621.261153	62.986115
2.918562	696.189427	632.281302	63.908125
2.935935	708.255500	643.415261	64.840240
2.953307	720.444688	654.662182	65.782506
2.970679	732.756135	666.021161	66.734974
2.988052	745.188923	677.491233	67.697689
3.005424	757.742076	689.071376	68.670699
3.022796	770.414556	700.760506	69.654049
3.040169	783.205263	712.557480	70.647783
3.057541	796.113039	724.461093	71.651945
3.074914	809.136658	736.470081	72.666577
3.092286	822.274837	748.583117	73.691720
3.109658	835.526226	760.798811	74.727415
3.127031	848.889414	773.115714	75.773700
3.144403	862.362925	785.532311	76.830614
3.161776	875.945222	798.047028	77.898194
3.179148	889.634700	810.658225	78.976475
3.196520	903.429692	823.364201	80.065491
3.213893	917.328467	836.163190	81.165277
3.231265	931.329229	849.053365	82.275864
3.248638	945.430117	862.032834	83.397283
3.266010	959.629205	875.099642	84.529563
3.283382	973.924504	888.251772	85.672732
3.300755	988.313960	901.487142	86.826818
3.318127	1002.795454	914.803608	87.991846
3.335500	1017.366802	928.198963	89.167839
3.352872	1032.025757	941.670936	90.354821
3.370244	1046.770009	955.217196	91.552813
3.387617	1061.597182	968.835348	92.761834
3.404989	1076.504839	982.522936	93.981903
3.422362	1091.490477	996.277441	95.213036
3.439734	1106.551535	1010.096286	96.455249
3.457106	1121.685385	1023.976829	97.708556
3.474479	1136.889340	1037.916372	98.972968
3.491851	1152.160651	1051.912155	100.248496
3.509224	1167.496509	1065.961360	101.535150
3.526596	1182.894046	1080.061111	102.832935
3.543968	1198.350332	1094.208473	104.141859
3.561341	1213.862381	1108.400457	105.461924
3.578713	1229.427148	1122.634014	106.793134
3.596085	1245.041530	1136.906043	108.135487
3.613458	1260.702371	1151.213387	109.488984
3.630830	1276.406457	1165.552835	110.853622
3.648203	1292.150520	1179.921126	112.229394
3.665575	1307.931240	1194.314946	113.616295
3.682947	1323.745245	1208.730929	115.014316
3.700320	1339.589108	1223.165662	116.423446
3.717692	1355.459358	1237.615683	117.843674
3.735065	1371.352469	1252.077484	119.274986
3.752437	1387.264873	1266.547509	120.717364
3.769809	1403.192950	1281.022159	122.170791
3.787182	1419.133041	1295.497793	123.635248
3.804554	1435.081437	1309.970726	125.110711
3.821927	1451.034391	1324.437233	126.597158
3.839299	1466.988114	1338.893553	128.094562
3.856671	1482.938777	1353.335883	129.602895
3.874044	1498.882514	1367.760387	131.122127
3.891416	1514.815420	1382.163195	132.652225
3.908789	1530.733559	1396.540402	134.193157
3.926161	1546.632959	1410.888075	135.744884
3.943533	1562.509618	1425.202249	137.307369
3.960906	1578.359504	1439.478932	138.880571
3.978278	1594.178555	1453.714107	140.464448
3.995651	1609.962686	1467.903733	142.058953
4.013023	1625.707786	1482.043745	143.664041
4.030395	1641.409720	1496.130058	145.279661
4.047768	1657.064334	1510.158571	146.905763
4.065140	1672.667455	1524.125163	148.542292
4.082513	1688.214893	1538.025701	150.189192
4.099885	1703.702441	1551.856036	151.846405
4.117257	1719.125883	1565.612013	153.513870
4.134630	1734.480989	1579.289464	155.191525
4.152002	1749.763520	1592.884216	156.879304
4.169374	1764.969233	1606.392093	158.577140
4.186747	1780.093876	1619.808913	160.284962
4.204119	1795.133197	1633.130498	162.002700
4.221492	1810.082944	1646.352667	163.730277
4.238864	1824.938865	1659.471247	165.467618
4.256236	1839.696712	1672.482068	167.214644
4.273609	1854.352244	1685.380972	168.971272
4.290981	1868.901225	1698.163806	170.737419
4.308354	1883.339434	1710.826436	172.512998
4.325726	1897.662658	1723.364737	174.297921
4.343098	1911.866701	1735.774604	176.092097
4.360471	1925.947383	1748.051951	177.895432
4.377843	1939.900544	1760.192714	179.707830
4.395216	1953.722045	1772.192852	181.529193
4.412588	1967.407769	1784.048349	183.359420
4.429960	1980.953626	1795.755218	185.198409
4.447333	1994.355555	1807.309503	187.046053
4.464705	2007.609523	1818.707279	188.902244
4.482078	2020.711531	1829.944659	190.766873
4.499450	2033.657614	1841.017788	192.639825
4.516822	2046.443842	1851.922855	194.520987
4.534195	2059.066327	1862.656087	196.410241
4.551567	2071.521221	1873.213756	198.307465
4.568940	2083.804718	1883.592180	200.212538
4.586312	2095.913059	1893.787724	202.125335
4.603684	2107.842532	1903.796803	204.045729
4.621057	2119.589473	1913.615884	205.973589
4.638429	2131.150272	1923.241488	207.908784
4.655802	2142.521372	1932.670194	209.851179
4.673174	2153.699272	1941.898635	211.800636
4.690546	2164.680527	1950.923509	213.757017
4.707919	2175.461754	1959.741573	215.720180
4.725291	2186.039630	1968.349649	217.689981
4.742663	2196.410897	1976.744624	219.666273
4.760036	2206.572362	1984.923454	221.648908
4.777408	2216.520899	1992.883166	223.637733
4.794781	2226.253451	2000.620854	225.632597
4.812153	2235.767033	2008.133690	227.633342
4.829525	2245.058730	2015.418919	229.639811
4.846898	2254.125706	2022.473863	231.651843
4.864270	2262.965196	2029.295920	233.669276
4.881643	2271.574516	2035.882572	235.691943
4.899015	2279.951059	2042.231380	237.719680
4.916387	2288.092301	2048.339987	239.752314
4.933760	2295.995798	2054.206123	241.789676
4.951132	2303.659192	2059.827601	243.831590
4.968505	2311.080206	2065.202325	245.877881
4.985877	2318.256653	2070.328282	247.928371
5.003249	2325.186433	2075.203555	249.982878
5.020622	2331.867533	2079.826312	252.041221
5.037994	2338.298032	2084.194818	254.103214
5.055367	2344.476098	2088.307427	256.168671
5.072739	2350.399994	2092.162591	258.237403
5.090111	2356.068072	2095.758853	260.309219
5.107484	2361.478782	2099.094857	262.383926
5.124856	2366.630667	2102.169339	264.461328
5.142229	2371.522366	2104.981136	266.541230
5.159601	2376.152615	2107.529183	268.623432
5.176973	2380.520246	2109.812512	270.707733
5.194346	2384.624189	2111.830258	272.793932
5.211718	2388.463475	2113.581653	274.881822
5.229090	2392.037231	2115.066033	276.971198
5.246463	2395.344684	2116.282833	279.061851
5.263835	2398.385161	2117.231589	281.153572
5.281208	2401.158090	2117.911941	283.246149
5.298580	2403.662998	2118.323630	285.339368
5.315952	2405.899513	2118.466499	287.433014
5.333325	2407.867365	2118.340494	289.526871
5.350697	2409.566382	2117.945663	291.620719
5.368070	2410.996495	2117.282155	293.714340
5.385442	2412.157735	2116.350224	295.807511
5.402814	2413.050234	2115.150225	297.900010
5.420187	2413.674224	2113.682613	299.991611
5.437559	2414.030036	2111.947947	302.082090
5.454932	2414.118103	2109.946886	304.171218
5.472304	2413.938956	2107.680190	306.258767
5.489676	2413.493226	2105.148720	308.344506
5.507049	2412.781641	2102.353435	310.428205
5.524421	2411.805027	2099.295396	312.509631
5.541794	2410.564310	2095.975760	314.588550
5.559166	2409.060509	2092.395782	316.664727
5.576538	2407.294741	2088.556816	318.737925
5.593911	2405.268219	2084.460310	320.807909
5.611283	2402.982246	2080.107807	322.874439
5.628656	2400.438223	2075.500947	324.937276
5.646028	2397.637641	2070.641460	326.996180
5.663400	2394.582081	2065.531171	329.050911
5.680773	2391.273217	2060.171992	331.101225
5.698145	2387.712811	2054.565930	333.146881
5.715518	2383.902711	2048.715077	335.187634
5.732890	2379.844853	2042.621612	337.223241
5.750262	2375.541259	2036.287802	339.253456
5.767635	2370.994032	2029.715998	341.278035
5.785007	2366.205362	2022.908632	343.296730
5.802379	2361.177516	2015.868220	345.309296
5.819752	2355.912841	2008.597357	347.315484
5.837124	2350.413765	2001.098717	349.315047
5.854497	2344.682788	1993.375049	351.307738
5.871869	2338.722488	1985.429179	353.293308
5.889241	2332.535514	1977.264006	355.271508
5.906614	2326.124589	1968.882499	357.242090
5.923986	2319.492503	1960.287699	359.204804
5.941359	2312.642114	1951.482714	361.159401
5.958731	2305.576348	1942.470717	363.105632
5.976103	2298.298194	1933.254947	365.043247
5.993476	2290.810702	1923.838704	366.971998
6.010848	2283.116984	1914.225350	368.891635
6.028221	2275.220210	1904.418302	370.801908
6.045593	2267.123607	1894.421037	372.702570
6.062965	2258.830454	1884.237084	374.593370
6.080338	2250.344087	1873.870024	376.474062
6.097710	2241.667887	1863.323490	378.344397
6.115083	2232.805287	1852.601161	380.204126
6.132455	2223.759765	1841.706762	382.053003
6.149827	2214.534844	1830.644062	383.890782
6.167200	2205.134087	1819.416872	385.717215
6.184572	2195.561100	1808.029042	387.532058
6.201945	2185.819523	1796.484458	389.335065
6.219317	2175.913036	1784.787044	391.125992
6.236689	2165.845349	1772.940752	392.904596
6.254062	2155.620204	1760.949569	394.670635
6.271434	2145.241374	1748.817508	396.423865
6.288807	2134.712656	1736.548608	398.164048
6.306179	2124.037875	1724.146933	399.890942
6.323551	2113.220877	1711.616568	401.604309
6.340924	2102.265527	1698.961616	403.303912
6.358296	2091.175712	1686.186199	404.989513
6.375668	2079.955332	1673.294454	406.660879
6.393041	2068.608303	1660.290530	408.317773
6.410413	2057.138551	1647.178586	409.959965
6.427786	2045.550014	1633.962792	411.587222
6.445158	2033.846635	1620.647320	413.199315
6.462530	2022.032365	1607.236351	414.796015
6.479903	2010.111157	1593.734062	416.377095
6.497275	1998.086966	1580.144636	417.942330
6.514648	1985.963746	1566.472250	419.491496
6.532020	1973.745448	1552.721076	421.024372
6.549392	1961.436018	1538.895282	422.540736
6.566765	1949.039397	1524.999026	424.040371
6.584137	1936.559515	1511.036455	425.523060
6.601510	1924.000293	1497.011705	426.988588
6.618882	1911.365639	1482.928896	428.436743
6.636254	1898.659445	1468.792132	429.867313
6.653627	1885.885589	1454.605499	431.280091
6.670999	1873.047930	1440.373061	432.674869
6.688372	1860.150306	1426.098863	434.051443
6.705744	1847.196533	1411.786923	435.409610
6.723116	1834.190407	1397.441235	436.749172
6.740489	1821.135694	1383.065764	438.069930
6.757861	1808.036135	1368.664447	439.371689
6.775234	1794.895444	1354.241189	440.654255
6.792606	1781.717304	1339.799864	441.917440
6.809978	1768.505364	1325.344310	443.161054
6.827351	1755.263242	1310.878330	444.384912
6.844723	1741.994522	1296.405691	445.588831
6.862095	1728.702750	1281.930118	446.772632
6.879468	1715.391435	1267.455298	447.936137
6.896840	1702.064046	1252.984877	449.079170
6.914213	1688.724015	1238.522455	450.201560
6.931585	1675.374730	1224.071591	451.303138
6.948957	1662.019534	1209.635797	452.383737
6.966330	1648.661731	1195.218537	453.443194
6.983702	1635.304577	1180.823228	454.481349
7.001075	1621.951281	1166.453238	455.498043
7.018447	1608.605006	1152.111884	456.493122
7.035819	1595.268867	1137.802432	457.466435
7.053192	1581.945928	1123.528094	458.417834
7.070564	1568.639205	1109.292032	459.347173
7.087937	1555.351660	1095.097351	460.254309
7.105309	1542.086207	1080.947101	461.139105
7.122681	1528.845702	1066.844277	462.001425
7.140054	1515.632952	1052.791816	462.841136
7.157426	1502.450707	1038.792599	463.658108
7.174799	1489.301665	1024.849447	464.452218
7.192171	1476.188464	1010.965123	465.223341
7.209543	1463.113690	997.142331	465.971359
7.226916	1450.079871	983.383714	466.696157
7.244288	1437.089477	969.691854	467.397623
7.261661	1424.144922	956.069274	468.075648
7.279033	1411.248560	942.518434	468.730126
7.296405	1398.402689	929.041731	469.360958
7.313778	1385.609547	915.641504	469.968044
7.331150	1372.871314	902.320024	470.551290
7.348523	1360.190110	889.079504	471.110606
7.365895	1347.567996	875.922091	471.645905
7.383267	1335.006975	862.849871	472.157103
7.400640	1322.508987	849.864866	472.644121
7.418012	1310.075917	836.969034	473.106883
7.435384	1297.709587	824.164271	473.545316
7.452757	1285.411762	811.452409	473.959353
7.470129	1273.184144	798.835216	474.348928
7.487502	1261.028379	786.314399	474.713980
7.504874	1248.946053	773.891600	475.054453
7.522246	1236.938692	761.568400	475.370293
7.539619	1225.007764	749.346314	475.661451
7.556991	1213.154678	737.226798	475.927881
7.574364	1201.380785	725.211244	476.169541
7.591736	1189.687377	713.300984	476.386394
7.609108	1178.075690	701.497285	476.578405
7.626481	1166.546901	689.801357	476.745545
7.643853	1155.102132	678.214345	476.887787
7.661226	1143.742447	666.737338	477.005108
7.678598	1132.468854	655.371362	477.097492
7.695970	1121.282307	644.117385	477.164922
7.713343	1110.183704	632.976316	477.207389
7.730715	1099.173890	621.949005	477.224885
7.748088	1088.253653	611.036245	477.217408
7.765460	1077.423731	600.238772	477.184960
7.782832	1066.684809	589.557265	477.127544
7.800205	1056.037519	578.992347	477.045171
7.817577	1045.482442	568.544588	476.937853
7.834950	1035.020109	558.214501	476.805607
7.852322	1024.651001	548.002546	476.648454
7.869694	1014.375549	537.909131	476.466418
7.887067	1004.194139	527.934610	476.259529
7.904439	994.107105	518.079288	476.027817
7.921812	984.114738	508.343417	475.771321
7.939184	974.217280	498.727201	475.490079
7.956556	964.414930	489.230794	475.184136
7.973929	954.707842	479.854302	474.853540
7.991301	945.096127	470.597784	474.498343
8.008673	935.579853	461.461253	474.118600
8.026046	926.159047	452.444676	473.714371
8.043418	916.833693	443.547975	473.285718
8.060791	907.603739	434.771030	472.832709
8.078163	898.469090	426.113676	472.355414
8.095535	889.429616	417.575707	471.853908
8.112908	880.485147	409.156878	471.328269
8.130280	871.635480	400.856901	470.778579
8.147653	862.880374	392.675451	470.204923
8.165025	854.219555	384.612164	469.607391
8.182397	845.652715	376.666639	468.986075
8.199770	837.179513	368.838441	468.341072
8.217142	828.799578	361.127096	467.672482
8.234515	820.512507	353.532098	466.980409
8.251887	812.317868	346.052909	466.264959
8.269259	804.215200	338.688957	465.526243
8.286632	796.204014	331.439638	464.764376
8.304004	788.283794	324.304320	463.979475
8.321377	780.454000	317.282339	463.171661
8.338749	772.714063	310.373005	462.341058
8.356121	765.063394	303.575600	461.487793
8.373494	757.501379	296.889379	460.611999
8.390866	750.027381	290.313571	459.713810
8.408239	742.640744	283.847382	458.793362
8.425611	735.340790	277.489993	457.850797
8.442983	728.126821	271.240563	456.886259
8.460356	720.998123	265.098228	455.899895
8.477728	713.953960	259.062106	454.891854
8.495101	706.993583	253.131292	453.862291
8.512473	700.116226	247.304864	452.811362
8.529845	693.321107	241.581880	451.739226
8.547218	686.607430	235.961384	450.646046
8.564590	679.974387	230.442401	449.531986
8.581962	673.421154	225.023940	448.397214
8.599335	666.946900	219.704998	447.241903
8.616707	660.550780	214.484556	446.066224
8.634080	654.231938	209.361583	444.870355
8.651452	647.989511	204.335036	443.654475
8.668824	641.822625	199.403860	442.418765
8.686197	635.730401	194.566991	441.163410
8.703569	629.711951	189.823353	439.888597
8.720942	623.766380	185.171864	438.594516
8.738314	617.892788	180.611431	437.281358
8.755686	612.090271	176.140955	435.949317
8.773059	606.357920	171.759330	434.598590
8.790431	600.694821	167.465444	433.229377
8.807804	595.100059	163.258180	431.841879
8.825176	589.572715	159.136417	430.436298
8.842548	584.111870	155.099028	429.012842
8.859921	578.716603	151.144886	427.571717
8.877293	573.385992	147.272858	426.113134
8.894666	568.119116	143.481811	424.637305
8.912038	562.915054	139.770611	423.144443
8.929410	557.772887	136.138122	421.634765
8.946783	552.691696	132.583209	420.108487
8.964155	547.670566	129.104736	418.565831
8.981528	542.708585	125.701569	417.007016
8.998900	537.804842	122.372576	415.432266
9.016272	532.958432	119.116626	413.841806
9.033645	528.168453	115.932591	412.235862
9.051017	523.434008	112.819346	410.614662
9.068389	518.754204	109.775770	408.978434
9.085762	514.128156	106.800746	407.327411
9.103134	509.554983	103.893160	405.661823
9.120507	505.033810	101.051905	403.981906
9.137879	500.563769	98.275877	402.287892
9.155251	496.144000	95.563981	400.580019
9.172624	491.773649	92.915125	398.858523
9.189996	487.451869	90.328225	397.123644
9.207369	483.177823	87.802203	395.375620
9.224741	478.950681	85.335990	393.614691
9.242113	474.769621	82.928522	391.841100
9.259486	470.633832	80.578744	390.055087
9.276858	466.542508	78.285611	388.256898
9.294231	462.494857	76.048083	386.446774
9.311603	458.490094	73.865132	384.624962
9.328975	454.527442	71.735736	382.791706
9.346348	450.606137	69.658885	380.947252
9.363720	446.725424	67.633577	379.091847
9.381093	442.884558	65.658820	377.225738
9.398465	439.082804	63.733632	375.349172
9.415837	435.319438	61.857041	373.462397
9.433210	431.593748	60.028086	371.565662
9.450582	427.905029	58.245814	369.659215
9.467955	424.252592	56.509287	367.743305
9.485327	420.635755	54.817574	365.818181
9.502699	417.053849	53.169757	363.884093
9.520072	413.506216	51.564928	361.941288
9.537444	409.992209	50.002191	359.990018
9.554817	406.511191	48.480661	358.030531
9.572189	403.062540	46.999464	356.063076
9.589561	399.645641	45.557738	354.087903
9.606934	396.259893	44.154633	352.105260
9.624306	392.904707	42.789311	350.115396
9.641678	389.579503	41.460943	348.118560
9.659051	386.283715	40.168715	346.115000
9.676423	383.016787	38.911823	344.104964
9.693796	379.778174	37.689476	342.088698
9.711168	376.567344	36.500893	340.066451
9.728540	373.383775	35.345308	338.038467
9.745913	370.226958	34.221963	336.004994
9.763285	367.096392	33.130116	333.966276
9.780658	363.991591	32.069033	331.922558
9.798030	360.912078	31.037994	329.874084
9.815402	357.857388	30.036292	327.821096
9.832775	354.827066	29.063228	325.763838
9.850147	351.820669	28.118120	323.702549
9.867520	348.837765	27.200292	321.637472
9.884892	345.877931	26.309085	319.568846
9.902264	342.940757	25.443848	317.496909
9.919637	340.025842	24.603944	315.421898
9.937009	337.132797	23.788746	313.344051
9.954382	334.261241	22.997638	311.263603
9.971754	331.410805	22.230017	309.180788
9.989126	328.581130	21.485291	307.095840
10.006499	325.771867	20.762878	305.008989
10.023871	322.982676	20.062209	302.920467
10.041244	320.213228	19.382725	300.830503
10.058616	317.463202	18.723877	298.739325
10.075988	314.732288	18.085129	296.647159
10.093361	312.020185	17.465955	294.554231
10.110733	309.326601	16.865838	292.460764
10.128106	306.651253	16.284273	290.366980
10.145478	303.993867	15.720767	288.273100
10.162850	301.354177	15.174834	286.179343
10.180223	298.731928	14.646001	284.085927
10.197595	296.126870	14.133803	281.993067
10.214967	293.538763	13.637786	279.900977
10.232340	290.967377	13.157507	277.809870
10.249712	288.412487	12.692531	275.719956
10.267085	285.873878	12.242432	273.631445
10.284457	283.351340	11.806797	271.544544
10.301829	280.844674	11.385217	269.459457
10.319202	278.353686	10.977298	267.376388
10.336574	275.878190	10.582651	265.295540
10.353947	273.418007	10.200896	263.217110
10.371319	270.972964	9.831665	261.141298
10.388691	268.542896	9.474597	259.068299
10.406064	266.127644	9.129337	256.998307
10.423436	263.727056	8.795542	254.931513
10.440809	261.340985	8.472877	252.868108
10.458181	258.969291	8.161012	250.808278
10.475553	256.611839	7.859629	248.752210
10.492926	254.268502	7.568416	246.700086
10.510298	251.939156	7.287067	244.652089
10.527671	249.623684	7.015286	242.608398
10.545043	247.321974	6.752785	240.569188
10.562415	245.033918	6.499282	238.534636
10.579788	242.759415	6.254501	236.504914
10.597160	240.498368	6.018175	234.480193
10.614533	238.250684	5.790044	232.460640
10.631905	236.016275	5.569854	230.446421
10.649277	233.795058	5.357357	228.437701
10.666650	231.586953	5.152313	226.434640
10.684022	229.391887	4.954489	224.437398
10.701394	227.209786	4.763655	222.446131
10.718767	225.040584	4.579590	220.460994
10.736139	222.884218	4.402078	218.482140
10.753512	220.740627	4.230911	216.509717
10.770884	218.609755	4.065882	214.543873
10.788256	216.491549	3.906795	212.584754
10.805629	214.385957	3.753456	210.632501
10.823001	212.292934	3.605678	208.687256
10.840374	210.212434	3.463278	206.749156
10.857746	208.144418	3.326080	204.818337
10.875118	206.088844	3.193912	202.894932
10.892491	204.045678	3.066606	200.979072
10.909863	202.014886	2.944001	199.070885
10.927236	199.996436	2.825939	197.170496
10.944608	197.990298	2.712268	195.278030
10.961980	195.996446	2.602838	193.393608
10.979353	194.014854	2.497507	191.517347
10.996725	192.045498	2.396133	189.649365
11.014098	190.088358	2.298583	187.789775
11.031470	188.143413	2.204725	185.938689
11.048842	186.210645	2.114430	184.096215
11.066215	184.290036	2.027576	182.262460
11.083587	182.381571	1.944044	180.437528
11.100960	180.485236	1.863715	178.621521
11.118332	178.601018	1.786480	176.814538
11.135704	176.728903	1.712228	175.016676
11.153077	174.868883	1.640853	173.228029
11.170449	173.020945	1.572255	171.448690
11.187822	171.185081	1.506333	169.678748
11.205194	169.361283	1.442992	167.918291
11.222566	167.549541	1.382139	166.167403
11.239939	165.749850	1.323684	164.426167
11.257311	163.962203	1.267540	162.694662
11.274683	162.186592	1.213624	160.972968
11.292056	160.423012	1.161854	159.261158
11.309428	158.671458	1.112151	157.559307
11.326801	156.931924	1.064439	155.867485
11.344173	155.204405	1.018644	154.185760
11.361545	153.488895	0.974696	152.514199
11.378918	151.785391	0.932526	150.852865
11.396290	150.093887	0.892067	149.201820
11.413663	148.414379	0.853255	147.561123
11.431035	146.746860	0.816029	145.930832
11.448407	145.091326	0.780327	144.310999
11.465780	143.447772	0.746092	142.701680
11.483152	141.816192	0.713269	141.102923
11.500525	140.196580	0.681804	139.514776
11.517897	138.588929	0.651643	137.937286
11.535269	136.993234	0.622738	136.370496
11.552642	135.409487	0.595040	134.814448
11.570014	133.837681	0.568501	133.269180
11.587387	132.277808	0.543077	131.734731
11.604759	130.729859	0.518724	130.211135
11.622131	129.193826	0.495401	128.698426
11.639504	127.669699	0.473066	127.196633
