 
 
255.408472 0.0286826
256.996704 0.0188049
258.585059 0.0264314
260.173560 0.0204067
261.762183 0.024183
263.350903 0.0233603
264.939771 0.0140123
266.528735 0.0222692
268.117822 0.033067
269.707007 0.0198381
271.296313 0.0145107
272.885693 0.0169243
274.475195 0.0206084
276.064795 0.0126895
277.654468 0.0161747
279.244263 0.0170451
280.834106 0.00499227
282.424072 0.0136092
284.014087 0.0140506
285.604199 0.0145026
287.194385 0.00672319
288.784644 0.00775635
290.374976 0.0115599
291.965356 0.00690725
293.555835 0.00943683
295.146362 0.00457899
296.736938 0.0108675
298.327588 0.0105059
299.918286 0.00910096
301.509033 0.0170909
303.099854 0.0189488
304.690698 0.0381407
306.281592 0.0438464
307.872559 0.0635377
309.463525 0.0759866
311.054565 0.10953
312.645630 0.137103
314.236743 0.172203
315.827881 0.209968
317.419067 0.262794
319.010278 0.308698
320.601514 0.346671
322.192773 0.388598
323.784058 0.426726
325.375366 0.457191
326.966724 0.494173
328.558081 0.528637
330.149463 0.556809
331.740845 0.582207
333.332275 0.608289
334.923706 0.63106
336.515137 0.644939
338.106592 0.664416
339.698071 0.671767
341.289551 0.684603
342.881030 0.695812
344.472534 0.706949
346.064038 0.711762
347.655542 0.721784
349.247046 0.720364
350.838574 0.724524
352.430078 0.732836
354.021606 0.731836
355.613135 0.730813
357.204639 0.734518
358.796167 0.731958
360.387671 0.729436
361.979175 0.72934
363.570703 0.72821
365.162183 0.726565
366.753687 0.727739
368.345166 0.72291
369.936670 0.719971
371.528125 0.716368
373.119604 0.713563
374.711060 0.703184
376.302490 0.704142
377.893945 0.701001
379.485376 0.695279
381.076782 0.692544
382.668188 0.692776
384.259570 0.6899
385.850952 0.690954
387.442310 0.688037
389.033667 0.685263
390.625000 0.681403
392.216333 0.679973
393.807642 0.678141
395.398926 0.673938
396.990210 0.670241
398.581470 0.670336
400.172729 0.664997
401.763965 0.660141
403.355176 0.657574
404.946387 0.65465
406.537573 0.649052
