time_s,n_scans,sources,coverage_fraction,coverage_fraction_std,equivalent_thickness_nm,equivalent_thickness_nm_std,mean_equivalent_radius_nm,mean_equivalent_radius_nm_std,std_equivalent_radius_nm,std_equivalent_radius_nm_std,number_density_per_um2,number_density_per_um2_std,derived_reff_nm,derived_reff_nm_std,island_count,island_count_std,mean_island_height_nm,mean_island_height_nm_std
10,2,001;003,0.329437255859375,0.0284881591796875,1.252844123220015,0.6806350864409063,40.762548046248966,3.603985316806771,26.130567516484376,4.783933999160205,44.0,3.0,48.78591079592563,0.4489147361922363,176.0,12.0,3.3489417722273696,1.6837659340137248
20,2,001;003,0.32605743408203125,0.02350616455078125,1.006044955038758,0.16608115984906413,42.17779628608444,1.3309692636766428,23.70878402548746,0.08161077708025033,44.25,1.0,48.38812619886235,1.2001341510038976,177.0,4.0,2.931312732927725,0.21182996450975722
30,2,001;003,0.32762908935546875,0.01245880126953125,0.7238053893836478,0.3360154743301953,38.57482006502658,0.5438682616690329,22.719082993829602,4.165245258163363,52.0,5.75,44.93475275680166,1.6390639284369648,208.0,23.0,1.9768853109133393,0.9171581298882026
40,2,001;003,0.383697509765625,0.0309600830078125,3.756211306834829,2.0861404396170773,50.49527478366418,5.854082709793964,38.29003696591407,3.101435913737763,30.875,3.875,63.380186176059254,6.537652156318412,123.5,15.5,8.44113397824954,5.058580862085574
50,2,001;003,0.34308624267578125,0.01479339599609375,1.3313445011127585,0.90960776096279,50.09724516402541,1.357459202937708,41.687653999642215,1.8536141946551368,25.875,2.875,65.17595084154512,2.229009194488615,103.5,11.5,2.501824813576668,1.5170027570302156
60,2,001;003,0.34175872802734375,0.05594635009765625,1.489822665022104,1.0949576310251568,48.33596971935903,7.476589956583187,35.963168035666214,9.33625919050023,31.375,6.875,60.326039167906075,11.55636427410025,125.5,27.5,2.7222950736310336,1.6223457649501796
