# Z_nm	Fit_totale_conteggi	LogN1_conteggi	LogN2_conteggi
39.238274	5.496267	0.000000	5.496267
39.273315	5.457952	0.000000	5.457952
39.308356	5.419910	0.000000	5.419910
39.343397	5.382139	0.000000	5.382139
39.378438	5.344639	0.000000	5.344639
39.413479	5.307406	0.000000	5.307406
39.448520	5.270439	0.000000	5.270439
39.483561	5.233735	0.000000	5.233735
39.518602	5.197294	0.000000	5.197294
39.553643	5.161113	0.000000	5.161113
39.588685	5.125190	0.000000	5.125190
39.623726	5.089523	0.000000	5.089523
39.658767	5.054110	0.000000	5.054110
39.693808	5.018950	0.000000	5.018950
39.728849	4.984041	0.000000	4.984041
39.763890	4.949381	0.000000	4.949381
39.798931	4.914967	0.000000	4.914967
39.833972	4.880800	0.000000	4.880800
39.869013	4.846875	0.000000	4.846875
39.904054	4.813193	0.000000	4.813193
39.939095	4.779750	0.000000	4.779750
39.974136	4.746546	0.000000	4.746546
40.009178	4.713578	0.000000	4.713578
40.044219	4.680845	0.000000	4.680845
40.079260	4.648345	0.000000	4.648345
40.114301	4.616077	0.000000	4.616077
40.149342	4.584038	0.000000	4.584038
40.184383	4.552228	0.000000	4.552228
40.219424	4.520644	0.000000	4.520644
40.254465	4.489285	0.000000	4.489285
40.289506	4.458149	0.000000	4.458149
40.324547	4.427234	0.000000	4.427234
40.359588	4.396540	0.000000	4.396540
40.394629	4.366063	0.000000	4.366063
40.429671	4.335804	0.000000	4.335804
40.464712	4.305760	0.000000	4.305760
40.499753	4.275929	0.000000	4.275929
40.534794	4.246311	0.000000	4.246311
40.569835	4.216903	0.000000	4.216903
40.604876	4.187704	0.000000	4.187704
40.639917	4.158713	0.000000	4.158713
40.674958	4.129927	0.000000	4.129927
40.709999	4.101346	0.000000	4.101346
40.745040	4.072969	0.000000	4.072969
40.780081	4.044792	0.000000	4.044792
40.815122	4.016816	0.000000	4.016816
40.850164	3.989039	0.000000	3.989039
40.885205	3.961459	0.000000	3.961459
40.920246	3.934074	0.000000	3.934074
40.955287	3.906884	0.000000	3.906884
40.990328	3.879887	0.000000	3.879887
41.025369	3.853081	0.000000	3.853081
41.060410	3.826466	0.000000	3.826466
41.095451	3.800040	0.000000	3.800040
41.130492	3.773801	0.000000	3.773801
41.165533	3.747748	0.000000	3.747748
41.200574	3.721879	0.000000	3.721879
41.235616	3.696195	0.000000	3.696195
41.270657	3.670692	0.000000	3.670692
41.305698	3.645370	0.000000	3.645370
41.340739	3.620227	0.000000	3.620227
41.375780	3.595263	0.000000	3.595263
41.410821	3.570475	0.000000	3.570475
41.445862	3.545863	0.000000	3.545863
41.480903	3.521426	0.000000	3.521426
41.515944	3.497161	0.000000	3.497161
41.550985	3.473069	0.000000	3.473069
41.586026	3.449146	0.000000	3.449146
41.621067	3.425394	0.000000	3.425394
41.656109	3.401809	0.000000	3.401809
41.691150	3.378391	0.000000	3.378391
41.726191	3.355139	0.000000	3.355139
41.761232	3.332051	0.000000	3.332051
41.796273	3.309127	0.000000	3.309127
41.831314	3.286365	0.000000	3.286365
41.866355	3.263763	0.000000	3.263763
41.901396	3.241322	0.000000	3.241322
41.936437	3.219039	0.000000	3.219039
41.971478	3.196914	0.000000	3.196914
42.006519	3.174945	0.000000	3.174945
42.041560	3.153131	0.000000	3.153131
42.076602	3.131471	0.000000	3.131471
42.111643	3.109964	0.000000	3.109964
42.146684	3.088609	0.000000	3.088609
42.181725	3.067405	0.000000	3.067405
42.216766	3.046351	0.000000	3.046351
42.251807	3.025445	0.000000	3.025445
42.286848	3.004687	0.000000	3.004687
42.321889	2.984076	0.000000	2.984076
42.356930	2.963609	0.000000	2.963609
42.391971	2.943287	0.000000	2.943287
42.427012	2.923109	0.000000	2.923109
42.462053	2.903073	0.000000	2.903073
42.497095	2.883178	0.000000	2.883178
42.532136	2.863423	0.000000	2.863423
42.567177	2.843807	0.000000	2.843807
42.602218	2.824330	0.000000	2.824330
42.637259	2.804990	0.000000	2.804990
42.672300	2.785787	0.000000	2.785787
