0 0
0.2 1.16202e-06
0.4 0.000336949
0.6 0.00413658
0.8 0.0170645
1 0.0416465
1.2 0.0754876
1.4 0.113595
1.6 0.15094
1.8 0.1838
2 0.210051
2.2 0.228923
2.4 0.240597
2.6 0.245819
2.8 0.245606
3 0.241047
3.2 0.233182
3.4 0.222934
3.6 0.211089
3.8 0.198286
4 0.185035
4.2 0.171723
4.4 0.158641
4.6 0.145996
4.8 0.133932
5 0.122538
5.2 0.111866
5.4 0.101936
5.6 0.092747
5.8 0.0842819
6 0.0765127
6.2 0.0694041
6.4 0.0629166
6.6 0.0570086
6.8 0.0516376
7 0.046762
7.2 0.0423412
7.4 0.0383367
7.6 0.034712
7.8 0.031433
8 0.0284682
8.2 0.0257883
8.4 0.0233665
8.6 0.0211781
8.8 0.0192008
9 0.0174142
9.2 0.0157997
9.4 0.0143405
9.6 0.0130215
9.8 0.0118288
10 0.0107502
10.2 0.00977436
10.4 0.00889124
10.6 0.00809174
10.8 0.00736767
11 0.00671165
11.2 0.00611704
11.4 0.00557787
11.6 0.00508874
11.8 0.00464482
12 0.00424175
12.2 0.00387559
12.4 0.00354281
12.6 0.00324022
12.8 0.00296495
13 0.00271441
13.2 0.00248627
13.4 0.00227843
13.6 0.00208899
13.8 0.00191623
14 0.00175862
14.2 0.00161474
14.4 0.00148334
14.6 0.00136329
14.8 0.00125354
15 0.00115316
15.2 0.00106132
15.4 0.00097724
15.6 0.000900232
15.8 0.000829667
16 0.000764977
16.2 0.000705644
16.4 0.0006512
16.6 0.000601218
16.8 0.000555313
17 0.000513133
17.2 0.000474358
17.4 0.000438697
17.6 0.000405886
17.8 0.000375684
18 0.000347871
18.2 0.000322247
18.4 0.00029863
18.6 0.000276853
18.8 0.000256766
19 0.000238228
19.2 0.000221113
19.4 0.000205306
19.6 0.000190701
19.8 0.000177201
20 0.000164718
20.2 0.00015317
20.4 0.000142483
20.6 0.000132589
20.8 0.000123426
21 0.000114937
21.2 0.000107068
21.4 9.9773e-05
21.6 9.30064e-05
21.8 8.6728e-05
22 8.09004e-05
22.2 7.54894e-05
22.4 7.04634e-05
22.6 6.57933e-05
22.8 6.14524e-05
23 5.74162e-05
23.2 5.3662e-05
23.4 5.01689e-05
23.6 4.69176e-05
23.8 4.38905e-05
24 4.10711e-05
24.2 3.84444e-05
24.4 3.59963e-05
24.6 3.3714e-05
24.8 3.15857e-05
25 2.96002e-05
25.2 2.77475e-05
25.4 2.60181e-05
25.6 2.44033e-05
25.8 2.28951e-05
26 2.1486e-05
26.2 2.01692e-05
26.4 1.89382e-05
26.6 1.7787e-05
26.8 1.67103e-05
27 1.57029e-05
27.2 1.476e-05
27.4 1.38774e-05
27.6 1.30508e-05
27.8 1.22766e-05
28 1.15513e-05
28.2 1.08715e-05
28.4 1.02342e-05
28.6 9.63661e-06
28.8 9.07614e-06
29 8.55031e-06
29.2 8.05687e-06
29.4 7.5937e-06
29.6 7.15882e-06
29.8 6.75042e-06
30 6.36678e-06
30.2 6.00631e-06
30.4 5.66753e-06
30.6 5.34905e-06
30.8 5.0496e-06
31 4.76796e-06
31.2 4.50301e-06
31.4 4.2537e-06
31.6 4.01906e-06
31.8 3.79817e-06
32 3.59018e-06
32.2 3.39429e-06
32.4 3.20976e-06
32.6 3.03588e-06
32.8 2.87201e-06
33 2.71753e-06
33.2 2.57189e-06
33.4 2.43453e-06
33.6 2.30496e-06
33.8 2.18272e-06
34 2.06737e-06
34.2 1.95848e-06
34.4 1.85569e-06
34.6 1.75863e-06
34.8 1.66696e-06
35 1.58036e-06
35.2 1.49854e-06
35.4 1.42122e-06
35.6 1.34814e-06
35.8 1.27904e-06
36 1.21371e-06
36.2 1.15191e-06
36.4 1.09346e-06
36.6 1.03816e-06
36.8 9.85824e-07
37 9.3629e-07
37.2 8.89398e-07
37.4 8.44999e-07
37.6 8.02953e-07
37.8 7.63127e-07
38 7.25398e-07
38.2 6.89648e-07
38.4 6.55768e-07
38.6 6.23655e-07
38.8 5.9321e-07
39 5.64342e-07
39.2 5.36965e-07
39.4 5.10998e-07
39.6 4.86362e-07
39.8 4.62987e-07
