255.408 1.13088 0.247721 1.1276 0.217945
256.154 1.13933 0.246098 1.1349 0.215885
256.899 1.1474 0.244322 1.14183 0.213732
257.644 1.14101 0.245166 1.13621 0.214985
258.39 1.13209 0.246216 1.12836 0.216609
259.135 1.14221 0.249089 1.13747 0.218405
259.88 1.15857 0.251357 1.15199 0.219183
260.626 1.16196 0.250005 1.15481 0.217772
261.371 1.15735 0.246783 1.15048 0.215322
262.116 1.15592 0.24381 1.14897 0.212845
262.862 1.15792 0.24129 1.1505 0.210516
263.607 1.15915 0.239523 1.15141 0.208907
264.353 1.15895 0.239116 1.15117 0.208593
265.098 1.15991 0.238917 1.15196 0.208379
265.843 1.16507 0.239399 1.15648 0.208468
266.589 1.16925 0.239539 1.1601 0.208328
267.334 1.16304 0.237116 1.15446 0.206667
268.079 1.15684 0.234417 1.1488 0.204752
268.825 1.1682 0.240165 1.15912 0.209042
269.57 1.18066 0.245262 1.17033 0.212658
270.315 1.17783 0.240131 1.16746 0.20841
271.061 1.172 0.23258 1.16182 0.202236
271.806 1.17046 0.229141 1.16022 0.199357
272.551 1.17077 0.227693 1.16036 0.1981
273.297 1.17249 0.226163 1.16173 0.196679
274.042 1.1753 0.224569 1.16406 0.195135
274.787 1.17691 0.224348 1.16542 0.19487
275.533 1.17692 0.22603 1.16551 0.19637
276.278 1.17607 0.225816 1.16472 0.196265
277.023 1.17319 0.220798 1.16186 0.192083
277.769 1.17193 0.216742 1.16049 0.188638
278.514 1.17853 0.218089 1.16632 0.189446
279.259 1.18483 0.219084 1.17185 0.189966
280.005 1.18137 0.216228 1.16863 0.187709
280.75 1.17799 0.213264 1.16548 0.185345
281.495 1.17431 0.209997 1.16205 0.182726
282.241 1.17069 0.206577 1.15866 0.179962
282.986 1.17144 0.20592 1.15926 0.179369
283.731 1.17358 0.206166 1.16113 0.17949
284.477 1.17165 0.203661 1.15927 0.177428
285.222 1.16736 0.199335 1.15526 0.173889
285.967 1.16676 0.196827 1.15458 0.171744
286.713 1.16985 0.196355 1.15724 0.171191
287.458 1.17155 0.195684 1.15868 0.170537
288.203 1.17081 0.194685 1.15796 0.169722
288.949 1.16997 0.193196 1.15713 0.168482
289.694 1.16878 0.189984 1.1559 0.165747
290.439 1.16787 0.186911 1.15494 0.163117
291.185 1.16912 0.185305 1.15594 0.161668
291.93 1.17036 0.183724 1.15694 0.160242
292.675 1.16513 0.178637 1.1521 0.156044
293.421 1.15983 0.173056 1.14717 0.1514
294.166 1.15784 0.171282 1.14533 0.149946
294.911 1.15656 0.170379 1.14414 0.149224
295.657 1.15437 0.167435 1.14207 0.146743
296.402 1.15187 0.163488 1.13969 0.143388
297.147 1.15036 0.159533 1.13819 0.139979
297.893 1.14966 0.155632 1.1374 0.136582
298.638 1.14808 0.153183 1.1359 0.134498
299.383 1.14512 0.152704 1.13326 0.134203
300.129 1.14169 0.151415 1.13017 0.133209
300.874 1.13717 0.148034 1.12604 0.130401
301.619 1.13299 0.144658 1.12221 0.127577
302.365 1.13042 0.142416 1.11984 0.125693
303.11 1.12785 0.140077 1.11747 0.123719
303.855 1.12367 0.135939 1.11361 0.1202
304.601 1.1196 0.131592 1.10985 0.116483
305.346 1.11371 0.129874 1.10455 0.115152
306.091 1.10739 0.128334 1.09887 0.113986
306.837 1.10028 0.124493 1.0924 0.110784
307.582 1.09292 0.119476 1.08567 0.106523
308.327 1.08742 0.118617 1.08072 0.105915
309.073 1.08299 0.120702 1.07681 0.107912
309.818 1.0775 0.11941 1.07183 0.106912
310.563 1.07096 0.114019 1.06581 0.102251
311.309 1.06501 0.110136 1.06035 0.0989161
312.054 1.05997 0.109823 1.05579 0.098763
312.799 1.05397 0.109463 1.05037 0.0985897
313.545 1.04451 0.109039 1.04181 0.0984418
314.29 1.03468 0.10825 1.03289 0.0979664
315.035 1.02599 0.105157 1.02492 0.0953648
315.781 1.01704 0.101665 1.0167 0.0923919
316.526 1.00772 0.0988642 1.00815 0.0900404
317.271 0.998062 0.0957556 0.999262 0.0874012
318.017 0.986465 0.0930515 0.988594 0.0851546
318.762 0.973885 0.0900737 0.976993 0.0826578
319.507 0.961017 0.0886228 0.965125 0.0815525
320.253 0.947577 0.0879181 0.952709 0.0811342
320.998 0.934329 0.0870125 0.940432 0.0805171
321.743 0.921251 0.0859114 0.928275 0.0797054
322.489 0.90781 0.084854 0.915747 0.0789295
323.234 0.894195 0.0840476 0.903024 0.07838
323.979 0.879914 0.0833767 0.889643 0.0779579
324.725 0.865085 0.083583 0.875719 0.0783598
325.47 0.849364 0.0838253 0.860909 0.078804
326.215 0.832611 0.0850919 0.845086 0.0802287
326.961 0.814773 0.0863545 0.828175 0.0816665
327.706 0.796498 0.0898281 0.810812 0.0852249
328.451 0.777011 0.0936053 0.792224 0.0891107
329.197 0.75844 0.0986633 0.774464 0.094239
329.942 0.739109 0.104358 0.755911 0.100027
330.687 0.719144 0.110867 0.736685 0.106655
331.433 0.698172 0.118128 0.716414 0.114082
332.178 0.677392 0.127671 0.696294 0.123798
332.923 0.656582 0.139352 0.676118 0.135698
333.669 0.63531 0.151828 0.655441 0.148489
334.414 0.613745 0.165021 0.634425 0.162107
335.159 0.592369 0.179149 0.613563 0.176765
335.905 0.572864 0.193629 0.594537 0.191836
336.65 0.553165 0.208845 0.575305 0.207768
337.395 0.53523 0.222592 0.557769 0.222263
338.141 0.516685 0.237438 0.539633 0.237996
338.886 0.497101 0.253866 0.520483 0.2555
339.631 0.47689 0.271661 0.500733 0.274562
340.377 0.454282 0.291875 0.478626 0.296386
341.122 0.430727 0.314055 0.455632 0.320485
341.867 0.408198 0.335608 0.433657 0.34408
342.613 0.385508 0.358201 0.41158 0.36897
343.358 0.365849 0.37639 0.392376 0.389229
344.103 0.347734 0.39211 0.374608 0.406913
344.849 0.324818 0.410947 0.351998 0.428378
345.594 0.296619 0.433512 0.324053 0.454419
346.339 0.267354 0.460153 0.295279 0.48518
347.085 0.237405 0.49307 0.266358 0.523088
347.83 0.206406 0.529461 0.236727 0.565288
348.575 0.174192 0.570259 0.20639 0.612909
349.321 0.140545 0.613248 0.174933 0.663672
350.066 0.0987548 0.64025 0.132537 0.698462
350.811 0.0541015 0.66964 0.0870845 0.736814
351.557 0.0246607 0.717081 0.0612285 0.793793
352.302 -0.00394458 0.769442 0.0375076 0.856771
353.047 -0.050995 0.828599 -0.00542963 0.931383
353.793 -0.10431 0.895672 -0.0535509 1.01758
354.538 -0.158316 0.99017 -0.0958161 1.13739
355.283 -0.210316 1.10819 -0.12788 1.28647
356.029 -0.252999 1.22016 -0.147276 1.42827
356.774 -0.288222 1.3254 -0.156727 1.5615
357.519 -0.32531 1.43246 -0.16471 1.69865
358.265 -0.368492 1.53692 -0.177659 1.83618
359.01 -0.406546 1.6576 -0.174712 1.99215
359.755 -0.429693 1.80329 -0.13863 2.17151
360.501 -0.435982 1.97695 -0.0631227 2.37369
361.246 -0.370781 2.23681 0.14679 2.62799
361.991 -0.251176 2.51097 0.430108 2.8463
362.737 -0.0645817 2.79476 0.783434 3.00804
363.482 0.199353 3.05699 1.17835 3.07679
364.227 0.453569 3.24339 1.49618 3.07292
364.973 0.740186 3.38529 1.79277 3.01122
365.718 1.00381 3.52339 2.05292 2.9601
366.463 1.28405 3.64162 2.29835 2.88764
367.209 1.59423 3.63078 2.48388 2.7249
367.954 1.88598 3.51759 2.60524 2.52174
368.699 2.19811 3.36586 2.72389 2.30091
369.445 2.51803 3.15785 2.82934 2.05971
370.19 2.77376 2.90425 2.88957 1.82891
370.935 2.9649 2.62518 2.91482 1.61285
371.681 3.08252 2.36038 2.9115 1.43012
372.426 3.13438 2.16008 2.89304 1.30245
373.171 3.16248 1.97762 2.8689 1.19033
373.917 3.18929 1.86566 2.86163 1.11975
374.662 3.20716 1.75747 2.85119 1.0531
375.407 3.2123 1.62556 2.83011 0.974338
376.153 3.20704 1.50064 2.80566 0.900946
376.898 3.16273 1.33876 2.75309 0.810198
377.643 3.10395 1.18886 2.69515 0.726703
378.389 3.03901 1.05618 2.63697 0.652543
379.134 2.97209 0.941215 2.58056 0.58784
379.879 2.91442 0.858144 2.53422 0.541082
380.625 2.86572 0.797473 2.49628 0.507008
381.37 2.82418 0.744128 2.46384 0.47638
382.116 2.79149 0.69707 2.43794 0.448583
382.861 2.76413 0.657219 2.41635 0.42476
383.606 2.75061 0.629074 2.40516 0.407373
384.352 2.73316 0.600153 2.39129 0.389663
385.097 2.69078 0.560003 2.3596 0.366118
385.842 2.65046 0.523774 2.32954 0.344694
386.587 2.60529 0.478606 2.29542 0.317046
387.333 2.56229 0.438522 2.26309 0.292304
388.078 2.52028 0.408283 2.232 0.274002
388.824 2.48067 0.382047 2.20271 0.258075
389.569 2.44851 0.357872 2.17872 0.242937
390.314 2.41977 0.335625 2.15721 0.228794
391.06 2.39978 0.318802 2.14223 0.217938
391.805 2.38562 0.30542 2.1316 0.209184
392.55 2.36941 0.293714 2.11955 0.201683
393.296 2.35092 0.283854 2.10591 0.195571
394.041 2.33184 0.274182 2.09181 0.18957
394.786 2.3109 0.264356 2.07629 0.183482
395.532 2.2902 0.253538 2.06086 0.176595
396.277 2.2675 0.236529 2.04365 0.165158
397.022 2.24558 0.221145 2.02704 0.154788
397.768 2.22225 0.211934 2.00957 0.148963
398.513 2.20012 0.203376 1.99296 0.143519
399.258 2.18436 0.194515 1.98104 0.137566
400.004 2.16965 0.186087 1.9699 0.13186
400.749 2.15745 0.180478 1.96071 0.128154
401.494 2.14618 0.175789 1.95224 0.125087
402.24 2.13598 0.172059 1.94459 0.122693
402.985 2.12646 0.168886 1.93745 0.120684
403.73 2.11602 0.163329 1.92953 0.116885
404.476 2.10471 0.155657 1.92086 0.111485
405.221 2.0924 0.148949 1.91145 0.10682
405.966 2.07837 0.143551 1.90074 0.103177
406.712 2.06403 0.138315 1.88978 0.0996415
407.457 2.04765 0.132953 1.87721 0.0960394
408.202 2.03249 0.127942 1.86556 0.0926481
408.948 2.02212 0.12326 1.85759 0.0893665
409.693 2.01206 0.118809 1.84983 0.0862393
410.438 2.00231 0.115427 1.84234 0.0839166
411.184 1.99285 0.112225 1.83505 0.0817155
411.929 1.98511 0.110197 1.82912 0.0803756
412.674 1.97787 0.108443 1.82357 0.0792315
413.42 1.97135 0.10593 1.81855 0.0774742
414.165 1.9652 0.103148 1.81381 0.075493
414.91 1.95736 0.100241 1.80774 0.0734426
415.656 1.94834 0.0972898 1.80074 0.0713749
416.401 1.93944 0.0939848 1.79381 0.0690175
417.146 1.93061 0.0901996 1.78691 0.0662713
417.892 1.92151 0.0870166 1.7798 0.0639923
418.637 1.91147 0.0849686 1.77196 0.062615
419.382 1.90209 0.0829848 1.76463 0.061268
420.128 1.89464 0.0809467 1.75881 0.0598355
420.873 1.88742 0.0789985 1.75316 0.0584642
421.618 1.88144 0.0775421 1.74849 0.057455
422.364 1.8756 0.0761315 1.74392 0.0564758
423.109 1.87099 0.0741715 1.74033 0.0550357
423.854 1.86661 0.0721947 1.7369 0.0535748
424.6 1.86168 0.0710938 1.73305 0.0528157
425.345 1.85665 0.0702865 1.72911 0.0522894
426.09 1.85097 0.0686512 1.72465 0.0511115
426.836 1.84497 0.0665638 1.71992 0.0495742
427.581 1.8389 0.0648298 1.71512 0.0483156
428.326 1.83275 0.0634458 1.71026 0.0473338
429.072 1.82641 0.0619166 1.70525 0.0462349
429.817 1.81961 0.0600943 1.69985 0.0449039
430.562 1.81313 0.0585242 1.6947 0.0437662
431.308 1.80721 0.0576347 1.69001 0.0431631
432.053 1.80158 0.0567977 1.68554 0.0425958
432.798 1.79752 0.0562862 1.68234 0.0422663
433.544 1.79354 0.0557837 1.6792 0.0419418
434.289 1.78978 0.0542366 1.67622 0.0407708
435.034 1.78609 0.0526747 1.67329 0.0395845
435.78 1.78238 0.0516891 1.67034 0.0388614
436.525 1.77871 0.0508525 1.66743 0.0382563
437.27 1.77503 0.0499881 1.66451 0.0376274
438.016 1.77138 0.0491233 1.66161 0.0369961
438.761 1.76722 0.0482677 1.6583 0.0363771
439.506 1.76266 0.0474262 1.65466 0.0357726
440.252 1.75814 0.0465905 1.65105 0.0351705
440.997 1.75363 0.0457523 1.64743 0.0345646
441.742 1.74921 0.0449102 1.64389 0.0339528
442.488 1.74485 0.0440164 1.6404 0.0332963
443.233 1.7406 0.0431576 1.63698 0.0326654
443.978 1.73646 0.0423635 1.63366 0.0320842
444.724 1.73242 0.041595 1.63041 0.0315214
445.469 1.72988 0.0411923 1.62839 0.0312389
446.214 1.72738 0.0407968 1.6264 0.0309613
446.96 1.72461 0.0398605 1.62418 0.0302442
447.705 1.72183 0.0388675 1.62196 0.0294796
448.45 1.71889 0.0379627 1.61959 0.0287877
449.196 1.71591 0.0371051 1.6172 0.0281334
449.941 1.71291 0.0366021 1.61479 0.0277685
450.686 1.7099 0.0363271 1.61237 0.0275894
451.432 1.70679 0.0359243 1.60987 0.027306
452.177 1.70356 0.0353822 1.60726 0.0269088
452.922 1.70029 0.034809 1.60463 0.0264854
453.668 1.69691 0.0341624 1.6019 0.026002
454.413 1.6937 0.0335934 1.5993 0.0255797
455.158 1.69092 0.0332732 1.59706 0.0253569
455.904 1.68818 0.0329661 1.59485 0.0251439
456.649 1.68532 0.0327671 1.59253 0.0250204
457.394 1.6825 0.0325698 1.59026 0.0248974
458.14 1.68019 0.0318872 1.58839 0.0243696
458.885 1.67794 0.0311846 1.58657 0.0238239
459.63 1.67602 0.0303861 1.58502 0.0231955
460.376 1.67419 0.0295761 1.58355 0.0225561
461.121 1.67194 0.0292394 1.58173 0.0223101
461.866 1.66949 0.029139 1.57975 0.0222603
462.612 1.66744 0.0289737 1.5781 0.0221532
463.357 1.66573 0.0287529 1.57673 0.021997
464.102 1.66362 0.0283473 1.57502 0.0216912
464.848 1.66089 0.0276664 1.5728 0.0211622
465.593 1.65836 0.0271185 1.57074 0.0207408
466.338 1.65632 0.0269034 1.56909 0.0205903
467.084 1.65433 0.0266699 1.56747 0.0204239
467.829 1.65247 0.0262893 1.56597 0.0201341
468.574 1.65064 0.0259163 1.56449 0.01985
469.32 1.64817 0.0255731 1.56248 0.0195951
470.065 1.64574 0.0252381 1.56049 0.0193462
470.81 1.64354 0.0251518 1.5587 0.0193016
471.556 1.6414 0.025105 1.55696 0.019289
472.301 1.63944 0.0248907 1.55537 0.0191357
473.046 1.63757 0.0246168 1.55385 0.0189318
473.792 1.6359 0.024315 1.55248 0.0187031
474.537 1.63436 0.0239959 1.55124 0.0184585
475.282 1.63274 0.0237061 1.54993 0.0182387
476.028 1.63103 0.02345 1.54853 0.0180472
476.773 1.62923 0.0232413 1.54706 0.0178955
477.518 1.62723 0.0231259 1.54544 0.0178225
478.264 1.62531 0.022963 1.54386 0.0177094
479.009 1.62356 0.0225936 1.54244 0.0174226
479.754 1.62185 0.0222316 1.54104 0.0171412
480.5 1.62043 0.0218644 1.53989 0.0168533
481.245 1.61902 0.0215042 1.53874 0.0165708
481.99 1.6173 0.0214715 1.53734 0.0165633
482.736 1.61558 0.021466 1.53593 0.0165785
483.481 1.61375 0.0212907 1.53443 0.0164524
484.226 1.61192 0.0210725 1.53293 0.0162902
484.972 1.61044 0.0209061 1.53172 0.0161687
485.717 1.60915 0.0207676 1.53067 0.0160692
486.462 1.60781 0.0205043 1.52958 0.0158654
487.208 1.60643 0.0201282 1.52845 0.0155673
487.953 1.605 0.019876 1.52728 0.0153729
488.698 1.60346 0.019815 1.52602 0.0153389
489.444 1.60203 0.0197134 1.52485 0.0152702
490.189 1.60088 0.0194907 1.52392 0.0150981
490.934 1.5997 0.0192864 1.52295 0.0149414
491.68 1.59811 0.0192007 1.52164 0.0148864
492.425 1.59654 0.0191155 1.52036 0.0148315
493.17 1.5951 0.0188782 1.51918 0.0146481
493.916 1.59369 0.0186421 1.51802 0.0144655
494.661 1.59238 0.0184482 1.51695 0.0143173
495.406 1.59111 0.0182643 1.51591 0.0141771
496.152 1.58966 0.0179279 1.51471 0.0139098
496.897 1.58814 0.0175367 1.51346 0.0135966
497.642 1.58675 0.0174081 1.51232 0.0135029
498.388 1.58546 0.0174651 1.51125 0.0135645
499.133 1.58425 0.0175616 1.51027 0.0136587
499.878 1.58316 0.0177075 1.50937 0.0137938
500.624 1.58208 0.0176723 1.50849 0.0137764
501.369 1.58103 0.0172444 1.50763 0.0134287
