255.408 1.20851 1.59975 1.26835 0.612922
256.154 1.25738 1.62792 1.28974 0.611972
256.899 1.30605 1.65451 1.31034 0.610495
257.644 1.26928 1.63031 1.29394 0.610335
258.39 1.21968 1.59692 1.2713 0.60975
259.135 1.25735 1.65516 1.2952 0.620611
259.88 1.32947 1.74186 1.33512 0.632441
260.626 1.35302 1.75102 1.344 0.630375
261.371 1.3441 1.71231 1.33346 0.6206
262.116 1.35023 1.6901 1.33085 0.612662
262.862 1.37212 1.68605 1.33665 0.607118
263.607 1.38653 1.68231 1.34025 0.603178
264.353 1.38708 1.67919 1.33978 0.602141
265.098 1.3928 1.68252 1.34213 0.602043
265.843 1.4179 1.70944 1.35484 0.605212
266.589 1.43947 1.73024 1.36521 0.60717
267.334 1.41713 1.68737 1.3503 0.598824
268.079 1.39587 1.64394 1.33555 0.589828
268.825 1.42978 1.72843 1.36196 0.608557
269.57 1.47135 1.81823 1.39153 0.626308
270.315 1.4817 1.77575 1.38615 0.612226
271.061 1.48639 1.70506 1.37401 0.590932
271.806 1.49404 1.67839 1.37126 0.581717
272.551 1.50237 1.67167 1.37245 0.578219
273.297 1.51915 1.67117 1.37725 0.575015
274.042 1.54265 1.67554 1.38487 0.572032
274.787 1.5527 1.68203 1.38893 0.572109
275.533 1.54426 1.69178 1.38825 0.576466
276.278 1.54013 1.68642 1.38607 0.575681
277.023 1.54727 1.64358 1.38042 0.561949
277.769 1.55872 1.61397 1.37855 0.551263
278.514 1.59101 1.65325 1.3948 0.557064
279.259 1.62333 1.68996 1.41045 0.561903
280.005 1.61635 1.65591 1.40252 0.553442
280.75 1.61004 1.62192 1.39483 0.54476
281.495 1.60297 1.58502 1.38649 0.535232
282.241 1.5965 1.54781 1.37834 0.525369
282.986 1.60378 1.54725 1.38039 0.524007
283.731 1.61544 1.55853 1.38568 0.52541
284.477 1.61479 1.53452 1.38152 0.51845
285.222 1.60754 1.48908 1.37198 0.506108
285.967 1.61449 1.47108 1.37118 0.499604
286.713 1.63543 1.48162 1.37911 0.499452
287.458 1.64877 1.48493 1.38359 0.498344
288.203 1.64832 1.47549 1.38196 0.495621
288.949 1.64931 1.46254 1.38023 0.491619
289.694 1.65541 1.43726 1.37815 0.483131
290.439 1.66244 1.414 1.37672 0.475091
291.185 1.67701 1.40909 1.38035 0.471444
291.93 1.69144 1.4042 1.38394 0.467851
292.675 1.67845 1.34995 1.37211 0.453403
293.421 1.66602 1.29312 1.36024 0.437772
294.166 1.6598 1.27413 1.35567 0.432767
294.911 1.65475 1.2635 1.35263 0.430166
295.657 1.65141 1.23643 1.34788 0.422167
296.402 1.6494 1.20193 1.34262 0.411583
297.147 1.65338 1.17098 1.33982 0.401263
297.893 1.66209 1.14314 1.33903 0.391303
298.638 1.65987 1.12181 1.33565 0.384778
299.383 1.64201 1.10893 1.32831 0.382866
300.129 1.6238 1.08945 1.32 0.37881
300.874 1.6052 1.05339 1.30951 0.36928
301.619 1.58848 1.019 1.29986 0.359891
302.365 1.57852 0.99707 1.29396 0.353735
303.11 1.56877 0.974754 1.2881 0.347357
303.855 1.55357 0.936772 1.27864 0.336186
304.601 1.53925 0.898354 1.26951 0.324579
305.346 1.50649 0.872476 1.25534 0.319113
306.091 1.47101 0.847345 1.24015 0.31403
306.837 1.43641 0.807057 1.22354 0.30321
307.582 1.40296 0.760406 1.20662 0.289585
