# Z_nm	Fit_totale_conteggi	Gauss1_conteggi	Gauss2_conteggi
Distribuzione delle altezze tramite la convoluzione di due Gaussiane (Foto si vede meglio)

X		Y(Conv_Gauss)	Y(Gauss_1_blu)	Y(Gauss_2_verde)
10.979353	250.203668	3.168271	247.035397
10.996725	247.660847	3.039393	244.621453
11.014098	245.133774	2.915387	242.218387
11.031470	242.622427	2.796085	239.826342
11.048842	240.126784	2.681324	237.445460
11.066215	237.646824	2.570946	235.075878
11.083587	235.182530	2.464798	232.717732
11.100960	232.733884	2.362732	230.371152
11.118332	230.300872	2.264605	228.036267
11.135704	227.883479	2.170277	225.713203
11.153077	225.481694	2.079613	223.402081
11.170449	223.095504	1.992484	221.103020
11.187822	220.724899	1.908762	218.816137
11.205194	218.369870	1.828326	216.541544
11.222566	216.030407	1.751056	214.279350
11.239939	213.706503	1.676839	212.029664
11.257311	211.398151	1.605564	209.792587
11.274683	209.105343	1.537122	207.568221
11.292056	206.828074	1.471411	205.356663
11.309428	204.566337	1.408330	203.158008
11.326801	202.320127	1.347782	200.972346
11.344173	200.089438	1.289672	198.799766
11.361545	197.874266	1.233912	196.640354
11.378918	195.674603	1.180412	194.494191
11.396290	193.490446	1.129088	192.361358
11.413663	191.321789	1.079858	190.241930
11.431035	189.168626	1.032644	188.135982
11.448407	187.030951	0.987368	186.043583
11.465780	184.908759	0.943957	183.964802
11.483152	182.802043	0.902340	181.899703
11.500525	180.710796	0.862448	179.848348
11.517897	178.635011	0.824215	177.810796
11.535269	176.574680	0.787577	175.787103
11.552642	174.529795	0.752472	173.777324
11.570014	172.500347	0.718840	171.781508
11.587387	170.486326	0.686623	169.799703
11.604759	168.487722	0.655768	167.831955
11.622131	166.504524	0.626219	165.878305
11.639504	164.536720	0.597926	163.938795
11.656876	162.584298	0.570838	162.013460
11.674249	160.647243	0.544908	160.102335
11.691621	158.725542	0.520090	158.205452
11.708993	156.819179	0.496339	156.322839
11.726366	154.928138	0.473613	154.454525
11.743738	153.052401	0.451869	152.600532
11.761111	151.191951	0.431069	150.760882
11.778483	149.346769	0.411175	148.935594
11.795855	147.516833	0.392148	147.124685
11.813228	145.702123	0.373954	145.328168
11.830600	143.902615	0.356560	143.546056
11.847972	142.118288	0.339931	141.778357
11.865345	140.349115	0.324036	140.025079
11.882717	138.595070	0.308845	138.286225
11.900090	136.856128	0.294329	136.561799
11.917462	135.132259	0.280460	134.851800
11.934834	133.423435	0.267210	133.156225
11.952207	131.729625	0.254554	131.475071
11.969579	130.050796	0.242466	129.808330
11.986952	128.386917	0.230923	128.155994
12.004324	126.737953	0.219901	126.518051
12.021696	125.103869	0.209379	124.894489
12.039069	123.484627	0.199335	123.285292
12.056441	121.880192	0.189749	121.690443
12.073814	120.290523	0.180601	120.109922
12.091186	118.715580	0.171872	118.543708
12.108558	117.155322	0.163544	116.991778
12.125931	115.609707	0.155600	115.454107
12.143303	114.078691	0.148023	113.930668
12.160676	112.562228	0.140796	112.421431
12.178048	111.060273	0.133906	110.926366
12.195420	109.572778	0.127337	109.445441
12.212793	108.099694	0.121074	107.978620
12.230165	106.640973	0.115105	106.525868
12.247538	105.196564	0.109417	105.087147
12.264910	103.766413	0.103996	103.662417
12.282282	102.350469	0.098831	102.251638
12.299655	100.948676	0.093911	100.854766
12.317027	99.560980	0.089224	99.471756
12.334399	98.187325	0.084760	98.102564
12.351772	96.827651	0.080510	96.747141
12.369144	95.481902	0.076463	95.405439
12.386517	94.150017	0.072610	94.077407
12.403889	92.831936	0.068943	92.762994
12.421261	91.527597	0.065452	91.462145
12.438634	90.236936	0.062130	90.174806
12.456006	88.959891	0.058970	88.900922
12.473379	87.696397	0.055963	87.640434
12.490751	86.446388	0.053102	86.393285
12.508123	85.209796	0.050382	85.159415
12.525496	83.986556	0.047794	83.938762
12.542868	82.776598	0.045334	82.731264
12.560241	81.579852	0.042995	81.536857
12.577613	80.396250	0.040771	80.355478
12.594985	79.225719	0.038658	79.187061
12.612358	78.068187	0.036649	78.031538
12.629730	76.923582	0.034741	76.888842
12.647103	75.791831	0.032927	75.758904
12.664475	74.672859	0.031205	74.641654
12.681847	73.566591	0.029568	73.537023
12.699220	72.472951	0.028014	72.444937
12.716592	71.391863	0.026538	71.365324
12.733965	70.323249	0.025137	70.298112
12.751337	69.267032	0.023807	69.243225
12.768709	68.223133	0.022544	68.200589
12.786082	67.191473	0.021346	67.170128
12.803454	66.171973	0.020208	66.151765
12.820827	65.164551	0.019129	65.145422
12.838199	64.169128	0.018105	64.151023
12.855571	63.185621	0.017134	63.168487
12.872944	62.213949	0.016213	62.197736
12.890316	61.254029	0.015339	61.238690
12.907688	60.305778	0.014511	60.291267
12.925061	59.369113	0.013725	59.355388
12.942433	58.443950	0.012981	58.430969
12.959806	57.530205	0.012275	57.517930
12.977178	56.627793	0.011606	56.616186
12.994550	55.736628	0.010973	55.725656
13.011923	54.856627	0.010372	54.846255
13.029295	53.987702	0.009803	53.977899
13.046668	53.129768	0.009264	53.120503
13.064040	52.282738	0.008754	52.273984
13.081412	51.446526	0.008271	51.438255
13.098785	50.621045	0.007813	50.613232
13.116157	49.806208	0.007380	49.798828
13.133530	49.001927	0.006970	48.994957
13.150902	48.208115	0.006582	48.201533
13.168274	47.424684	0.006214	47.418470
13.185647	46.651547	0.005867	46.645680
13.203019	45.888615	0.005538	45.883077
13.220392	45.135800	0.005227	45.130573
13.237764	44.393014	0.004933	44.388081
13.255136	43.660168	0.004654	43.655514
13.272509	42.937175	0.004391	42.932784
13.289881	42.223946	0.004143	42.219804
13.307254	41.520392	0.003907	41.516485
13.324626	40.826425	0.003685	40.822740
13.341998	40.141957	0.003475	40.138482
13.359371	39.466899	0.003277	39.463622
13.376743	38.801162	0.003089	38.798073
13.394116	38.144658	0.002912	38.141746
13.411488	37.497299	0.002744	37.494555
13.428860	36.858998	0.002586	36.856411
13.446233	36.229664	0.002437	36.227227
13.463605	35.609212	0.002296	35.606916
13.480977	34.997553	0.002163	34.995390
13.498350	34.394598	0.002037	34.392561
13.515722	33.800262	0.001919	33.798343
13.533095	33.214456	0.001807	33.212649
13.550467	32.637093	0.001701	32.635392
13.567839	32.068087	0.001602	32.066485
13.585212	31.507350	0.001508	31.505843
13.602584	30.954797	0.001419	30.953378
13.619957	30.410340	0.001335	30.409005
13.637329	29.873894	0.001256	29.872638
13.654701	29.345374	0.001182	29.344192
13.672074	28.824694	0.001112	28.823582
13.689446	28.311768	0.001046	28.310722
13.706819	27.806512	0.000984	27.805529
13.724191	27.308842	0.000925	27.307917
13.741563	26.818674	0.000870	26.817804
13.758936	26.335923	0.000818	26.335105
13.776308	25.860506	0.000769	25.859737
13.793681	25.392340	0.000722	25.391618
13.811053	24.931343	0.000679	24.930664
13.828425	24.477432	0.000638	24.476794
13.845798	24.030525	0.000599	24.029926
13.863170	23.590541	0.000563	23.589978
13.880543	23.157399	0.000529	23.156870
13.897915	22.731017	0.000497	22.730521
13.915287	22.311317	0.000466	22.310850
13.932660	21.898217	0.000438	21.897779
13.950032	21.491639	0.000411	21.491228
13.967405	21.091504	0.000386	21.091118
13.984777	20.697733	0.000362	20.697371
14.002149	20.310249	0.000340	20.309909
14.019522	19.928974	0.000319	19.928655
14.036894	19.553830	0.000299	19.553531
14.054266	19.184743	0.000281	19.184462
14.071639	18.821634	0.000263	18.821371
14.089011	18.464430	0.000247	18.464183
14.106384	18.113055	0.000232	18.112824
14.123756	17.767435	0.000217	17.767218
14.141128	17.427495	0.000204	17.427292
14.158501	17.093163	0.000191	17.092972
14.175873	16.764365	0.000179	16.764187
14.193246	16.441030	0.000168	16.440862
14.210618	16.123085	0.000157	16.122928
14.227990	15.810459	0.000147	15.810312
14.245363	15.503082	0.000138	15.502944
14.262735	15.200883	0.000129	15.200754
14.280108	14.903793	0.000121	14.903673
14.297480	14.611743	0.000113	14.611630
14.314852	14.324665	0.000106	14.324559
14.332225	14.042490	0.000099	14.042391
14.349597	13.765151	0.000093	13.765058
14.366970	13.492582	0.000087	13.492495
14.384342	13.224716	0.000081	13.224635
14.401714	12.961489	0.000076	12.961413
14.419087	12.702834	0.000071	12.702763
14.436459	12.448687	0.000067	12.448621
14.453832	12.198986	0.000062	12.198923
14.471204	11.953666	0.000058	11.953607
14.488576	11.712664	0.000054	11.712610
14.505949	11.475920	0.000051	11.475869
14.523321	11.243371	0.000048	11.243323
14.540693	11.014956	0.000045	11.014911
14.558066	10.790615	0.000042	10.790574
14.575438	10.570289	0.000039	10.570251
14.592811	10.353919	0.000036	10.353883
14.610183	10.141445	0.000034	10.141411
14.627555	9.932811	0.000032	9.932779
14.644928	9.727958	0.000030	9.727928
14.662300	9.526830	0.000028	9.526802
14.679673	9.329371	0.000026	9.329345
14.697045	9.135525	0.000024	9.135501
14.714417	8.945238	0.000023	8.945215
14.731790	8.758455	0.000021	8.758434
14.749162	8.575122	0.000020	8.575102
14.766535	8.395186	0.000018	8.395167
14.783907	8.218594	0.000017	8.218577
14.801279	8.045295	0.000016	8.045279
14.818652	7.875237	0.000015	7.875222
14.836024	7.708369	0.000014	7.708355
14.853397	7.544641	0.000013	7.544628
14.870769	7.384003	0.000012	7.383991
14.888141	7.226406	0.000011	7.226394
14.905514	7.071801	0.000010	7.071791
14.922886	6.920142	0.000010	6.920132
14.940259	6.771379	0.000009	6.771370
14.957631	6.625467	0.000008	6.625458
14.975003	6.482358	0.000008	6.482350
14.992376	6.342008	0.000007	6.342001
15.009748	6.204371	0.000007	6.204364
15.027121	6.069403	0.000006	6.069397
15.044493	5.937059	0.000006	5.937053
15.061865	5.807297	0.000006	5.807291
15.079238	5.680072	0.000005	5.680067
15.096610	5.555343	0.000005	5.555338
15.113982	5.433068	0.000004	5.433063
15.131355	5.313205	0.000004	5.313201
15.148727	5.195714	0.000004	5.195711
15.166100	5.080555	0.000004	5.080551
15.183472	4.967687	0.000003	4.967684
15.200844	4.857072	0.000003	4.857069
15.218217	4.748671	0.000003	4.748668
15.235589	4.642446	0.000003	4.642443
15.252962	4.538358	0.000003	4.538356
15.270334	4.436372	0.000002	4.436369
15.287706	4.336450	0.000002	4.336447
15.305079	4.238555	0.000002	4.238553
15.322451	4.142654	0.000002	4.142652
15.339824	4.048710	0.000002	4.048708
15.357196	3.956689	0.000002	3.956687
15.374568	3.866556	0.000002	3.866554
15.391941	3.778278	0.000001	3.778277
15.409313	3.691822	0.000001	3.691821
15.426686	3.607155	0.000001	3.607154
15.444058	3.524245	0.000001	3.524244
15.461430	3.443060	0.000001	3.443059
15.478803	3.363568	0.000001	3.363567
15.496175	3.285740	0.000001	3.285739
15.513548	3.209544	0.000001	3.209543
15.530920	3.134950	0.000001	3.134949
15.548292	3.061929	0.000001	3.061928
15.565665	2.990452	0.000001	2.990452
15.583037	2.920491	0.000001	2.920490
15.600410	2.852016	0.000001	2.852016
15.617782	2.785001	0.000001	2.785001
15.635154	2.719418	0.000000	2.719417
15.652527	2.655240	0.000000	2.655239
15.669899	2.592440	0.000000	2.592440
15.687271	2.530993	0.000000	2.530993
15.704644	2.470873	0.000000	2.470873
15.722016	2.412054	0.000000	2.412054
15.739389	2.354512	0.000000	2.354512
15.756761	2.298222	0.000000	2.298222
15.774133	2.243160	0.000000	2.243160
15.791506	2.189302	0.000000	2.189302
15.808878	2.136625	0.000000	2.136625
15.826251	2.085107	0.000000	2.085107
15.843623	2.034724	0.000000	2.034723
15.860995	1.985454	0.000000	1.985453
15.878368	1.937275	0.000000	1.937275
15.895740	1.890166	0.000000	1.890166
15.913113	1.844106	0.000000	1.844106
15.930485	1.799075	0.000000	1.799074
15.947857	1.755050	0.000000	1.755050
15.965230	1.712013	0.000000	1.712013
15.982602	1.669944	0.000000	1.669944
15.999975	1.628823	0.000000	1.628823
16.017347	1.588632	0.000000	1.588631
16.034719	1.549350	0.000000	1.549350
16.052092	1.510961	0.000000	1.510961
16.069464	1.473446	0.000000	1.473446
16.086837	1.436786	0.000000	1.436786
16.104209	1.400966	0.000000	1.400965
16.121581	1.365966	0.000000	1.365966
16.138954	1.331771	0.000000	1.331771
16.156326	1.298364	0.000000	1.298364
16.173698	1.265729	0.000000	1.265729
16.191071	1.233849	0.000000	1.233849
16.208443	1.202709	0.000000	1.202709
16.225816	1.172293	0.000000	1.172293
16.243188	1.142587	0.000000	1.142587
16.260560	1.113575	0.000000	1.113575
16.277933	1.085243	0.000000	1.085242
16.295305	1.057576	0.000000	1.057575
16.312678	1.030560	0.000000	1.030560
16.330050	1.004181	0.000000	1.004181
16.347422	0.978427	0.000000	0.978427
16.364795	0.953283	0.000000	0.953283
16.382167	0.928737	0.000000	0.928736
16.399540	0.904775	0.000000	0.904775
16.416912	0.881385	0.000000	0.881385
16.434284	0.858554	0.000000	0.858554
16.451657	0.836271	0.000000	0.836271
16.469029	0.814524	0.000000	0.814524
16.486402	0.793301	0.000000	0.793301
16.503774	0.772590	0.000000	0.772590
16.521146	0.752380	0.000000	0.752380
16.538519	0.732661	0.000000	0.732661
16.555891	0.713420	0.000000	0.713420
16.573264	0.694649	0.000000	0.694649
16.590636	0.676336	0.000000	0.676336
16.608008	0.658472	0.000000	0.658472
16.625381	0.641045	0.000000	0.641045
16.642753	0.624047	0.000000	0.624047
16.660126	0.607468	0.000000	0.607468
16.677498	0.591298	0.000000	0.591298
16.694870	0.575529	0.000000	0.575529
16.712243	0.560151	0.000000	0.560151
16.729615	0.545155	0.000000	0.545155
16.746987	0.530532	0.000000	0.530532
16.764360	0.516275	0.000000	0.516275
16.781732	0.502374	0.000000	0.502374
16.799105	0.488823	0.000000	0.488823
16.816477	0.475611	0.000000	0.475611
16.833849	0.462733	0.000000	0.462733
16.851222	0.450179	0.000000	0.450179
16.868594	0.437944	0.000000	0.437944
16.885967	0.426018	0.000000	0.426018
16.903339	0.414395	0.000000	0.414395
16.920711	0.403069	0.000000	0.403069
16.938084	0.392031	0.000000	0.392031
16.955456	0.381276	0.000000	0.381276
16.972829	0.370796	0.000000	0.370796
16.990201	0.360585	0.000000	0.360585
17.007573	0.350637	0.000000	0.350637
17.024946	0.340946	0.000000	0.340946
17.042318	0.331505	0.000000	0.331505
17.059691	0.322309	0.000000	0.322309
17.077063	0.313351	0.000000	0.313351
17.094435	0.304626	0.000000	0.304626
17.111808	0.296129	0.000000	0.296129
17.129180	0.287854	0.000000	0.287854
17.146553	0.279795	0.000000	0.279795
17.163925	0.271947	0.000000	0.271947
17.181297	0.264306	0.000000	0.264306
17.198670	0.256866	0.000000	0.256866
17.216042	0.249622	0.000000	0.249622
17.233415	0.242570	0.000000	0.242570
17.250787	0.235705	0.000000	0.235705
17.268159	0.229022	0.000000	0.229022
17.285532	0.222517	0.000000	0.222517
17.302904	0.216185	0.000000	0.216185
17.320276	0.210022	0.000000	0.210022
17.337649	0.204025	0.000000	0.204025
17.355021	0.198188	0.000000	0.198188
17.372394	0.192508	0.000000	0.192508
17.389766	0.186981	0.000000	0.186981
17.407138	0.181603	0.000000	0.181603
17.424511	0.176371	0.000000	0.176371
17.441883	0.171280	0.000000	0.171280
17.459256	0.166328	0.000000	0.166328
17.476628	0.161510	0.000000	0.161510
17.494000	0.156824	0.000000	0.156824
17.511373	0.152265	0.000000	0.152265
17.528745	0.147832	0.000000	0.147832
17.546118	0.143520	0.000000	0.143520
17.563490	0.139326	0.000000	0.139326
17.580862	0.135248	0.000000	0.135248
17.598235	0.131282	0.000000	0.131282
17.615607	0.127426	0.000000	0.127426
17.632980	0.123677	0.000000	0.123677
17.650352	0.120032	0.000000	0.120032
17.667724	0.116488	0.000000	0.116488
17.685097	0.113042	0.000000	0.113042
17.702469	0.109693	0.000000	0.109693
17.719842	0.106438	0.000000	0.106438
17.737214	0.103274	0.000000	0.103274
17.754586	0.100198	0.000000	0.100198
17.771959	0.097209	0.000000	0.097209
17.789331	0.094304	0.000000	0.094304
17.806704	0.091482	0.000000	0.091482
17.824076	0.088739	0.000000	0.088739
17.841448	0.086073	0.000000	0.086073
17.858821	0.083484	0.000000	0.083484
17.876193	0.080968	0.000000	0.080968
17.893565	0.078524	0.000000	0.078524
17.910938	0.076149	0.000000	0.076149
17.928310	0.073843	0.000000	0.073843
17.945683	0.071603	0.000000	0.071603
17.963055	0.069426	0.000000	0.069426
17.980427	0.067313	0.000000	0.067313
17.997800	0.065260	0.000000	0.065260
18.015172	0.063267	0.000000	0.063267
18.032545	0.061332	0.000000	0.061332
18.049917	0.059452	0.000000	0.059452
18.067289	0.057627	0.000000	0.057627
18.084662	0.055855	0.000000	0.055855
18.102034	0.054135	0.000000	0.054135
18.119407	0.052465	0.000000	0.052465
18.136779	0.050844	0.000000	0.050844
18.154151	0.049270	0.000000	0.049270
18.171524	0.047743	0.000000	0.047743
18.188896	0.046260	0.000000	0.046260
18.206269	0.044822	0.000000	0.044822
18.223641	0.043425	0.000000	0.043425
18.241013	0.042070	0.000000	0.042070
18.258386	0.040755	0.000000	0.040755
18.275758	0.039479	0.000000	0.039479
18.293131	0.038241	0.000000	0.038241
18.310503	0.037040	0.000000	0.037040
18.327875	0.035875	0.000000	0.035875
18.345248	0.034745	0.000000	0.034745
18.362620	0.033648	0.000000	0.033648
18.379992	0.032585	0.000000	0.032585
18.397365	0.031553	0.000000	0.031553
18.414737	0.030552	0.000000	0.030552
18.432110	0.029582	0.000000	0.029582
18.449482	0.028641	0.000000	0.028641
18.466854	0.027728	0.000000	0.027728
18.484227	0.026843	0.000000	0.026843
18.501599	0.025985	0.000000	0.025985
18.518972	0.025153	0.000000	0.025153
18.536344	0.024346	0.000000	0.024346
18.553716	0.023564	0.000000	0.023564
18.571089	0.022806	0.000000	0.022806
18.588461	0.022072	0.000000	0.022072
18.605834	0.021359	0.000000	0.021359
18.623206	0.020669	0.000000	0.020669
18.640578	0.020000	0.000000	0.020000
18.657951	0.019351	0.000000	0.019351
18.675323	0.018723	0.000000	0.018723
18.692696	0.018114	0.000000	0.018114
18.710068	0.017524	0.000000	0.017524
18.727440	0.016952	0.000000	0.016952
18.744813	0.016398	0.000000	0.016398
18.762185	0.015861	0.000000	0.015861
18.779558	0.015342	0.000000	0.015342
18.796930	0.014838	0.000000	0.014838
18.814302	0.014350	0.000000	0.014350
18.831675	0.013877	0.000000	0.013877
18.849047	0.013420	0.000000	0.013420
18.866420	0.012976	0.000000	0.012976
18.883792	0.012547	0.000000	0.012547
18.901164	0.012131	0.000000	0.012131
18.918537	0.011729	0.000000	0.011729
18.935909	0.011339	0.000000	0.011339
18.953281	0.010962	0.000000	0.010962
18.970654	0.010596	0.000000	0.010596
18.988026	0.010242	0.000000	0.010242
19.005399	0.009900	0.000000	0.009900
19.022771	0.009568	0.000000	0.009568
19.040143	0.009247	0.000000	0.009247
19.057516	0.008937	0.000000	0.008937
19.074888	0.008636	0.000000	0.008636
19.092261	0.008345	0.000000	0.008345
19.109633	0.008064	0.000000	0.008064
19.127005	0.007791	0.000000	0.007791
19.144378	0.007527	0.000000	0.007527
19.161750	0.007272	0.000000	0.007272
19.179123	0.007025	0.000000	0.007025
19.196495	0.006787	0.000000	0.006787
19.213867	0.006555	0.000000	0.006555
19.231240	0.006332	0.000000	0.006332
19.248612	0.006116	0.000000	0.006116
19.265985	0.005907	0.000000	0.005907
19.283357	0.005704	0.000000	0.005704
19.300729	0.005509	0.000000	0.005509
19.318102	0.005319	0.000000	0.005319
19.335474	0.005136	0.000000	0.005136
19.352847	0.004959	0.000000	0.004959
19.370219	0.004788	0.000000	0.004788
19.387591	0.004623	0.000000	0.004623
19.404964	0.004463	0.000000	0.004463
19.422336	0.004308	0.000000	0.004308
19.439709	0.004159	0.000000	0.004159
19.457081	0.004014	0.000000	0.004014
19.474453	0.003874	0.000000	0.003874
19.491826	0.003739	0.000000	0.003739
19.509198	0.003609	0.000000	0.003609
19.526570	0.003483	0.000000	0.003483
19.543943	0.003361	0.000000	0.003361
19.561315	0.003243	0.000000	0.003243
19.578688	0.003129	0.000000	0.003129
19.596060	0.003019	0.000000	0.003019
19.613432	0.002913	0.000000	0.002913
19.630805	0.002810	0.000000	0.002810
19.648177	0.002711	0.000000	0.002711
19.665550	0.002615	0.000000	0.002615
19.682922	0.002522	0.000000	0.002522
19.700294	0.002433	0.000000	0.002433
19.717667	0.002346	0.000000	0.002346
19.735039	0.002263	0.000000	0.002263
19.752412	0.002182	0.000000	0.002182
19.769784	0.002105	0.000000	0.002105
19.787156	0.002029	0.000000	0.002029
19.804529	0.001957	0.000000	0.001957
19.821901	0.001887	0.000000	0.001887
19.839274	0.001819	0.000000	0.001819
19.856646	0.001754	0.000000	0.001754
19.874018	0.001691	0.000000	0.001691
19.891391	0.001630	0.000000	0.001630
19.908763	0.001571	0.000000	0.001571
19.926136	0.001514	0.000000	0.001514
19.943508	0.001459	0.000000	0.001459
19.960880	0.001407	0.000000	0.001407
19.978253	0.001356	0.000000	0.001356
19.995625	0.001306	0.000000	0.001306
20.012997	0.001259	0.000000	0.001259
20.030370	0.001213	0.000000	0.001213
20.047742	0.001169	0.000000	0.001169
20.065115	0.001126	0.000000	0.001126
20.082487	0.001085	0.000000	0.001085
20.099859	0.001045	0.000000	0.001045
20.117232	0.001007	0.000000	0.001007
20.134604	0.000970	0.000000	0.000970
20.151977	0.000934	0.000000	0.000934
20.169349	0.000900	0.000000	0.000900
20.186721	0.000866	0.000000	0.000866
20.204094	0.000834	0.000000	0.000834
20.221466	0.000804	0.000000	0.000804
20.238839	0.000774	0.000000	0.000774
20.256211	0.000745	0.000000	0.000745
20.273583	0.000718	0.000000	0.000718
20.290956	0.000691	0.000000	0.000691
20.308328	0.000665	0.000000	0.000665
20.325701	0.000640	0.000000	0.000640
20.343073	0.000616	0.000000	0.000616
20.360445	0.000593	0.000000	0.000593
20.377818	0.000571	0.000000	0.000571
20.395190	0.000550	0.000000	0.000550
20.412563	0.000529	0.000000	0.000529
20.429935	0.000509	0.000000	0.000509
20.447307	0.000490	0.000000	0.000490
20.464680	0.000472	0.000000	0.000472
20.482052	0.000454	0.000000	0.000454
20.499425	0.000437	0.000000	0.000437
20.516797	0.000420	0.000000	0.000420
20.534169	0.000404	0.000000	0.000404
20.551542	0.000389	0.000000	0.000389
20.568914	0.000374	0.000000	0.000374
20.586286	0.000360	0.000000	0.000360
20.603659	0.000346	0.000000	0.000346
20.621031	0.000333	0.000000	0.000333
20.638404	0.000320	0.000000	0.000320
20.655776	0.000308	0.000000	0.000308
20.673148	0.000296	0.000000	0.000296
20.690521	0.000285	0.000000	0.000285
20.707893	0.000274	0.000000	0.000274
20.725266	0.000263	0.000000	0.000263
20.742638	0.000253	0.000000	0.000253
20.760010	0.000243	0.000000	0.000243
20.777383	0.000234	0.000000	0.000234
20.794755	0.000225	0.000000	0.000225
20.812128	0.000216	0.000000	0.000216
20.829500	0.000208	0.000000	0.000208
