time_s,n_afm_scans,afm_sources,coverage_fraction,coverage_fraction_std,effe_proxy,effe_proxy_name,effe_proxy_formula,thickness_proxy_name,thickness_proxy_formula,afm_Rave_nm,afm_Rave_nm_std,radius_proxy_name,distribution_type,distribution_axis_name,distribution_fit_status,distribution_fit_path,distribution_log_likelihood,distribution_bic,distribution_fit_converged,distribution_fit_iterations,distribution_sample_count,mixture_weight_1,muL1,sigL1,component_1_mean_nm,component_1_std_nm,mixture_weight_2,muL2,sigL2,component_2_mean_nm,component_2_std_nm,distribution_mean_nm,distribution_std_nm,equivalent_thickness_nm,equivalent_thickness_nm_std,afm_equivalent_thickness_nm,afm_equivalent_thickness_nm_std,number_density_per_um2,number_density_per_um2_std,mean_island_height_nm,mean_island_height_nm_std,n_lambda,lamin_nm,lamax_nm,dlam_nm,lambda_grid_is_uniform,transmittance_dat,transmittance_label,effective_medium_geometry,inclusion_morphology_kind,thickness_morphology_kind,supports_mmgm_geometry,Rave_equivalent_radius_nm,Rave_volume_equivalent_radius_nm,Rave_height_equivalent_radius_mean_nm,Rave_height_equivalent_radius_p95_nm
10,4,001;001;003;003,0.3867645263671875,0.06130855648255955,0.17556581123611661,coverage_times_eq_over_hmean,coverage_fraction*(equivalent_thickness_nm/mean_island_height_nm),equivalent_thickness_nm,mean(summary.equivalent_thickness_nm),29.745625491516083,0.0,equivalent_radius_nm,two_lognormal,equivalent_radius_nm,ok,afm_raw_radii,0.544191642539771,12.451867720431508,1,47,15,0.2926125145097635,3.080869419609727,0.07196231888258223,21.833788635263986,1.573246413900105,0.7073874854902364,3.473966015425294,0.21264419725906986,33.00221870658449,7.097813874696388,29.73419630028894,7.8854551462849045,1.3488924562640352,0.7125837392434831,1.3488924562640352,0.7125837392434831,47.5625,5.280787701659668,2.9715566390406036,1.5339839799739148,167,300.0,798.0,3.0,1,data/experimental/final/transmittance/ITO_Ag_10s_T_0.dat,ITO_Ag_10s_T,holes,air_holes,metal_height_based,holes,29.745625491516083,13.92209883852497,1.4857783195203018,2.3994789312088742
20,4,001;001;003;003,0.386016845703125,0.06259607496808478,0.16068668922760843,coverage_times_eq_over_hmean,coverage_fraction*(equivalent_thickness_nm/mean_island_height_nm),equivalent_thickness_nm,mean(summary.equivalent_thickness_nm),22.53536490018527,1.6195427523695312,equivalent_radius_nm,two_lognormal,equivalent_radius_nm,ok,afm_raw_radii,5.018609981091549,-1.9900304000125963,1,34,5,0.5655123405923737,3.002274021479089,0.03207097741576947,20.14161948192414,0.6461275596361549,0.43448765940762635,3.2111660164239963,0.0888711162130964,24.90615730115204,2.2178156747774946,22.211752367159583,2.819748931090166,1.1014058383859295,0.1893638995979553,1.1014058383859295,0.1893638995979553,46.5,6.128825336065631,2.6459018454883516,0.3371272164804074,167,300.0,798.0,3.0,1,data/experimental/final/transmittance/ITO_Ag_20s_T_0.dat,ITO_Ag_20s_T,holes,air_holes,metal_height_based,holes,22.53536490018527,14.180207552236213,1.3229509227441758,2.2282786187421553
30,4,001;001;003;003,0.3874359130859375,0.060611867823466066,0.1729698259681807,coverage_times_eq_over_hmean,coverage_fraction*(equivalent_thickness_nm/mean_island_height_nm),equivalent_thickness_nm,mean(summary.equivalent_thickness_nm),25.95228313005843,3.4771761310287737,equivalent_radius_nm,two_lognormal,equivalent_radius_nm,ok,afm_raw_radii,5.283862351321741,-0.1705169942443021,1,20,8,0.7514929537205746,3.239827563028368,0.1234896681259062,25.724720380421136,3.1888868184620933,0.24850704627942544,3.614529738335797,0.014088205954699388,37.13756448266159,0.5232276191065458,28.560892557916475,5.659936620931989,0.7870367597947996,0.3670882899178133,0.7870367597947996,0.3670882899178133,53.5625,4.363825013677794,1.7628872779197322,0.8447027473510553,167,300.0,798.0,3.0,1,data/experimental/final/transmittance/ITO_Ag_30s_T_0.dat,ITO_Ag_30s_T,holes,air_holes,metal_height_based,holes,25.95228313005843,11.447692002991781,0.8814436389598661,1.49809154063885
40,4,001;001;003;003,0.4311370849609375,0.054981603153376406,0.22589412679821147,coverage_times_eq_over_hmean,coverage_fraction*(equivalent_thickness_nm/mean_island_height_nm),equivalent_thickness_nm,mean(summary.equivalent_thickness_nm),32.78708626320221,1.640694935878507,equivalent_radius_nm,two_lognormal,equivalent_radius_nm,ok,afm_raw_radii,-1.6957944284997903,18.113783752831782,1,14,19,0.5822503741669065,3.1384060881079976,0.08450520155576711,23.149580343399002,1.959757630514503,0.4177496258330935,3.7238672677246814,0.3886671569440735,44.674297988046604,18.040284214716333,32.14152308561352,15.839431955409065,3.953024330067593,2.2073781938617176,3.953024330067593,2.2073781938617176,31.8125,4.048051228677819,7.544664443478123,4.642977537452539,167,300.0,798.0,3.0,1,data/experimental/final/transmittance/ITO_Ag_40s_T_0.dat,ITO_Ag_40s_T,holes,air_holes,metal_height_based,holes,32.78708626320221,20.526299384308555,3.7723322217390614,6.092184461898318
50,4,001;001;003;003,0.39727020263671875,0.05533695364758556,0.26104370128195775,coverage_times_eq_over_hmean,coverage_fraction*(equivalent_thickness_nm/mean_island_height_nm),equivalent_thickness_nm,mean(summary.equivalent_thickness_nm),34.43842453210472,2.8514169301203207,equivalent_radius_nm,two_lognormal,equivalent_radius_nm,ok,afm_raw_radii,-5.4146367135063285,27.11975611712007,1,39,26,0.43680705877685483,3.1716436132247257,0.0853056056237844,23.93357144758808,2.045387772156096,0.5631929412231451,3.6448695726461424,0.3735158593445089,41.04325954160731,15.880878409024195,33.5696270086694,14.692934485247818,1.3860830753720383,0.9422587959580819,1.3860830753720383,0.9422587959580819,31.4375,6.233415496339066,2.109415019478329,1.3672135616721561,167,300.0,798.0,3.0,1,data/experimental/final/transmittance/ITO_Ag_50s_T_0.dat,ITO_Ag_50s_T,holes,air_holes,metal_height_based,holes,34.43842453210472,12.843182547942211,1.0547075097391645,1.8512430941806954
60,4,001;001;003;003,0.39617156982421875,0.06979944091267107,0.2583699854641424,coverage_times_eq_over_hmean,coverage_fraction*(equivalent_thickness_nm/mean_island_height_nm),equivalent_thickness_nm,mean(summary.equivalent_thickness_nm),29.565734502226327,2.8826852565967034,equivalent_radius_nm,two_lognormal,equivalent_radius_nm,ok,afm_raw_radii,6.066163061910899,-2.4027753785452326,1,38,7,0.6440994903474159,3.3117354308519205,0.043926166513365665,27.459170296672735,1.2067581523571382,0.35590050965258413,3.532988945622283,0.13422182102596134,34.53580784184618,4.6564151142173245,29.977749205626576,4.487150174200506,1.5542450833822625,1.112699918608009,1.5542450833822625,1.112699918608009,35.4375,8.493333783032432,2.383201413542598,1.4598801308761686,217,200.0,848.0,3.0,1,data/experimental/final/transmittance/ITO_Ag_60s_T_0.dat,ITO_Ag_60s,holes,air_holes,metal_height_based,holes,29.565734502226327,14.353349487621676,1.191600706771299,1.9242312843394223
