# Z_nm	Fit_totale_conteggi	Gauss1_conteggi	Gauss2_conteggi
9.139528	875.979957	143.544693	732.435264
9.153546	870.584454	140.312572	730.271883
9.167564	865.229679	137.140835	728.088845
9.181581	859.915049	134.028683	725.886366
9.195599	854.639983	130.975322	723.664661
9.209617	849.403905	127.979956	721.423948
9.223634	844.206242	125.041795	719.164447
9.237652	839.046427	122.160051	716.886377
9.251670	833.923896	119.333936	714.589959
9.265687	828.838088	116.562671	712.275418
9.279705	823.788450	113.845475	709.942976
9.293723	818.774432	111.181573	707.592858
9.307740	813.795488	108.570195	705.225293
9.321758	808.851078	106.010573	702.840505
9.335776	803.940669	103.501943	700.438726
9.349793	799.063731	101.043548	698.020183
9.363811	794.219740	98.634632	695.585107
9.377829	789.408178	96.274447	693.133731
9.391847	784.628534	93.962247	690.666287
9.405864	779.880301	91.697294	688.183007
9.419882	775.162978	89.478851	685.684127
9.433900	770.476072	87.306191	683.169881
9.447917	765.819095	85.178590	680.640506
9.461935	761.191566	83.095328	678.096237
9.475953	756.593008	81.055694	675.537313
9.489970	752.022953	79.058981	672.963972
9.503988	747.480938	77.104488	670.376451
9.518006	742.966509	75.191519	667.774991
9.532023	738.479217	73.319386	665.159830
9.546041	734.018617	71.487407	662.531211
9.560059	729.584277	69.694904	659.889373
9.574076	725.175766	67.941208	657.234557
9.588094	720.792663	66.225656	654.567007
9.602112	716.434553	64.547590	651.886963
9.616129	712.101027	62.906360	649.194668
9.630147	707.791686	61.301321	646.490365
9.644165	703.506135	59.731838	643.774297
9.658182	699.243987	58.197279	641.046708
9.672200	695.004862	56.697021	638.307841
9.686218	690.788387	55.230448	635.557939
9.700236	686.594196	53.796949	632.797247
9.714253	682.421931	52.395922	630.026009
9.728271	678.271239	51.026771	627.244468
9.742289	674.141777	49.688908	624.452869
9.756306	670.033205	48.381750	621.651455
9.770324	665.945194	47.104723	618.840471
9.784342	661.877420	45.857260	616.020161
9.798359	657.829567	44.638799	613.190768
9.812377	653.801323	43.448788	610.352536
9.826395	649.792388	42.286679	607.505708
9.840412	645.802464	41.151935	604.650529
9.854430	641.831264	40.044023	601.787240
9.868448	637.878504	38.962419	598.916085
9.882465	633.943910	37.906603	596.037307
9.896483	630.027213	36.876067	593.151146
9.910501	626.128151	35.870305	590.257846
9.924518	622.246469	34.888823	587.357646
9.938536	618.381919	33.931129	584.450789
9.952554	614.534258	32.996743	581.537515
9.966571	610.703251	32.085189	578.618063
9.980589	606.888670	31.195998	575.692672
9.994607	603.090292	30.328709	572.761583
10.008625	599.307900	29.482868	569.825032
10.022642	595.541285	28.658027	566.883258
10.036660	591.790242	27.853746	563.936497
10.050678	588.054575	27.069591	560.984985
10.064695	584.334093	26.305135	558.028958
10.078713	580.628609	25.559958	555.068651
10.092731	576.937944	24.833646	552.104297
10.106748	573.261925	24.125794	549.136131
10.120766	569.600383	23.436000	546.164383
10.134784	565.953157	22.763872	543.189285
10.148801	562.320091	22.109022	540.211069
10.162819	558.701034	21.471070	537.229963
10.176837	555.095839	20.849643	534.246196
10.190854	551.504368	20.244372	531.259996
10.204872	547.926485	19.654896	528.271590
10.218890	544.362062	19.080860	525.281202
10.232907	540.810974	18.521916	522.289059
10.246925	537.273102	17.977720	519.295382
10.260943	533.748332	17.447938	516.300395
10.274960	530.236555	16.932237	513.304318
10.288978	526.737667	16.430294	510.307372
10.302996	523.251567	15.941791	507.309776
10.317014	519.778161	15.466414	504.311747
10.331031	516.317358	15.003857	501.313502
10.345049	512.869073	14.553818	498.315255
10.359067	509.433224	14.116003	495.317221
10.373084	506.009734	13.690122	492.319613
10.387102	502.598530	13.275890	489.322640
10.401120	499.199542	12.873028	486.326515
10.415137	495.812707	12.481263	483.331444
10.429155	492.437963	12.100328	480.337635
10.443173	489.075253	11.729959	477.345294
10.457190	485.724524	11.369900	474.354624
10.471208	482.385726	11.019896	471.365830
10.485226	479.058814	10.679702	468.379112
10.499243	475.743745	10.349075	465.394670
10.513261	472.440480	10.027778	462.412702
10.527279	469.148983	9.715578	459.433405
10.541296	465.869222	9.412247	456.456975
10.555314	462.601167	9.117563	453.483605
10.569332	459.344793	8.831306	450.513487
10.583349	456.100076	8.553265	447.546811
10.597367	452.866996	8.283228	444.583768
10.611385	449.645535	8.020993	441.624543
10.625403	446.435679	7.766357	438.669322
10.639420	443.237416	7.519126	435.718290
10.653438	440.050736	7.279107	432.771628
10.667456	436.875631	7.046113	429.829518
10.681473	433.712099	6.819961	426.892137
10.695491	430.560135	6.600471	423.959664
10.709509	427.419741	6.387468	421.032273
10.723526	424.290919	6.180780	418.110138
10.737544	421.173671	5.980240	415.193431
10.751562	418.068006	5.785684	412.282322
10.765579	414.973931	5.596952	409.376979
10.779597	411.891456	5.413887	406.477570
10.793615	408.820593	5.236336	403.584257
10.807632	405.761356	5.064151	400.697205
10.821650	402.713759	4.897185	397.816574
10.835668	399.677820	4.735296	394.942524
10.849685	396.653557	4.578345	392.075212
10.863703	393.640989	4.426197	389.214793
10.877721	390.640138	4.278718	386.361421
10.891738	387.651026	4.135779	383.515248
10.905756	384.673677	3.997254	380.676423
10.919774	381.708115	3.863020	377.845095
10.933791	378.754365	3.732956	375.021409
10.947809	375.812456	3.606946	372.205510
10.961827	372.882414	3.484874	369.397540
10.975845	369.964269	3.366630	366.597639
10.989862	367.058050	3.252103	363.805946
11.003880	364.163787	3.141189	361.022598
11.017898	361.281511	3.033784	358.247727
11.031915	358.411254	2.929786	355.481468
11.045933	355.553049	2.829098	352.723951
11.059951	352.706928	2.731623	349.975305
11.073968	349.872924	2.637268	347.235656
11.087986	347.051072	2.545943	344.505129
11.102004	344.241405	2.457558	341.783847
11.116021	341.443958	2.372027	339.071931
11.130039	338.658765	2.289265	336.369500
11.144057	335.885863	2.209192	333.676671
11.158074	333.125286	2.131727	330.993559
11.172092	330.377069	2.056793	328.320276
11.186110	327.641248	1.984313	325.656935
11.200127	324.917858	1.914214	323.003644
11.214145	322.206935	1.846425	320.360510
11.228163	319.508514	1.780876	317.727638
11.242180	316.822631	1.717498	315.105133
11.256198	314.149321	1.656226	312.493094
11.270216	311.488618	1.596996	309.891622
11.284234	308.840559	1.539745	307.300814
11.298251	306.205177	1.484412	304.720764
11.312269	303.582507	1.430939	302.151568
11.326287	300.972583	1.379267	299.593316
11.340304	298.375438	1.329341	297.046097
11.354322	295.791106	1.281106	294.510000
11.368340	293.219621	1.234510	291.985111
11.382357	290.661013	1.189501	289.471512
11.396375	288.115316	1.146030	286.969286
11.410393	285.582560	1.104047	284.478513
11.424410	283.062777	1.063507	281.999271
11.438428	280.555997	1.024362	279.531635
11.452446	278.062250	0.986569	277.075681
11.466463	275.581565	0.950085	274.631480
11.480481	273.113970	0.914867	272.199103
11.494499	270.659493	0.880875	269.778618
11.508516	268.218162	0.848070	267.370092
11.522534	265.790003	0.816412	264.973590
11.536552	263.375040	0.785865	262.589175
11.550569	260.973301	0.756393	260.216908
11.564587	258.584808	0.727960	257.856847
11.578605	256.209584	0.700533	255.509051
11.592623	253.847653	0.674078	253.173575
11.606640	251.499036	0.648564	250.850472
11.620658	249.163754	0.623959	248.539795
11.634676	246.841827	0.600233	246.241594
11.648693	244.533273	0.577357	243.955916
11.662711	242.238112	0.555303	241.682809
11.676729	239.956360	0.534043	239.422317
11.690746	237.688034	0.513551	237.174483
11.704764	235.433149	0.493800	234.939349
11.718782	233.191719	0.474766	232.716953
11.732799	230.963759	0.456424	230.507334
11.746817	228.749280	0.438752	228.310528
11.760835	226.548294	0.421725	226.126568
11.774852	224.360812	0.405323	223.955489
11.788870	222.186843	0.389523	221.797319
11.802888	220.026395	0.374306	219.652089
11.816905	217.879477	0.359650	217.519827
11.830923	215.746095	0.345537	215.400558
11.844941	213.626254	0.331948	213.294306
11.858958	211.519959	0.318865	211.201095
11.872976	209.427214	0.306269	209.120944
11.886994	207.348019	0.294145	207.053875
11.901012	205.282378	0.282475	204.999904
11.915029	203.230290	0.271243	202.959047
11.929047	201.191755	0.260434	200.931321
11.943065	199.166771	0.250034	198.916737
11.957082	197.155334	0.240027	196.915307
11.971100	195.157442	0.230400	194.927042
11.985118	193.173089	0.221139	192.951950
11.999135	191.202269	0.212231	190.990038
12.013153	189.244976	0.203664	189.041312
12.027171	187.301201	0.195425	187.105776
12.041188	185.370934	0.187502	185.183433
12.055206	183.454167	0.179884	183.274283
12.069224	181.550888	0.172560	181.378328
12.083241	179.661084	0.165519	179.495565
12.097259	177.784742	0.158751	177.625991
12.111277	175.921849	0.152246	175.769602
12.125294	174.072388	0.145995	173.926393
12.139312	172.236343	0.139987	172.096356
12.153330	170.413698	0.134215	170.279483
12.167347	168.604433	0.128669	168.475765
12.181365	166.808530	0.123341	166.685189
12.195383	165.025968	0.118223	164.907745
12.209401	163.256725	0.113307	163.143418
12.223418	161.500780	0.108586	161.392195
12.237436	159.758109	0.104052	159.654057
12.251454	158.028688	0.099698	157.928990
12.265471	156.312491	0.095518	156.216973
12.279489	154.609492	0.091505	154.517988
12.293507	152.919665	0.087652	152.832013
12.307524	151.242981	0.083954	151.159026
12.321542	149.579411	0.080405	149.499005
12.335560	147.928925	0.076999	147.851926
12.349577	146.291492	0.073731	146.217761
12.363595	144.667081	0.070595	144.596487
12.377613	143.055659	0.067586	142.988073
12.391630	141.457193	0.064700	141.392493
12.405648	139.871647	0.061931	139.809716
12.419666	138.298987	0.059275	138.239712
12.433683	136.739177	0.056729	136.682449
12.447701	135.192180	0.054286	135.137893
12.461719	133.657957	0.051944	133.606013
12.475736	132.136471	0.049699	132.086772
12.489754	130.627681	0.047546	130.580135
12.503772	129.131548	0.045483	129.086065
12.517789	127.648031	0.043505	127.604526
12.531807	126.177087	0.041610	126.135478
12.545825	124.718675	0.039793	124.678882
12.559843	123.272751	0.038052	123.234698
12.573860	121.839270	0.036384	121.802886
12.587878	120.418189	0.034787	120.383402
12.601896	119.009461	0.033256	118.976205
12.615913	117.613040	0.031790	117.581251
12.629931	116.228880	0.030385	116.198495
12.643949	114.856933	0.029040	114.827892
12.657966	113.497150	0.027752	113.469398
12.671984	112.149483	0.026519	112.122964
12.686002	110.813882	0.025339	110.788544
12.700019	109.490297	0.024208	109.466089
12.714037	108.178677	0.023126	108.155551
12.728055	106.878971	0.022091	106.856880
12.742072	105.591126	0.021100	105.570026
12.756090	104.315090	0.020151	104.294939
12.770108	103.050810	0.019244	103.031566
12.784125	101.798232	0.018375	101.779856
12.798143	100.557301	0.017544	100.539757
12.812161	99.327964	0.016750	99.311214
12.826178	98.110164	0.015989	98.094174
12.840196	96.903845	0.015262	96.888583
12.854214	95.708952	0.014567	95.694385
12.868232	94.525428	0.013902	94.511526
12.882249	93.353215	0.013266	93.339948
12.896267	92.192255	0.012659	92.179596
12.910285	91.042490	0.012078	91.030412
12.924302	89.903862	0.011522	89.892339
12.938320	88.776311	0.010991	88.765319
12.952338	87.659778	0.010484	87.649294
12.966355	86.554203	0.009999	86.544204
12.980373	85.459526	0.009536	85.449990
12.994391	84.375686	0.009093	84.366593
13.008408	83.302622	0.008670	83.293952
13.022426	82.240273	0.008266	82.232007
13.036444	81.188578	0.007880	81.180697
13.050461	80.147473	0.007512	80.139961
13.064479	79.116897	0.007160	79.109737
13.078497	78.096787	0.006824	78.089963
13.092514	77.087081	0.006503	77.080578
13.106532	76.087714	0.006197	76.081518
13.120550	75.098625	0.005904	75.092720
13.134567	74.119748	0.005625	74.114123
13.148585	73.151020	0.005359	73.145661
13.162603	72.192377	0.005104	72.187273
13.176621	71.243754	0.004862	71.238893
13.190638	70.305088	0.004630	70.300457
13.204656	69.376312	0.004409	69.371903
13.218674	68.457362	0.004199	68.453164
13.232691	67.548174	0.003998	67.544176
13.246709	66.648680	0.003806	66.644875
13.260727	65.758817	0.003623	65.755195
13.274744	64.878519	0.003448	64.875070
13.288762	64.007719	0.003282	64.004437
13.302780	63.146352	0.003124	63.143229
13.316797	62.294353	0.002972	62.291380
13.330815	61.451654	0.002828	61.448825
13.344833	60.618189	0.002691	60.615499
13.358850	59.793894	0.002560	59.791334
13.372868	58.978700	0.002435	58.976265
13.386886	58.172543	0.002316	58.170226
13.400903	57.375354	0.002203	57.373151
13.414921	56.587069	0.002095	56.584974
13.428939	55.807621	0.001992	55.805628
13.442956	55.036942	0.001894	55.035048
13.456974	54.274967	0.001801	54.273166
13.470992	53.521629	0.001712	53.519917
13.485010	52.776861	0.001627	52.775234
13.499027	52.040598	0.001547	52.039051
13.513045	51.312772	0.001470	51.311302
13.527063	50.593317	0.001397	50.591920
13.541080	49.882167	0.001328	49.880839
13.555098	49.179255	0.001261	49.177994
13.569116	48.484516	0.001198	48.483318
13.583133	47.797883	0.001138	47.796744
13.597151	47.119289	0.001081	47.118208
13.611169	46.448670	0.001027	46.447643
13.625186	45.785958	0.000975	45.784983
13.639204	45.131089	0.000926	45.130163
13.653222	44.483996	0.000880	44.483116
13.667239	43.844614	0.000835	43.843778
13.681257	43.212877	0.000793	43.212084
13.695275	42.588719	0.000753	42.587967
13.709292	41.972077	0.000714	41.971363
13.723310	41.362884	0.000678	41.362206
13.737328	40.761076	0.000643	40.760433
13.751345	40.166588	0.000611	40.165977
13.765363	39.579355	0.000579	39.578776
13.779381	38.999314	0.000550	38.998764
13.793398	38.426398	0.000521	38.425877
13.807416	37.860546	0.000495	37.860051
13.821434	37.301692	0.000469	37.301223
13.835452	36.749774	0.000445	36.749329
13.849469	36.204727	0.000422	36.204305
13.863487	35.666489	0.000400	35.666088
13.877505	35.134996	0.000379	35.134616
13.891522	34.610185	0.000360	34.609825
13.905540	34.091995	0.000341	34.091654
13.919558	33.580362	0.000323	33.580039
13.933575	33.075225	0.000306	33.074918
13.947593	32.576521	0.000290	32.576231
13.961611	32.084189	0.000275	32.083914
13.975628	31.598169	0.000261	31.597908
13.989646	31.118397	0.000247	31.118150
14.003664	30.644814	0.000234	30.644580
14.017681	30.177360	0.000222	30.177138
14.031699	29.715973	0.000210	29.715763
14.045717	29.260594	0.000199	29.260395
14.059734	28.811163	0.000188	28.810975
14.073752	28.367621	0.000178	28.367442
14.087770	27.929908	0.000169	27.929739
14.101787	27.497965	0.000160	27.497805
14.115805	27.071734	0.000151	27.071583
14.129823	26.651157	0.000143	26.651014
14.143841	26.236176	0.000136	26.236040
14.157858	25.826732	0.000128	25.826604
14.171876	25.422769	0.000122	25.422647
14.185894	25.024229	0.000115	25.024114
14.199911	24.631056	0.000109	24.630948
14.213929	24.243194	0.000103	24.243091
14.227947	23.860585	0.000097	23.860488
14.241964	23.483176	0.000092	23.483083
14.255982	23.110909	0.000087	23.110821
14.270000	22.743730	0.000082	22.743647
14.284017	22.381584	0.000078	22.381506
14.298035	22.024416	0.000074	22.024342
14.312053	21.672173	0.000070	21.672104
14.326070	21.324801	0.000066	21.324735
14.340088	20.982247	0.000062	20.982184
14.354106	20.644456	0.000059	20.644397
14.368123	20.311377	0.000056	20.311322
14.382141	19.982957	0.000053	19.982905
14.396159	19.659145	0.000050	19.659095
14.410176	19.339888	0.000047	19.339841
14.424194	19.025134	0.000044	19.025090
14.438212	18.714834	0.000042	18.714792
14.452230	18.408937	0.000040	18.408897
14.466247	18.107392	0.000037	18.107354
14.480265	17.810149	0.000035	17.810113
14.494283	17.517159	0.000033	17.517125
14.508300	17.228372	0.000032	17.228341
14.522318	16.943740	0.000030	16.943711
14.536336	16.663215	0.000028	16.663187
14.550353	16.386748	0.000027	16.386722
14.564371	16.114292	0.000025	16.114267
14.578389	15.845799	0.000024	15.845775
14.592406	15.581222	0.000022	15.581199
14.606424	15.320514	0.000021	15.320493
14.620442	15.063630	0.000020	15.063611
14.634459	14.810524	0.000019	14.810505
14.648477	14.561149	0.000018	14.561132
14.662495	14.315461	0.000017	14.315445
14.676512	14.073416	0.000016	14.073400
14.690530	13.834968	0.000015	13.834953
14.704548	13.600073	0.000014	13.600059
14.718565	13.368688	0.000013	13.368675
14.732583	13.140770	0.000012	13.140758
14.746601	12.916276	0.000012	12.916264
14.760619	12.695162	0.000011	12.695151
14.774636	12.477388	0.000010	12.477377
14.788654	12.262911	0.000010	12.262901
14.802672	12.051689	0.000009	12.051679
14.816689	11.843681	0.000009	11.843673
14.830707	11.638848	0.000008	11.638840
14.844725	11.437148	0.000008	11.437140
14.858742	11.238541	0.000007	11.238534
14.872760	11.042988	0.000007	11.042981
14.886778	10.850450	0.000006	10.850443
14.900795	10.660887	0.000006	10.660881
14.914813	10.474261	0.000006	10.474256
14.928831	10.290535	0.000005	10.290529
14.942848	10.109669	0.000005	10.109664
14.956866	9.931627	0.000005	9.931622
14.970884	9.756371	0.000005	9.756366
14.984901	9.583865	0.000004	9.583861
14.998919	9.414073	0.000004	9.414069
15.012937	9.246957	0.000004	9.246954
15.026954	9.082484	0.000004	9.082480
15.040972	8.920617	0.000003	8.920613
15.054990	8.761321	0.000003	8.761318
15.069008	8.604562	0.000003	8.604559
15.083025	8.450305	0.000003	8.450302
15.097043	8.298517	0.000003	8.298515
15.111061	8.149164	0.000002	8.149162
15.125078	8.002213	0.000002	8.002210
15.139096	7.857630	0.000002	7.857628
15.153114	7.715384	0.000002	7.715382
15.167131	7.575442	0.000002	7.575440
15.181149	7.437772	0.000002	7.437770
15.195167	7.302343	0.000002	7.302341
15.209184	7.169123	0.000002	7.169121
15.223202	7.038082	0.000002	7.038080
15.237220	6.909188	0.000001	6.909187
15.251237	6.782413	0.000001	6.782412
15.265255	6.657726	0.000001	6.657725
15.279273	6.535097	0.000001	6.535096
15.293290	6.414498	0.000001	6.414497
15.307308	6.295899	0.000001	6.295898
15.321326	6.179271	0.000001	6.179270
15.335343	6.064587	0.000001	6.064586
15.349361	5.951819	0.000001	5.951818
15.363379	5.840938	0.000001	5.840938
15.377396	5.731919	0.000001	5.731918
15.391414	5.624732	0.000001	5.624732
15.405432	5.519353	0.000001	5.519352
15.419450	5.415754	0.000001	5.415754
15.433467	5.313910	0.000001	5.313909
15.447485	5.213794	0.000001	5.213794
15.461503	5.115382	0.000001	5.115382
15.475520	5.018648	0.000000	5.018647
15.489538	4.923567	0.000000	4.923566
15.503556	4.830114	0.000000	4.830113
15.517573	4.738266	0.000000	4.738265
15.531591	4.647998	0.000000	4.647997
15.545609	4.559286	0.000000	4.559286
15.559626	4.472108	0.000000	4.472108
15.573644	4.386440	0.000000	4.386439
15.587662	4.302259	0.000000	4.302258
15.601679	4.219542	0.000000	4.219542
15.615697	4.138268	0.000000	4.138268
15.629715	4.058414	0.000000	4.058414
15.643732	3.979958	0.000000	3.979958
15.657750	3.902880	0.000000	3.902880
15.671768	3.827158	0.000000	3.827157
15.685785	3.752770	0.000000	3.752770
15.699803	3.679697	0.000000	3.679696
15.713821	3.607917	0.000000	3.607917
15.727839	3.537411	0.000000	3.537411
15.741856	3.468159	0.000000	3.468159
15.755874	3.400141	0.000000	3.400141
15.769892	3.333337	0.000000	3.333337
15.783909	3.267730	0.000000	3.267730
15.797927	3.203299	0.000000	3.203299
15.811945	3.140026	0.000000	3.140026
15.825962	3.077892	0.000000	3.077892
15.839980	3.016881	0.000000	3.016881
15.853998	2.956973	0.000000	2.956973
15.868015	2.898151	0.000000	2.898150
15.882033	2.840397	0.000000	2.840397
15.896051	2.783695	0.000000	2.783695
15.910068	2.728027	0.000000	2.728027
15.924086	2.673376	0.000000	2.673376
15.938104	2.619727	0.000000	2.619727
15.952121	2.567063	0.000000	2.567063
15.966139	2.515367	0.000000	2.515367
15.980157	2.464624	0.000000	2.464624
15.994174	2.414819	0.000000	2.414819
16.008192	2.365935	0.000000	2.365935
16.022210	2.317958	0.000000	2.317958
16.036228	2.270872	0.000000	2.270872
16.050245	2.224664	0.000000	2.224664
16.064263	2.179318	0.000000	2.179317
16.078281	2.134819	0.000000	2.134819
16.092298	2.091155	0.000000	2.091155
16.106316	2.048310	0.000000	2.048310
16.120334	2.006271	0.000000	2.006271
16.134351	1.965025	0.000000	1.965025
16.148369	1.924558	0.000000	1.924558
16.162387	1.884857	0.000000	1.884857
16.176404	1.845909	0.000000	1.845909
16.190422	1.807701	0.000000	1.807701
16.204440	1.770220	0.000000	1.770220
16.218457	1.733455	0.000000	1.733455
16.232475	1.697392	0.000000	1.697392
16.246493	1.662021	0.000000	1.662021
16.260510	1.627328	0.000000	1.627328
16.274528	1.593302	0.000000	1.593302
16.288546	1.559932	0.000000	1.559932
16.302563	1.527206	0.000000	1.527206
16.316581	1.495114	0.000000	1.495114
16.330599	1.463643	0.000000	1.463643
16.344617	1.432783	0.000000	1.432783
16.358634	1.402524	0.000000	1.402524
16.372652	1.372855	0.000000	1.372855
16.386670	1.343766	0.000000	1.343766
16.400687	1.315245	0.000000	1.315245
16.414705	1.287285	0.000000	1.287285
16.428723	1.259873	0.000000	1.259873
16.442740	1.233001	0.000000	1.233001
16.456758	1.206659	0.000000	1.206659
16.470776	1.180837	0.000000	1.180837
16.484793	1.155527	0.000000	1.155527
16.498811	1.130719	0.000000	1.130719
16.512829	1.106404	0.000000	1.106404
16.526846	1.082573	0.000000	1.082573
16.540864	1.059217	0.000000	1.059217
16.554882	1.036328	0.000000	1.036328
16.568899	1.013898	0.000000	1.013898
16.582917	0.991917	0.000000	0.991917
16.596935	0.970379	0.000000	0.970379
16.610952	0.949274	0.000000	0.949274
16.624970	0.928595	0.000000	0.928595
16.638988	0.908334	0.000000	0.908334
16.653006	0.888483	0.000000	0.888483
16.667023	0.869035	0.000000	0.869035
16.681041	0.849982	0.000000	0.849982
16.695059	0.831317	0.000000	0.831317
16.709076	0.813033	0.000000	0.813033
16.723094	0.795123	0.000000	0.795123
16.737112	0.777579	0.000000	0.777579
16.751129	0.760395	0.000000	0.760395
16.765147	0.743565	0.000000	0.743565
16.779165	0.727080	0.000000	0.727080
16.793182	0.710936	0.000000	0.710936
16.807200	0.695126	0.000000	0.695126
