WSxM file copyright UAM
WSxM ASCII XYZ file
X[µm]		Y[µm]		Z[nm]

0	0	6.90509
0.0078434	0	6.26218
0.0156868	0	5.4761
0.0235302	0	4.40493
0.0313736	0	3.09501
0.039217	0	4.21285
0.0470604	0	5.3781
0.0549038	0	5.44898
0.0627472	0	4.51991
0.0705906	0	2.87649
0.078434	0	2.32787
0.0862774	0	3.9689
0.0941208	0	4.84808
0.101964	0	4.63231
0.109808	0	3.60775
0.117651	0	3.82049
0.125494	0	4.08066
0.133338	0	4.38825
0.141181	0	4.45766
0.149025	0	3.62329
0.156868	0	1.40779
0.164711	0	2.66742
0.172555	0	5.16378
0.180398	0	8.18431
0.188242	0	9.96681
0.196085	0	11.2255
0.203928	0	10.8187
0.211772	0	9.31691
0.219615	0	7.33886
0.227459	0	7.50297
0.235302	0	8.1426
0.243145	0	8.49714
0.250989	0	7.32804
0.258832	0	7.53933
0.266676	0	9.79663
0.274519	0	11.9594
0.282362	0	12.8842
0.290206	0	13.1426
0.298049	0	12.5917
0.305893	0	11.2796
0.313736	0	9.11053
0.321579	0	5.79904
0.329423	0	3.81986
0.337266	0	4.83962
0.34511	0	5.38312
0.352953	0	5.35535
0.360796	0	6.18428
0.36864	0	6.58445
0.376483	0	6.41393
0.384327	0	5.86215
0.39217	0	5.69147
0.400013	0	3.85407
0.407857	0	4.11133
0.4157	0	5.36837
0.423544	0	5.33987
0.431387	0	5.92999
0.43923	0	8.61419
0.447074	0	10.2515
0.454917	0	11.3651
0.462761	0	11.6218
0.470604	0	11.2597
0.478447	0	9.70764
0.486291	0	7.91743
0.494134	0	6.36466
0.501978	0	5.24105
0.509821	0	3.92621
0.517664	0	5.22971
0.525508	0	7.57992
0.533351	0	9.97756
0.541195	0	11.6139
0.549038	0	11.8697
0.556881	0	11.5067
0.564725	0	9.81074
0.572568	0	7.59153
0.580412	0	4.32488
0.588255	0	2.9623
0.596098	0	4.07383
0.603942	0	4.94833
0.611785	0	3.87053
0.619629	0	3.03074
0.627472	0	2.38145
0.635315	0	4.06434
0.643159	0	6.98453
0.651002	0	9.14343
0.658846	0	9.96873
0.666689	0	9.17652
0.674532	0	7.62247
0.682376	0	5.49714
0.690219	0	5.60841
0.698063	0	5.29149
0.705906	0	3.9752
0.713749	0	4.1343
0.721593	0	5.00702
0.729436	0	5.45099
0.73728	0	4.99116
0.745123	0	5.76863
0.752966	0	6.06984
0.76081	0	6.32346
0.768653	0	6.33892
0.776497	0	5.64059
0.78434	0	4.56101
0.792183	0	4.90989
0.800027	0	5.11561
0.80787	0	4.03579
0.815714	0	3.57515
0.823557	0	6.44541
0.8314	0	8.31686
0.839244	0	9.99765
0.847087	0	10.1548
0.854931	0	9.40817
0.862774	0	7.89968
0.870617	0	5.39182
0.878461	0	2.74079
0.886304	0	2.70753
0.894148	0	4.14966
0.901991	0	5.87731
0.909834	0	6.46249
0.917678	0	6.6195
0.925521	0	6.01465
0.933365	0	5.88589
0.941208	0	6.32768
0.949051	0	5.86566
0.956895	0	4.83181
0.964738	0	5.98762
0.972582	0	6.47716
0.980425	0	6.34792
0.988268	0	5.98052
0.996112	0	4.80375
1.00396	0	4.43618
1.0118	0	5.11533
1.01964	0	5.60438
1.02749	0	5.80775
1.03533	0	5.05926
1.04317	0	6.68987
1.05102	0	8.46349
1.05886	0	9.14272
1.0667	0	9.0126
1.07455	0	7.45385
1.08239	0	5.2769
1.09023	0	7.47879
1.09808	0	9.34693
1.10592	0	9.97818
1.11376	0	10.0851
1.12161	0	9.38321
1.12945	0	7.63388
1.13729	0	7.97864
1.14514	0	9.27567
1.15298	0	9.23967
1.16082	0	7.9662
1.16867	0	6.78766
1.17651	0	6.41831
1.18435	0	6.14389
1.1922	0	5.2507
1.20004	0	3.97683
1.20788	0	5.32072
1.21573	0	6.14085
1.22357	0	5.96104
1.23141	0	4.82992
1.23926	0	3.74566
1.2471	0	5.94593
1.25494	0	6.43256
1.26279	0	6.68102
1.27063	0	6.12012
1.27847	0	5.93974
1.28632	0	6.18796
1.29416	0	4.7231
1.302	0	4.82807
1.30985	0	5.83782
1.31769	0	5.94263
1.32553	0	4.95306
1.33338	0	4.82019
1.34122	0	5.11534
1.34906	0	4.60114
1.35691	0	3.89683
1.36475	0	4.04924
1.37259	0	4.48658
1.38044	0	4.35322
1.38828	0	3.45801
1.39613	0	2.80081
1.40397	0	3.47649
1.41181	0	5.2939
1.41966	0	5.44574
1.4275	0	4.50262
1.43534	0	3.89252
1.44319	0	3.18676
1.45103	0	4.81374
1.45887	0	6.05948
1.46672	0	6.21083
1.47456	0	6.0765
1.4824	0	5.13282
1.49025	0	4.28407
1.49809	0	6.67177
1.50593	0	8.25069
1.51378	0	8.97217
1.52162	0	8.50426
1.52946	0	7.32201
1.53731	0	6.13967
1.54515	0	6.05212
1.55299	0	5.06021
1.56084	0	5.02001
1.56868	0	5.59841
1.57652	0	5.55805
1.58437	0	5.37509
1.59221	0	7.14313
1.60005	0	9.3392
1.6079	0	10.584
1.61574	0	10.8288
1.62358	0	10.2643
1.63143	0	9.03345
1.63927	0	6.32709
1.64711	0	4.81052
1.65496	0	5.34053
1.6628	0	6.10856
1.67064	0	7.06652
1.67849	0	7.0251
1.68633	0	6.26991
1.69417	0	6.27583
1.70202	0	6.66285
1.70986	0	6.04993
1.7177	0	6.48372
1.72555	0	6.5374
1.73339	0	5.35304
1.74123	0	5.02538
1.74908	0	5.07825
1.75692	0	5.70279
1.76476	0	7.94467
1.77261	0	8.37847
1.78045	0	9.24029
1.7883	0	8.19845
1.79614	0	6.06166
1.80398	0	4.63848
1.81183	0	7.45163
1.81967	0	9.74102
1.82751	0	11.2686
1.83536	0	11.2255
1.8432	0	11.7536
1.85104	0	10.8061
1.85889	0	9.71548
1.86673	0	6.81676
1.87457	0	3.20369
1.88242	0	2.87458
1.89026	0	3.59218
1.8981	0	3.7866
1.90595	0	4.50462
1.91379	0	6.31685
1.92163	0	6.74912
1.92948	0	6.75262
1.93732	0	5.80425
1.94516	0	4.28462
1.95301	0	2.6699
1.96085	0	4.76724
1.96869	0	7.1501
1.97654	0	8.248
1.98438	0	8.20343
0	0.00785197	8.01032
0.0078434	0.00785197	7.85434
0.0156868	0.00785197	7.17507
0.0235302	0.00785197	5.30574
0.0313736	0.00785197	4.00685
0.039217	0.00785197	3.70822
0.0470604	0.00785197	4.78873
0.0549038	0.00785197	5.06036
0.0627472	0.00785197	4.09442
0.0705906	0.00785197	2.69963
0.078434	0.00785197	1.87642
0.0862774	0.00785197	3.05162
0.0941208	0.00785197	4.17913
0.101964	0.00785197	4.2591
0.109808	0.00785197	3.14901
0.117651	0.00785197	2.46742
0.125494	0.00785197	4.1179
0.133338	0.00785197	5.05394
0.141181	0.00785197	5.22859
0.149025	0.00785197	4.4507
0.156868	0.00785197	3.24453
0.164711	0.00785197	1.75259
0.172555	0.00785197	4.49687
0.180398	0.00785197	7.526
0.188242	0.00785197	9.93626
0.196085	0.00785197	11.2045
0.203928	0.00785197	11.1872
0.211772	0.00785197	9.97975
0.219615	0.00785197	8.67657
0.227459	0.00785197	7.27878
0.235302	0.00785197	7.45072
0.243145	0.00785197	7.95615
0.250989	0.00785197	7.36652
0.258832	0.00785197	6.34862
0.266676	0.00785197	8.519
0.274519	0.00785197	10.1661
0.282362	0.00785197	11.2418
0.290206	0.00785197	12.2218
0.298049	0.00785197	11.5836
0.305893	0.00785197	10.279
0.313736	0.00785197	7.87938
0.321579	0.00785197	5.57458
0.329423	0.00785197	3.98388
0.337266	0.00785197	4.91527
0.34511	0.00785197	5.37087
0.352953	0.00785197	5.30204
0.360796	0.00785197	5.42419
0.36864	0.00785197	6.35486
0.376483	0.00785197	7.47594
0.384327	0.00785197	8.16874
0.39217	0.00785197	7.62341
0.400013	0.00785197	6.22111
0.407857	0.00785197	5.29482
0.4157	0.00785197	5.9869
0.423544	0.00785197	6.44014
0.431387	0.00785197	6.27509
0.43923	0.00785197	8.10844
0.447074	0.00785197	10.0847
0.454917	0.00785197	11.394
0.462761	0.00785197	11.6563
0.470604	0.00785197	11.2998
0.478447	0.00785197	10.0863
0.486291	0.00785197	7.54024
0.494134	0.00785197	5.32652
0.501978	0.00785197	4.20807
0.509821	0.00785197	3.42197
0.517664	0.00785197	3.49303
0.525508	0.00785197	5.65752
0.533351	0.00785197	8.05991
0.541195	0.00785197	9.89152
0.549038	0.00785197	10.675
0.556881	0.00785197	10.1265
0.564725	0.00785197	8.52985
0.572568	0.00785197	6.45742
0.580412	0.00785197	3.62362
0.588255	0.00785197	4.50179
0.596098	0.00785197	7.28393
0.603942	0.00785197	8.25674
0.611785	0.00785197	7.5639
0.619629	0.00785197	6.5372
0.627472	0.00785197	2.79804
0.635315	0.00785197	4.05573
0.643159	0.00785197	5.98002
0.651002	0.00785197	7.23736
0.658846	0.00785197	7.40022
0.666689	0.00785197	6.56303
0.674532	0.00785197	5.39257
0.682376	0.00785197	4.8412
0.690219	0.00785197	5.57396
0.698063	0.00785197	5.25975
0.705906	0.00785197	4.75534
0.713749	0.00785197	5.44006
0.721593	0.00785197	5.98209
0.729436	0.00785197	6.42894
0.73728	0.00785197	7.16063
0.745123	0.00785197	7.27402
0.752966	0.00785197	7.10107
0.76081	0.00785197	6.881
0.768653	0.00785197	6.47017
0.776497	0.00785197	6.01109
0.78434	0.00785197	4.60061
0.792183	0.00785197	3.37997
0.800027	0.00785197	3.25344
0.80787	0.00785197	3.6035
0.815714	0.00785197	4.0003
0.823557	0.00785197	6.158
0.8314	0.00785197	8.36359
0.839244	0.00785197	9.99781
0.847087	0.00785197	10.4414
0.854931	0.00785197	9.69551
0.862774	0.00785197	7.99708
0.870617	0.00785197	5.53727
0.878461	0.00785197	4.60025
0.886304	0.00785197	5.66222
0.894148	0.00785197	5.34353
0.901991	0.00785197	6.88075
0.909834	0.00785197	7.98968
0.917678	0.00785197	8.28916
0.925521	0.00785197	7.63666
0.933365	0.00785197	6.65089
0.941208	0.00785197	6.52173
0.949051	0.00785197	6.39238
0.956895	0.00785197	5.4055
0.964738	0.00785197	4.41902
0.972582	0.00785197	5.00284
0.980425	0.00785197	5.06336
0.988268	0.00785197	4.98063
0.996112	0.00785197	4.94522
1.00396	0.00785197	5.19523
1.0118	0.00785197	5.01638
1.01964	0.00785197	5.55162
1.02749	0.00785197	5.46799
1.03533	0.00785197	4.8605
1.04317	0.00785197	5.53771
1.05102	0.00785197	7.3102
1.05886	0.00785197	8.51074
1.0667	0.00785197	8.56873
1.07455	0.00785197	7.34165
1.08239	0.00785197	5.87631
1.09023	0.00785197	6.26743
1.09808	0.00785197	7.80018
1.10592	0.00785197	9.04773
1.11376	0.00785197	9.86642
1.12161	0.00785197	9.44698
1.12945	0.00785197	7.12435
1.13729	0.00785197	5.94335
1.14514	0.00785197	6.04705
1.15298	0.00785197	6.10365
1.16082	0.00785197	7.20629
1.16867	0.00785197	8.21432
1.17651	0.00785197	8.841
1.18435	0.00785197	8.23011
1.1922	0.00785197	6.85784
1.20004	0.00785197	4.91421
1.20788	0.00785197	6.58697
1.21573	0.00785197	7.68893
1.22357	0.00785197	7.55333
1.23141	0.00785197	6.22767
1.23926	0.00785197	4.99684
1.2471	0.00785197	4.38453
1.25494	0.00785197	5.77119
1.26279	0.00785197	5.96722
1.27063	0.00785197	5.78305
1.27847	0.00785197	4.59883
1.28632	0.00785197	3.84311
1.29416	0.00785197	3.37223
