# Z_nm	Fit_totale_conteggi	Gauss1_conteggi	Gauss2_conteggi
2.032420	11.644803	0.265031	11.379772
2.059162	11.812030	0.279825	11.532205
2.085905	11.981775	0.295397	11.686378
2.112647	12.154093	0.311785	11.842308
2.139389	12.329038	0.329029	12.000009
2.166132	12.506666	0.347170	12.159497
2.192874	12.687038	0.366251	12.320787
2.219617	12.870214	0.386320	12.483894
2.246359	13.056257	0.407421	12.648836
2.273101	13.245231	0.429606	12.815626
2.299844	13.437205	0.452925	12.984281
2.326586	13.632248	0.477432	13.154816
2.353328	13.830432	0.503184	13.327248
2.380071	14.031832	0.530239	13.501592
2.406813	14.236523	0.558659	13.677865
2.433556	14.444587	0.588506	13.856082
2.460298	14.656106	0.619847	14.036259
2.487040	14.871164	0.652751	14.218413
2.513783	15.089850	0.687291	14.402560
2.540525	15.312256	0.723540	14.588715
2.567267	15.538475	0.761579	14.776897
2.594010	15.768606	0.801487	14.967119
2.620752	16.002750	0.843350	15.159400
2.647494	16.241011	0.887255	15.353756
2.674237	16.483498	0.933295	15.550202
2.700979	16.730322	0.981565	15.748757
2.727722	16.981600	1.032164	15.949435
2.754464	17.237451	1.085196	16.152255
2.781206	17.497999	1.140767	16.357232
2.807949	17.763374	1.198990	16.564384
2.834691	18.033706	1.259979	16.773727
2.861433	18.309135	1.323857	16.985278
2.888176	18.589802	1.390748	17.199054
2.914918	18.875853	1.460781	17.415072
2.941661	19.167441	1.534093	17.633348
2.968403	19.464723	1.610822	17.853901
2.995145	19.767861	1.691115	18.076746
3.021888	20.077024	1.775123	18.301901
3.048630	20.392385	1.863002	18.529383
3.075372	20.714124	1.954914	18.759210
3.102115	21.042426	2.051029	18.991397
3.128857	21.377483	2.151520	19.225963
3.155599	21.719494	2.256569	19.462925
3.182342	22.068663	2.366363	19.702299
3.209084	22.425202	2.481098	19.944104
3.235827	22.789329	2.600973	20.188356
3.262569	23.161272	2.726198	20.435073
3.289311	23.541262	2.856990	20.684272
3.316054	23.929541	2.993570	20.935971
3.342796	24.326358	3.136172	21.190186
3.369538	24.731970	3.285034	21.446936
3.396281	25.146642	3.440404	21.706237
3.423023	25.570647	3.602539	21.968108
3.449766	26.004267	3.771703	22.232564
3.476508	26.447795	3.948170	22.499625
3.503250	26.901531	4.132224	22.769307
3.529993	27.365784	4.324157	23.041627
3.556735	27.840875	4.524271	23.316604
3.583477	28.327134	4.732879	23.594254
3.610220	28.824899	4.950304	23.874596
3.636962	29.334522	5.176877	24.157645
3.663705	29.856363	5.412942	24.443421
3.690447	30.390795	5.658855	24.731940
3.717189	30.938201	5.914981	25.023220
3.743932	31.498976	6.181697	25.317279
3.770674	32.073525	6.459393	25.614132
3.797416	32.662268	6.748469	25.913799
3.824159	33.265636	7.049340	26.216297
3.850901	33.884072	7.362430	26.521642
3.877643	34.518032	7.688180	26.829852
3.904386	35.167986	8.027042	27.140944
3.931128	35.834417	8.379480	27.454936
3.957871	36.517821	8.745975	27.771845
3.984613	37.218709	9.127020	28.091689
4.011355	37.937606	9.523122	28.414484
4.038098	38.675051	9.934804	28.740247
4.064840	39.431599	10.362603	29.068997
4.091582	40.207820	10.807071	29.400749
4.118325	41.004297	11.268776	29.735521
4.145067	41.821632	11.748302	30.073330
4.171810	42.660441	12.246248	30.414193
4.198552	43.521357	12.763229	30.758127
4.225294	44.405029	13.299880	31.105149
4.252037	45.312124	13.856848	31.455276
4.278779	46.243325	14.434800	31.808524
4.305521	47.199332	15.034421	32.164911
4.332264	48.180864	15.656412	32.524452
4.359006	49.188658	16.301492	32.887165
4.385748	50.223467	16.970401	33.253067
4.412491	51.286065	17.663893	33.622172
4.439233	52.377243	18.382744	33.994500
4.465976	53.497813	19.127749	34.370064
4.492718	54.648603	19.899720	34.748883
4.519460	55.830463	20.699492	35.130971
4.546203	57.044262	21.527917	35.516346
4.572945	58.290889	22.385867	35.905023
4.599687	59.571253	23.274235	36.297018
4.626430	60.886283	24.193936	36.692347
4.653172	62.236929	25.145903	37.091027
4.679915	63.624162	26.131090	37.493072
4.706657	65.048974	27.150475	37.898499
4.733399	66.512376	28.205054	38.307322
4.760142	68.015403	29.295845	38.719559
4.786884	69.559111	30.423889	39.135223
4.813626	71.144576	31.590247	39.554330
4.840369	72.772897	32.796002	39.976895
4.867111	74.445194	34.042261	40.402934
4.893853	76.162610	35.330150	40.832460
4.920596	77.926309	36.660819	41.265490
4.947338	79.737478	38.035440	41.702038
4.974081	81.597325	39.455207	42.142118
5.000823	83.507081	40.921336	42.585745
5.027565	85.467999	42.435066	43.032934
5.054308	87.481354	43.997657	43.483697
5.081050	89.548445	45.610394	43.938051
5.107792	91.670589	47.274581	44.396007
5.134535	93.849129	48.991548	44.857582
5.161277	96.085430	50.762643	45.322787
5.188020	98.380876	52.589239	45.791637
5.214762	100.736876	54.472731	46.264145
5.241504	103.154859	56.414534	46.740324
5.268247	105.636275	58.416087	47.220188
5.294989	108.182599	60.478850	47.703749
5.321731	110.795322	62.604301	48.191020
5.348474	113.475960	64.793945	48.682015
5.375216	116.226048	67.049304	49.176744
5.401958	119.047143	69.371921	49.675222
5.428701	121.940819	71.763360	50.177459
5.455443	124.908674	74.225205	50.683468
5.482186	127.952322	76.759060	51.193261
5.508928	131.073397	79.366547	51.706850
5.535670	134.273553	82.049308	52.224245
5.562413	137.554462	84.809003	52.745458
5.589155	140.917811	87.647310	53.270501
5.615897	144.365308	90.565924	53.799384
5.642640	147.898675	93.566557	54.332118
5.669382	151.519652	96.650938	54.868713
5.696125	155.229993	99.820812	55.409181
5.722867	159.031468	103.077938	55.953530
5.749609	162.925860	106.424089	56.501771
5.776352	166.914967	109.861053	57.053914
5.803094	171.000600	113.390632	57.609968
5.829836	175.184579	117.014637	58.169942
5.856579	179.468739	120.734893	58.733847
5.883321	183.854924	124.553235	59.301690
5.910063	188.344986	128.471507	59.873480
5.936806	192.940788	132.491563	60.449225
5.963548	197.644199	136.615264	61.028935
5.990291	202.457096	140.844479	61.612617
6.017033	207.381359	145.181082	62.200278
6.043775	212.418877	149.626951	62.791926
6.070518	217.571538	154.183969	63.387569
6.097260	222.841235	158.854021	63.987214
6.124002	228.229862	163.638995	64.590866
6.150745	233.739312	168.540778	65.198534
6.177487	239.371478	173.561255	65.810223
6.204230	245.128249	178.702310	66.425939
6.230972	251.011512	183.965823	67.045689
6.257714	257.023148	189.353671	67.669477
6.284457	263.165030	194.867722	68.297309
6.311199	269.439027	200.509837	68.929189
6.337941	275.846994	206.281870	69.565124
6.364684	282.390778	212.185661	70.205117
6.391426	289.072212	218.223040	70.849172
6.418168	295.893117	224.395824	71.497293
6.444911	302.855297	230.705813	72.149484
6.471653	309.960539	237.154790	72.805749
6.498396	317.210611	243.744522	73.466090
6.525138	324.607262	250.476752	74.130510
6.551880	332.152217	257.353205	74.799011
6.578623	339.847177	264.375580	75.471597
6.605365	347.693819	271.545551	76.148268
6.632107	355.693792	278.864765	76.829027
6.658850	363.848714	286.334840	77.513874
6.685592	372.160174	293.957362	78.202812
6.712335	380.629726	301.733887	78.895839
6.739077	389.258891	309.665934	79.592957
6.765819	398.049151	317.754985	80.294166
6.792562	407.001952	326.002486	80.999466
6.819304	416.118697	334.409841	81.708856
6.846046	425.400746	342.978412	82.422334
6.872789	434.849416	351.709516	83.139901
6.899531	444.465977	360.604424	83.861554
6.926273	454.251649	369.664358	84.587291
6.953016	464.207602	378.890491	85.317110
6.979758	474.334953	388.283943	86.051010
7.006501	484.634764	397.845779	86.788986
7.033243	495.108042	407.577007	87.531035
7.059985	505.755732	417.478577	88.277155
7.086728	516.578719	427.551379	89.027340
7.113470	527.577827	437.796239	89.781588
7.140212	538.753811	448.213919	90.539892
7.166955	550.107363	458.805114	91.302249
7.193697	561.639102	469.570449	92.068653
7.220440	573.349579	480.510481	92.839098
7.247182	585.239268	491.625690	93.613578
7.273924	597.308572	502.916485	94.392086
7.300667	609.557813	514.383196	95.174617
7.327409	621.987235	526.026073	95.961163
7.354151	634.597002	537.845286	96.751715
7.380894	647.387192	549.840924	97.546267
7.407636	660.357800	562.012989	98.344811
7.434378	673.508733	574.361397	99.147336
7.461121	686.839810	586.885975	99.953835
7.487863	700.350759	599.586460	100.764299
7.514606	714.041213	612.462498	101.578716
7.541348	727.910715	625.513638	102.397077
7.568090	741.958708	638.739336	103.219372
7.594833	756.184540	652.138951	104.045590
7.621575	770.587459	665.711740	104.875718
7.648317	785.166609	679.456863	105.709747
7.675060	799.921037	693.373375	106.547662
7.701802	814.849681	707.460229	107.389452
7.728545	829.951378	721.716273	108.235104
7.755287	845.224853	736.140248	109.084605
7.782029	860.668727	750.730787	109.937940
7.808772	876.281511	765.486415	110.795096
7.835514	892.061604	780.405546	111.656058
7.862256	908.007293	795.486482	112.520811
7.888999	924.116755	810.727415	113.389340
7.915741	940.388050	826.126421	114.261629
7.942483	956.819125	841.681464	115.137661
7.969226	973.407811	857.390390	116.017421
7.995968	990.151823	873.250933	116.900890
8.022711	1007.048760	889.260707	117.788053
8.049453	1024.096101	905.417211	118.678890
8.076195	1041.291208	921.717825	119.573383
8.102938	1058.631326	938.159811	120.471515
8.129680	1076.113579	954.740314	121.373265
8.156422	1093.734973	971.456360	122.278614
8.183165	1111.492395	988.304853	123.187542
8.209907	1129.382612	1005.282583	124.100029
8.236650	1147.402272	1022.386218	125.016054
8.263392	1165.547904	1039.612308	125.935595
8.290134	1183.815917	1056.957286	126.858632
8.316877	1202.202604	1074.417464	127.785141
8.343619	1220.704138	1091.989038	128.715100
8.370361	1239.316575	1109.668088	129.648487
8.397104	1258.035852	1127.450575	130.585277
8.423846	1276.857794	1145.332346	131.525448
8.450588	1295.778107	1163.309134	132.468974
8.477331	1314.792385	1181.376554	133.415831
8.504073	1333.896107	1199.530114	134.365994
8.530816	1353.084641	1217.765204	135.319437
8.557558	1372.353244	1236.077110	136.276134
8.584300	1391.697064	1254.461004	137.236059
8.611043	1411.111139	1272.911954	138.199185
8.637785	1430.590403	1291.424919	139.165484
8.664527	1450.129686	1309.994757	140.134929
8.691270	1469.723713	1328.616221	141.107492
8.718012	1489.367110	1347.283967	142.083143
8.744755	1509.054404	1365.992550	143.061854
8.771497	1528.780025	1384.736429	144.043595
8.798239	1548.538309	1403.509972	145.028337
8.824982	1568.323500	1422.307452	146.016048
8.851724	1588.129754	1441.123055	147.006698
8.878466	1607.951139	1459.950882	148.000256
8.905209	1627.781639	1478.784948	148.996690
8.931951	1647.615157	1497.619189	149.995968
8.958693	1667.445519	1516.447462	150.998057
8.985436	1687.266474	1535.263550	152.002924
9.012178	1707.071700	1554.061164	153.010536
9.038921	1726.854805	1572.833946	154.020859
9.065663	1746.609332	1591.575474	155.033858
9.092405	1766.328762	1610.279264	156.049499
9.119148	1786.006518	1628.938772	157.067746
9.145890	1805.635966	1647.547402	158.088564
9.172632	1825.210422	1666.098505	159.111917
9.199375	1844.723154	1684.585385	160.137769
9.226117	1864.167386	1703.001304	161.166081
9.252860	1883.536301	1721.339483	162.196818
9.279602	1902.823049	1739.593107	163.229941
9.306344	1922.020744	1757.755332	164.265412
9.333087	1941.122476	1775.819283	165.303193
9.359829	1960.121310	1793.778066	166.343244
9.386571	1979.010290	1811.624764	167.385526
9.413314	1997.782448	1829.352449	168.429998
9.440056	2016.430803	1846.954181	169.476622
9.466798	2034.948369	1864.423013	170.525355
9.493541	2053.328157	1881.752000	171.576157
9.520283	2071.563183	1898.934197	172.628986
9.547026	2089.646469	1915.962668	173.683801
9.573768	2107.571048	1932.830489	174.740558
9.600510	2125.329971	1949.530755	175.799216
9.627253	2142.916309	1966.056579	176.859730
9.653995	2160.323161	1982.401103	177.922057
9.680737	2177.543653	1998.557499	178.986154
9.707480	2194.570950	2014.518975	180.051975
9.734222	2211.398255	2030.278778	181.119477
9.760965	2228.018815	2045.830202	182.188613
9.787707	2244.425928	2061.166591	183.259338
9.814449	2260.612946	2076.281340	184.331606
9.841192	2276.573279	2091.167908	185.405371
9.867934	2292.300401	2105.819815	186.480586
9.894676	2307.787853	2120.230649	187.557204
9.921419	2323.029252	2134.394074	188.635177
9.948161	2338.018288	2148.303830	189.714458
9.974904	2352.748737	2161.953740	190.794998
10.001646	2367.214460	2175.337712	191.876748
10.028388	2381.409409	2188.449750	192.959659
10.055131	2395.327632	2201.283950	194.043682
10.081873	2408.963277	2213.834509	195.128768
10.108615	2422.310596	2226.095731	196.214865
10.135358	2435.363951	2238.062027	197.301924
10.162100	2448.117815	2249.727921	198.389894
10.188842	2460.566780	2261.088057	199.478723
10.215585	2472.705558	2272.137197	200.568361
10.242327	2484.528987	2282.870233	201.658754
10.269070	2496.032033	2293.282182	202.749851
10.295812	2507.209796	2303.368197	203.841600
10.322554	2518.057514	2313.123567	204.933947
10.349297	2528.570563	2322.543724	206.026838
10.376039	2538.744464	2331.624242	207.120222
10.402781	2548.574886	2340.360843	208.214043
10.429524	2558.057649	2348.749401	209.308248
10.456266	2567.188726	2356.785944	210.402782
10.483009	2575.964248	2364.466658	211.497590
10.509751	2584.380507	2371.787890	212.592617
10.536493	2592.433956	2378.746149	213.687807
10.563236	2600.121216	2385.338111	214.783105
10.589978	2607.439076	2391.560621	215.878455
10.616720	2614.384496	2397.410695	216.973801
10.643463	2620.954609	2402.885524	218.069085
10.670205	2627.146725	2407.982473	219.164252
10.696947	2632.958331	2412.699088	220.259243
10.723690	2638.387094	2417.033092	221.354001
10.750432	2643.430862	2420.982392	222.448469
10.777175	2648.087668	2424.545079	223.542589
10.803917	2652.355728	2427.719426	224.636302
10.830659	2656.233447	2430.503896	225.729551
10.857402	2659.719414	2432.897139	226.822275
10.884144	2662.812410	2434.897994	227.914417
10.910886	2665.511404	2436.505487	229.005916
10.937629	2667.815554	2437.718840	230.096715
10.964371	2669.724212	2438.537461	231.186752
10.991114	2671.236921	2438.960953	232.275968
11.017856	2672.353412	2438.989110	233.364303
11.044598	2673.073614	2438.621918	234.451696
11.071341	2673.397643	2437.859556	235.538087
11.098083	2673.325810	2436.702394	236.623416
11.124825	2672.858616	2435.150996	237.707620
11.151568	2671.996754	2433.206114	238.790640
11.178310	2670.741106	2430.868693	239.872414
11.205052	2669.092747	2428.139868	240.952879
11.231795	2667.052937	2425.020962	242.031976
11.258537	2664.623127	2421.513486	243.109641
11.285280	2661.804952	2417.619140	244.185812
11.312022	2658.600235	2413.339806	245.260428
11.338764	2655.010979	2408.677553	246.333426
11.365507	2651.039373	2403.634629	247.404744
11.392249	2646.687785	2398.213466	248.474319
11.418991	2641.958759	2392.416671	249.542088
11.445734	2636.855017	2386.247029	250.607988
11.472476	2631.379457	2379.707500	251.671957
11.499219	2625.535145	2372.801215	252.733930
11.525961	2619.325319	2365.531473	253.793846
11.552703	2612.753381	2357.901741	254.851640
11.579446	2605.822899	2349.915650	255.907249
11.606188	2598.537601	2341.576991	256.960610
11.632930	2590.901372	2332.889714	258.011658
11.659673	2582.918254	2323.857924	259.060330
11.686415	2574.592439	2314.485875	260.106563
11.713157	2565.928267	2304.777974	261.150293
11.739900	2556.930223	2294.738769	262.191454
11.766642	2547.602935	2284.372950	263.229985
11.793385	2537.951166	2273.685347	264.265819
11.820127	2527.979815	2262.680921	265.298894
11.846869	2517.693909	2251.364764	266.329146
11.873612	2507.098604	2239.742095	267.356509
11.900354	2496.199174	2227.818254	268.380920
11.927096	2485.001016	2215.598700	269.402315
11.953839	2473.509636	2203.089006	270.420630
11.980581	2461.730653	2190.294854	271.435799
12.007324	2449.669791	2177.222031	272.447760
12.034066	2437.332874	2163.876426	273.456447
12.060808	2424.725823	2150.264025	274.461798
12.087551	2411.854650	2136.390904	275.463746
12.114293	2398.725459	2122.263229	276.462229
12.141035	2385.344431	2107.887248	277.457182
12.167778	2371.717830	2093.269288	278.448542
12.194520	2357.851993	2078.415750	279.436243
12.221262	2343.753325	2063.333102	280.420223
12.248005	2329.428297	2048.027881	281.400417
12.274747	2314.883440	2032.506679	282.376761
12.301490	2300.125339	2016.776147	283.349192
12.328232	2285.160631	2000.842985	284.317646
12.354974	2269.995997	1984.713938	285.282060
12.381717	2254.638162	1968.395793	286.242369
12.408459	2239.093884	1951.895373	287.198511
12.435201	2223.369956	1935.219534	288.150422
12.461944	2207.473195	1918.375156	289.098039
12.488686	2191.410444	1901.369144	290.041300
12.515429	2175.188560	1884.208419	290.980140
12.542171	2158.814415	1866.899916	291.914498
12.568913	2142.294890	1849.450578	292.844311
12.595656	2125.636868	1831.867352	293.769516
12.622398	2108.847234	1814.157182	294.690052
12.649140	2091.932866	1796.327012	295.605855
12.675883	2074.900634	1778.383771	296.516864
12.702625	2057.757394	1760.334377	297.423017
12.729367	2040.509982	1742.185729	298.324252
12.756110	2023.165214	1723.944705	299.220509
12.782852	2005.729878	1705.618152	300.111726
12.809595	1988.210732	1687.212891	300.997841
12.836337	1970.614500	1668.735705	301.878795
12.863079	1952.947865	1650.193340	302.754526
12.889822	1935.217470	1631.592496	303.624974
12.916564	1917.429910	1612.939831	304.490079
12.943306	1899.591729	1594.241947	305.349782
12.970049	1881.709419	1575.505397	306.204022
12.996791	1863.789413	1556.736673	307.052740
13.023534	1845.838083	1537.942206	307.895877
13.050276	1827.861739	1519.128363	308.733375
13.077018	1809.866619	1500.301445	309.565175
13.103761	1791.858894	1481.467677	310.391218
13.130503	1773.844659	1462.633214	311.211446
13.157245	1755.829933	1443.804131	312.025802
13.183988	1737.820652	1424.986424	312.834229
13.210730	1719.822673	1406.186005	313.636668
13.237472	1701.841766	1387.408701	314.433065
13.264215	1683.883612	1368.660251	315.223361
13.290957	1665.953802	1349.946300	316.007502
13.317700	1648.057834	1331.272403	316.785431
13.344442	1630.201110	1312.644018	317.557092
13.371184	1612.388936	1294.066504	318.322432
13.397927	1594.626516	1275.545122	319.081394
13.424669	1576.918954	1257.085029	319.833925
13.451411	1559.271251	1238.691280	320.579971
13.478154	1541.688302	1220.368824	321.319477
13.504896	1524.174894	1202.122502	322.052392
13.531639	1506.735707	1183.957046	322.778661
13.558381	1489.375313	1165.877079	323.498233
13.585123	1472.098168	1147.887113	324.211056
13.611866	1454.908622	1129.991544	324.917077
13.638608	1437.810906	1112.194660	325.616246
13.665350	1420.809139	1094.500628	326.308512
13.692093	1403.907327	1076.913503	326.993824
13.718835	1387.109356	1059.437224	327.672132
13.745577	1370.418998	1042.075610	328.343387
13.772320	1353.839907	1024.832366	329.007540
13.799062	1337.375619	1007.711076	329.664543
13.825805	1321.029553	990.715207	330.314346
13.852547	1304.805010	973.848107	330.956903
13.879289	1288.705171	957.113006	331.592165
13.906032	1272.733100	940.513013	332.220088
13.932774	1256.891742	924.051120	332.840623
13.959516	1241.183925	907.730200	333.453725
13.986259	1225.612357	891.553008	334.059349
14.013001	1210.179629	875.522179	334.657451
14.039744	1194.888217	859.640232	335.247985
14.066486	1179.740477	843.909569	335.830908
14.093228	1164.738651	828.332475	336.406176
14.119971	1149.884865	812.911117	336.973748
14.146713	1135.181130	797.647549	337.533580
14.173455	1120.629343	782.543711	338.085631
14.200198	1106.231288	767.601428	338.629860
14.226940	1091.988639	752.822413	339.166226
14.253682	1077.902956	738.208267	339.694689
14.280425	1063.975691	723.760482	340.215209
14.307167	1050.208188	709.480440	340.727747
14.333910	1036.601681	695.369415	341.232266
14.360652	1023.157300	681.428574	341.728726
14.387394	1009.876071	667.658980	342.217091
14.414137	996.758915	654.061591	342.697324
14.440879	983.806652	640.637264	343.169389
14.467621	971.020002	627.386753	343.633249
14.494364	958.399586	614.310714	344.088871
14.521106	945.945927	601.409707	344.536220
14.547849	933.659455	588.684194	344.975262
14.574591	921.540505	576.134543	345.405963
14.601333	909.589321	563.761030	345.828291
14.628076	897.806055	551.563841	346.242214
14.654818	886.190773	539.543072	346.647701
14.681560	874.743454	527.698733	347.044721
14.708303	863.463992	516.030749	347.433243
14.735045	852.352199	504.538961	347.813239
14.761787	841.407807	493.223128	348.184679
14.788530	830.630467	482.082933	348.547534
14.815272	820.019756	471.117978	348.901778
14.842015	809.575175	460.327792	349.247383
14.868757	799.296154	449.711831	349.584323
14.895499	789.182050	439.269478	349.912573
14.922242	779.232153	429.000047	350.232106
14.948984	769.445687	418.902788	350.542899
14.975726	759.821809	408.976882	350.844927
15.002469	750.359617	399.221448	351.138169
15.029211	741.058147	389.635546	351.422601
15.055954	731.916376	380.218175	351.698201
15.082696	722.933226	370.968277	351.964948
15.109438	714.107564	361.884741	352.222823
15.136181	705.438206	352.966402	352.471804
15.162923	696.923917	344.212043	352.711874
15.189665	688.563415	335.620402	352.943013
15.216408	680.355371	327.190167	353.165203
15.243150	672.298411	318.919982	353.378429
15.269892	664.391122	310.808450	353.582672
15.296635	656.632049	302.854131	353.777918
15.323377	649.019699	295.055547	353.964152
15.350120	641.552542	287.411183	354.141359
15.376862	634.229016	279.919491	354.309525
15.403604	627.047526	272.578888	354.468638
15.430347	620.006445	265.387760	354.618685
15.457089	613.104119	258.344465	354.759655
15.483831	606.338867	251.447331	354.891536
15.510574	599.708983	244.694663	355.014320
15.537316	593.212736	238.084741	355.127995
15.564059	586.848377	231.615823	355.232554
15.590801	580.614135	225.286147	355.327988
15.617543	574.508220	219.093930	355.414290
15.644286	568.528829	213.037375	355.491454
15.671028	562.674141	207.114669	355.559472
15.697770	556.942323	201.323982	355.618341
15.724513	551.331530	195.663475	355.668055
15.751255	545.839908	190.131297	355.708612
15.777997	540.465594	184.725588	355.740006
15.804740	535.206716	179.444479	355.762237
15.831482	530.061399	174.286097	355.775302
15.858225	525.027762	169.248561	355.779200
15.884967	520.103920	164.329988	355.773932
15.911709	515.287989	159.528492	355.759497
15.938452	510.578083	154.842186	355.735897
15.965194	505.972317	150.269183	355.703133
15.991936	501.468807	145.807598	355.661208
16.018679	497.065673	141.455548	355.610126
16.045421	492.761041	137.211152	355.549889
16.072164	488.553040	133.072536	355.480504
16.098906	484.439806	129.037832	355.401974
16.125648	480.419482	125.105176	355.314307
16.152391	476.490222	121.272713	355.217509
16.179133	472.650186	117.538599	355.111587
16.205875	468.897547	113.900997	354.996550
16.232618	465.230486	110.358080	354.872406
16.259360	461.647201	106.908035	354.739166
16.286103	458.145897	103.549058	354.596839
16.312845	454.724798	100.279361	354.445437
16.339587	451.382138	97.097168	354.284970
16.366330	448.116168	94.000716	354.115452
16.393072	444.925156	90.988260	353.936895
16.419814	441.807383	88.058069	353.749314
16.446557	438.761151	85.208428	353.552722
16.473299	435.784775	82.437639	353.347136
16.500041	432.876592	79.744022	353.132569
16.526784	430.034955	77.125915	352.909040
16.553526	427.258238	74.581672	352.676566
16.580269	424.544832	72.109669	352.435163
16.607011	421.893150	69.708298	352.184852
16.633753	419.301625	67.375975	351.925650
16.660496	416.768710	65.111131	351.657578
16.687238	414.292878	62.912221	351.380657
16.713980	411.872626	60.777718	351.094907
16.740723	409.506470	58.706118	350.800351
16.767465	407.192948	56.695937	350.497012
16.794208	404.930622	54.745711	350.184911
16.820950	402.718075	52.854001	349.864074
16.847692	400.553911	51.019387	349.534524
16.874435	398.436758	49.240471	349.196288
16.901177	396.365268	47.515878	348.849390
16.927919	394.338112	45.844254	348.493857
16.954662	392.353987	44.224270	348.129717
16.981404	390.411612	42.654615	347.756997
17.008146	388.509728	41.134003	347.375725
17.034889	386.647102	39.661170	346.985931
17.061631	384.822519	38.234875	346.587644
17.088374	383.034792	36.853897	346.180895
17.115116	381.282753	35.517040	345.765713
17.141858	379.565260	34.223128	345.342132
17.168601	377.881192	32.971009	344.910182
17.195343	376.229450	31.759553	344.469897
17.222085	374.608960	30.587650	344.021310
17.248828	373.018670	29.454215	343.564455
17.275570	371.457548	28.358182	343.099366
17.302313	369.924586	27.298508	342.626078
17.329055	368.418800	26.274172	342.144628
17.355797	366.939224	25.284174	341.655051
17.382540	365.484918	24.327534	341.157384
17.409282	364.054960	23.403295	340.651665
17.436024	362.648451	22.510520	340.137931
17.462767	361.264514	21.648292	339.616221
17.489509	359.902291	20.815716	339.086575
17.516251	358.560948	20.011916	338.549032
17.542994	357.239667	19.236036	338.003631
17.569736	355.937655	18.487240	337.450415
17.596479	354.654136	17.764713	336.889423
17.623221	353.388356	17.067657	336.320699
17.649963	352.139577	16.395294	335.744284
17.676706	350.907085	15.746865	335.160220
17.703448	349.690182	15.121630	334.568553
17.730190	348.488190	14.518866	333.969324
17.756933	347.300449	13.937869	333.362580
17.783675	346.126317	13.377954	332.748364
17.810418	344.965171	12.838449	332.126722
17.837160	343.816405	12.318705	331.497700
17.863902	342.679430	11.818086	330.861344
17.890645	341.553675	11.335974	330.217702
17.917387	340.438586	10.871766	329.566819
17.944129	339.333624	10.424878	328.908745
17.970872	338.238267	9.994739	328.243528
