# Z_nm	Fit_totale_conteggi	LogN1_conteggi	LogN2_conteggi
3.563265	10.085382	0.000000	10.085382
3.590001	10.711356	0.000000	10.711356
3.616737	11.366543	0.000000	11.366543
3.643473	12.051773	0.000000	12.051773
3.670210	12.767873	0.000000	12.767873
3.696946	13.515672	0.000000	13.515672
3.723682	14.295996	0.000000	14.295996
3.750418	15.109668	0.000000	15.109668
3.777155	15.957511	0.000000	15.957511
3.803891	16.840338	0.000000	16.840338
3.830627	17.758962	0.000000	17.758962
3.857363	18.714187	0.000000	18.714187
3.884100	19.706811	0.000000	19.706811
3.910836	20.737624	0.000000	20.737624
3.937572	21.807407	0.000000	21.807407
3.964308	22.916932	0.000000	22.916932
3.991045	24.066960	0.000000	24.066959
4.017781	25.258240	0.000000	25.258240
4.044517	26.491511	0.000000	26.491510
4.071253	27.767497	0.000000	27.767497
4.097990	29.086910	0.000001	29.086910
4.124726	30.450447	0.000001	30.450446
4.151462	31.858788	0.000001	31.858787
4.178198	33.312600	0.000001	33.312599
4.204935	34.812531	0.000002	34.812530
4.231671	36.359213	0.000002	36.359211
4.258407	37.953259	0.000003	37.953256
4.285143	39.595264	0.000004	39.595260
4.311880	41.285803	0.000005	41.285798
4.338616	43.025431	0.000006	43.025425
4.365352	44.814684	0.000008	44.814676
4.392088	46.654075	0.000011	46.654064
4.418825	48.544096	0.000014	48.544082
4.445561	50.485218	0.000018	50.485200
4.472297	52.477887	0.000023	52.477864
4.499033	54.522528	0.000030	54.522498
4.525769	56.619541	0.000038	56.619504
4.552506	58.769305	0.000048	58.769257
4.579242	60.972171	0.000061	60.972110
4.605978	63.228467	0.000076	63.228391
4.632714	65.538498	0.000096	65.538402
4.659451	67.902541	0.000121	67.902420
4.686187	70.320848	0.000151	70.320697
4.712923	72.793648	0.000188	72.793460
4.739659	75.321141	0.000235	75.320907
4.766396	77.903504	0.000291	77.903213
4.793132	80.540884	0.000360	80.540524
4.819868	83.233407	0.000445	83.232962
4.846604	85.981169	0.000548	85.980621
4.873341	88.784240	0.000673	88.783567
4.900077	91.642667	0.000824	91.641843
4.926813	94.556468	0.001007	94.555460
4.953549	97.525635	0.001228	97.524407
4.980286	100.550137	0.001494	100.548644
5.007022	103.629915	0.001812	103.628103
5.033758	106.764886	0.002193	106.762692
5.060494	109.954940	0.002649	109.952291
5.087231	113.199944	0.003191	113.196753
5.113967	116.499741	0.003836	116.495905
5.140703	119.854149	0.004601	119.849548
5.167439	123.262964	0.005507	123.257457
5.194176	126.725958	0.006576	126.719382
5.220912	130.242881	0.007837	130.235045
5.247648	133.813463	0.009319	133.804144
5.274384	137.437410	0.011058	137.426352
5.301121	141.114412	0.013095	141.101317
5.327857	144.844138	0.015476	144.828663
5.354593	148.626240	0.018253	148.607987
5.381329	152.460351	0.021485	152.438866
5.408066	156.346091	0.025241	156.320850
5.434802	160.283063	0.029596	160.253467
5.461538	164.270859	0.034636	164.236223
5.488274	168.309058	0.040459	168.268600
5.515010	172.397230	0.047172	172.350058
5.541747	176.534935	0.054899	176.480036
5.568483	180.721727	0.063775	180.657952
5.595219	184.957157	0.073954	184.883202
5.621955	189.240769	0.085607	189.155162
5.648692	193.572110	0.098923	193.473187
5.675428	197.950728	0.114113	197.836615
5.702164	202.376174	0.131411	202.244763
5.728900	206.848006	0.151078	206.696928
5.755637	211.365793	0.173399	211.192393
5.782373	215.929113	0.198692	215.730420
5.809109	220.537561	0.227305	220.310256
5.835845	225.190751	0.259623	224.931128
5.862582	229.888317	0.296066	229.592251
5.889318	234.629919	0.337096	234.292823
5.916054	239.415245	0.383220	239.032025
5.942790	244.244016	0.434990	243.809026
5.969527	249.115988	0.493008	248.622980
5.996263	254.030959	0.557932	253.473027
6.022999	258.988770	0.630476	258.358295
6.049735	263.989312	0.711413	263.277899
6.076472	269.032528	0.801586	268.230942
6.103208	274.118420	0.901903	273.216517
6.129944	279.247050	1.013346	278.233704
6.156680	284.418551	1.136978	283.281574
6.183417	289.633126	1.273938	288.359188
6.210153	294.891055	1.425458	293.465598
6.236889	300.192701	1.592855	298.599846
6.263625	305.538515	1.777546	303.760969
6.290362	310.929039	1.981046	308.947994
6.317098	316.364915	2.204975	314.159940
6.343834	321.846886	2.451065	319.395821
6.370570	327.375804	2.721159	324.654645
6.397307	332.952636	3.017222	329.935414
6.424043	338.578466	3.341342	335.237125
6.450779	344.254503	3.695733	340.558770
6.477515	349.982084	4.082746	345.899338
6.504251	355.762680	4.504866	351.257814
6.530988	361.597901	4.964721	356.633179
6.557724	367.489500	5.465086	362.024413
6.584460	373.439377	6.008883	367.430494
6.611196	379.449585	6.599189	372.850396
6.637933	385.522333	7.239239	378.283094
6.664669	391.659987	7.932425	383.727562
6.691405	397.865078	8.682305	389.182774
6.718141	404.140304	9.492601	394.647703
6.744878	410.488527	10.367204	400.121323
6.771614	416.912786	11.310175	405.602612
6.798350	423.416288	12.325744	411.090544
6.825086	430.002417	13.418317	416.584100
6.851823	436.674731	14.592469	422.082261
6.878559	443.436964	15.852952	427.584011
6.905295	450.293025	17.204687	433.088338
6.932031	457.247001	18.652769	438.594231
6.958768	464.303149	20.202462	444.100687
6.985504	471.465901	21.859197	449.606704
7.012240	478.739859	23.628573	455.111286
7.038976	486.129789	25.516347	460.613441
7.065713	493.640623	27.528438	466.112185
7.092449	501.277451	29.670915	471.606535
7.119185	509.045517	31.949997	477.095520
7.145921	516.950213	34.372043	482.578170
7.172658	524.997073	36.943549	488.053524
7.199394	533.191767	39.671137	493.520629
7.226130	541.540089	42.561551	498.978538
7.252866	550.047955	45.621644	504.426310
7.279603	558.721388	48.858372	509.863016
7.306339	567.566511	52.278780	515.287730
7.333075	576.589536	55.889996	520.699540
7.359811	585.796753	59.699216	526.097536
7.386548	595.194517	63.713693	531.480824
7.413284	604.789236	67.940723	536.848513
7.440020	614.587358	72.387633	542.199725
7.466756	624.595357	77.061767	547.533590
7.493492	634.819719	81.970470	552.849248
7.520229	645.266925	87.121075	558.145850
7.546965	655.943439	92.520883	563.422556
7.573701	666.855689	98.177153	568.678537
7.600437	678.010052	104.097079	573.912973
7.627174	689.412837	110.287780	579.125057
7.653910	701.070266	116.756275	584.313991
7.680646	712.988458	123.509469	589.478989
7.707382	725.173414	130.554138	594.619276
7.734119	737.630993	137.896905	599.734088
7.760855	750.366898	145.544224	604.822674
7.787591	763.386653	153.502363	609.884291
7.814327	776.695593	161.777383	614.918211
7.841064	790.298836	170.375120	619.923716
7.867800	804.201269	179.301168	624.900102
7.894536	818.407530	188.560857	629.846674
7.921272	832.921989	198.159238	634.762751
7.948009	847.748727	208.101063	639.647664
7.974745	862.891524	218.390768	644.500756
8.001481	878.353834	229.032452	649.321382
8.028217	894.138776	240.029866	654.108910
8.054954	910.249109	251.386390	658.862719
8.081690	926.687222	263.105019	663.582203
8.108426	943.455114	275.188348	668.266765
8.135162	960.554381	287.638556	672.915825
8.161899	977.986201	300.457390	677.528811
8.188635	995.751320	313.646152	682.105167
8.215371	1013.850037	327.205689	686.644348
8.242107	1032.282194	341.136373	691.145822
8.268844	1051.047164	355.438096	695.609069
8.295580	1070.143839	370.110257	700.033582
8.322316	1089.570621	385.151753	704.418868
8.349052	1109.325411	400.560967	708.764445
8.375789	1129.405607	416.335764	713.069843
8.402525	1149.808089	432.473482	717.334608
8.429261	1170.529220	448.970926	721.558294
8.455997	1191.564837	465.824366	725.740471
8.482733	1212.910248	483.029528	729.880720
8.509470	1234.560231	500.581596	733.978635
8.536206	1256.509032	518.475209	738.033822
8.562942	1278.750362	536.704462	742.045900
8.589678	1301.277402	555.262902	746.014500
8.616415	1324.082803	574.143538	749.939265
8.643151	1347.158687	593.338838	753.819850
8.669887	1370.496655	612.840732	757.655923
8.696623	1394.087791	632.640627	761.447164
8.723360	1417.922666	652.729401	765.193265
8.750096	1441.991351	673.097421	768.893930
8.776832	1466.283420	693.734546	772.548874
8.803568	1490.787965	714.630140	776.157825
8.830305	1515.493603	735.773081	779.720522
8.857041	1540.388492	757.151776	783.236716
8.883777	1565.460340	778.754170	786.706170
8.910513	1590.696421	800.567764	790.128657
8.937250	1616.083592	822.579628	793.503963
8.963986	1641.608305	844.776420	796.831885
8.990722	1667.256627	867.144397	800.112230
9.017458	1693.014258	889.669440	803.344817
9.044195	1718.866546	912.337069	806.529477
9.070931	1744.798511	935.132461	809.666050
9.097667	1770.794862	958.040474	812.754388
9.124403	1796.840018	981.045666	815.794353
9.151140	1822.918131	1004.132313	818.785818
9.177876	1849.013107	1027.284440	821.728666
9.204612	1875.108626	1050.485834	824.622792
9.231348	1901.188171	1073.720072	827.468098
9.258085	1927.235045	1096.970545	830.264500
9.284821	1953.232400	1120.220479	833.011921
9.311557	1979.163256	1143.452961	835.710295
9.338293	2005.010529	1166.650963	838.359566
9.365029	2030.757055	1189.797368	840.959687
9.391766	2056.385612	1212.874991	843.510621
9.418502	2081.878949	1235.866608	846.012341
9.445238	2107.219806	1258.754979	848.464827
9.471974	2132.390943	1281.522872	850.868071
9.498711	2157.375161	1304.153089	853.222072
9.525447	2182.155330	1326.628491	855.526839
9.552183	2206.714411	1348.932021	857.782389
9.578919	2231.035478	1371.046729	859.988749
9.605656	2255.101748	1392.955796	862.145952
9.632392	2278.896599	1414.642557	864.254042
9.659128	2302.403595	1436.090525	866.313070
9.685864	2325.606509	1457.283414	868.323095
9.712601	2348.489342	1478.205158	870.284185
9.739337	2371.036351	1498.839938	872.196414
9.766073	2393.232064	1519.172199	874.059865
9.792809	2415.061304	1539.186674	875.874629
9.819546	2436.509205	1558.868400	877.640805
9.846282	2457.561238	1578.202741	879.358496
9.873018	2478.203221	1597.175405	881.027817
9.899754	2498.421344	1615.772459	882.648885
9.926491	2518.202183	1633.980354	884.221829
9.953227	2537.532713	1651.785932	885.746780
9.979963	2556.400330	1669.176450	887.223881
10.006699	2574.792862	1686.139586	888.653276
10.033436	2592.698580	1702.663462	890.035119
10.060172	2610.106218	1718.736649	891.369569
10.086908	2627.004978	1734.348185	892.656793
10.113644	2643.384545	1749.487584	893.896961
10.140381	2659.235096	1764.144844	895.090252
10.167117	2674.547308	1778.310460	896.236848
10.193853	2689.312371	1791.975432	897.336939
10.220589	2703.521990	1805.131271	898.390719
10.247326	2717.168394	1817.770007	899.398388
10.274062	2730.244344	1829.884193	900.360151
10.300798	2742.743132	1841.466912	901.276220
10.327534	2754.658591	1852.511783	902.146808
10.354270	2765.985094	1863.012956	902.972138
10.381007	2776.717557	1872.965123	903.752434
10.407743	2786.851442	1882.363516	904.487926
10.434479	2796.382755	1891.203906	905.178849
10.461215	2805.308045	1899.482604	905.825442
10.487952	2813.624407	1907.196460	906.427947
10.514688	2821.329475	1914.342862	906.986613
10.541424	2828.421421	1920.919729	907.501692
10.568160	2834.898952	1926.925514	907.973438
10.594897	2840.761304	1932.359192	908.402112
10.621633	2846.008239	1937.220263	908.787976
10.648369	2850.640036	1941.508738	909.131298
10.675105	2854.657488	1945.225140	909.432348
10.701842	2858.061892	1948.370492	909.691400
10.728578	2860.855041	1950.946309	909.908732
10.755314	2863.039218	1952.954596	910.084623
10.782050	2864.617187	1954.397829	910.219357
10.808787	2865.592177	1955.278956	910.313222
10.835523	2865.967883	1955.601378	910.366505
10.862259	2865.748444	1955.368944	910.379501
10.888995	2864.938441	1954.585939	910.352502
10.915732	2863.542880	1953.257071	910.285808
10.942468	2861.567181	1951.387462	910.179719
10.969204	2859.017168	1948.982633	910.034536
10.995940	2855.899055	1946.048491	909.850564
11.022677	2852.219431	1942.591320	909.628111
11.049413	2847.985251	1938.617766	909.367485
11.076149	2843.203819	1934.134821	909.068998
11.102885	2837.882776	1929.149814	908.732962
11.129622	2832.030086	1923.670393	908.359693
11.156358	2825.654022	1917.704515	907.949507
11.183094	2818.763150	1911.260428	907.502722
11.209830	2811.366317	1904.346659	907.019658
11.236567	2803.472637	1896.972000	906.500637
11.263303	2795.091472	1889.145492	905.945981
11.290039	2786.232425	1880.876412	905.356014
11.316775	2776.905319	1872.174258	904.731061
11.343511	2767.120184	1863.048735	904.071449
11.370248	2756.887245	1853.509740	903.377505
11.396984	2746.216906	1843.567348	902.649558
11.423720	2735.119734	1833.231797	901.887937
11.450456	2723.606448	1822.513476	901.092972
11.477193	2711.687902	1811.422909	900.264994
11.503929	2699.375076	1799.970741	899.404335
11.530665	2686.679053	1788.167726	898.511326
11.557401	2673.611015	1776.024713	897.586302
11.584138	2660.182225	1763.552631	896.629594
11.610874	2646.404014	1750.762477	895.641538
11.637610	2632.287769	1737.665303	894.622466
11.664346	2617.844918	1724.272206	893.572712
11.691083	2603.086922	1710.594310	892.492612
11.717819	2588.025258	1696.642758	891.382500
11.744555	2572.671410	1682.428699	890.242711
11.771291	2557.036856	1667.963278	889.073579
11.798028	2541.133059	1653.257621	887.875438
11.824764	2524.971452	1638.322828	886.648624
11.851500	2508.563431	1623.169960	885.393471
11.878236	2491.920341	1607.810029	884.110312
11.904973	2475.053470	1592.253988	882.799482
11.931709	2457.974038	1576.512724	881.461314
11.958445	2440.693185	1560.597044	880.096141
11.985181	2423.221964	1544.517669	878.704295
12.011918	2405.571335	1528.285225	877.286110
12.038654	2387.752150	1511.910234	875.841915
12.065390	2369.775151	1495.403108	874.372043
12.092126	2351.650961	1478.774137	872.876824
12.118863	2333.390075	1462.033488	871.356587
12.145599	2315.002854	1445.191194	869.811660
12.172335	2296.499519	1428.257146	868.242373
12.199071	2277.890145	1411.241093	866.649052
12.225808	2259.184653	1394.152629	865.032024
12.252544	2240.392807	1377.001193	863.391614
12.279280	2221.524208	1359.796062	861.728147
12.306016	2202.588289	1342.546344	860.041945
12.332752	2183.594309	1325.260978	858.333331
12.359489	2164.551353	1307.948725	856.602628
12.386225	2145.468323	1290.618169	854.850154
12.412961	2126.353939	1273.277711	853.076229
12.439697	2107.216733	1255.935564	851.281170
12.466434	2088.065048	1238.599754	849.465294
12.493170	2068.907033	1221.278115	847.628918
12.519906	2049.750643	1203.978290	845.772353
12.546642	2030.603636	1186.707722	843.895914
12.573379	2011.473572	1169.473661	841.999911
12.600115	1992.367811	1152.283157	840.084655
12.626851	1973.293513	1135.143060	838.150453
12.653587	1954.257634	1118.060020	836.197613
12.680324	1935.266929	1101.040488	834.226441
12.707060	1916.327951	1084.090711	832.237240
12.733796	1897.447049	1067.216735	830.230314
12.760532	1878.630369	1050.424407	828.205962
12.787269	1859.883855	1033.719371	826.164484
12.814005	1841.213251	1017.107072	824.106179
12.840741	1822.624096	1000.592754	822.031341
12.867477	1804.121732	984.181466	819.940266
12.894214	1785.711302	967.878055	817.833247
12.920950	1767.397750	951.687176	815.710574
12.947686	1749.185824	935.613287	813.572536
12.974422	1731.080078	919.660656	811.419422
13.001159	1713.084875	903.833358	809.251517
13.027895	1695.204385	888.135280	807.069106
13.054631	1677.442591	872.570122	804.872469
13.081367	1659.803290	857.141401	802.661889
13.108104	1642.290094	841.852450	800.437644
13.134840	1624.906435	826.706425	798.200009
13.161576	1607.655566	811.706304	795.949262
13.188312	1590.540564	796.854891	793.685673
13.215049	1573.564334	782.154819	791.409515
13.241785	1556.729610	767.608553	789.121057
13.268521	1540.038960	753.218393	786.820567
13.295257	1523.494785	738.986477	784.508309
13.321993	1507.099330	724.914783	782.184547
13.348730	1490.854678	711.005135	779.849543
13.375466	1474.762760	697.259204	777.503556
13.402202	1458.825356	683.678512	775.146844
13.428938	1443.044098	670.264435	772.779663
13.455675	1427.420474	657.018207	770.402267
13.482411	1411.955830	643.940923	768.014906
13.509147	1396.651376	631.033544	765.617832
13.535883	1381.508188	618.296897	763.211291
13.562620	1366.527211	605.731682	760.795529
13.589356	1351.709265	593.338474	758.370791
13.616092	1337.055044	581.117727	755.937317
13.642828	1322.565124	569.069777	753.495347
13.669565	1308.239964	557.194845	751.045119
13.696301	1294.079912	545.493043	748.586869
13.723037	1280.085204	533.964374	746.120830
13.749773	1266.255973	522.608739	743.647234
13.776510	1252.592246	511.425937	741.166309
13.803246	1239.093956	500.415671	738.678285
13.829982	1225.760937	489.577552	736.183385
13.856718	1212.592931	478.911098	733.681834
13.883455	1199.589595	468.415742	731.173852
13.910191	1186.750495	458.090836	728.659659
13.936927	1174.075120	447.935647	726.139473
13.963663	1161.562878	437.949370	723.613508
13.990400	1149.213100	428.131123	721.081977
14.017136	1137.025048	418.479956	718.545092
14.043872	1124.997912	408.994850	716.003061
14.070608	1113.130816	399.674724	713.456092
14.097345	1101.422822	390.518432	710.904390
14.124081	1089.872931	381.524774	708.348157
14.150817	1078.480087	372.692492	705.787595
14.177553	1067.243178	364.020276	703.222902
14.204290	1056.161042	355.506767	700.654275
14.231026	1045.232469	347.150559	698.081910
14.257762	1034.456199	338.950201	695.505998
14.284498	1023.830932	330.904202	692.926730
14.311234	1013.355326	323.011030	690.344296
14.337971	1003.028000	315.269117	687.758883
14.364707	992.847537	307.676863	685.170674
14.391443	982.812486	300.232633	682.579853
14.418179	972.921366	292.934765	679.986601
14.444916	963.172666	285.781570	677.391096
14.471652	953.564848	278.771333	674.793515
14.498388	944.096350	271.902316	672.194034
14.525124	934.765587	265.172763	669.592824
14.551861	925.570953	258.580896	666.990058
14.578597	916.510825	252.124922	664.385903
14.605333	907.583562	245.803034	661.780528
14.632069	898.787508	239.613411	659.174097
14.658806	890.120995	233.554222	656.566773
14.685542	881.582344	227.623626	653.958718
14.712278	873.169864	221.819773	651.350091
14.739014	864.881859	216.140809	648.741050
14.765751	856.716625	210.584875	646.131750
14.792487	848.672454	205.150109	643.522344
14.819223	840.747633	199.834647	640.912985
14.845959	832.940448	194.636625	638.303823
14.872696	825.249185	189.554179	635.695006
14.899432	817.672130	184.585450	633.086680
14.926168	810.207570	179.728581	630.478988
14.952904	802.853796	174.981720	627.872075
14.979641	795.609102	170.343021	625.266081
15.006377	788.471789	165.810645	622.661144
15.033113	781.440163	161.382762	620.057402
15.059849	774.512538	157.057548	617.454989
15.086586	767.687234	152.833193	614.854041
15.113322	760.962584	148.707896	612.254688
15.140058	754.336928	144.679868	609.657060
15.166794	747.808617	140.747331	607.061286
15.193531	741.376014	136.908522	604.467492
15.220267	735.037495	133.161691	601.875803
15.247003	728.791447	129.505104	599.286343
15.273739	722.636273	125.937041	596.699232
15.300475	716.570388	122.455799	594.114590
15.327212	710.592224	119.059688	591.532535
15.353948	704.700225	115.747041	588.953184
15.380684	698.892853	112.516202	586.376651
15.407420	693.168587	109.365538	583.803049
15.434157	687.525920	106.293431	581.232489
15.460893	681.963365	103.298282	578.665082
15.487629	676.479449	100.378514	576.100935
15.514365	671.072721	97.532565	573.540155
15.541102	665.741743	94.758897	570.982847
15.567838	660.485101	92.055987	568.429113
15.594574	655.301394	89.422337	565.879057
15.621310	650.189243	86.856466	563.332777
15.648047	645.147288	84.356915	560.790373
15.674783	640.174187	81.922245	558.251941
15.701519	635.268617	79.551039	555.717578
15.728255	630.429276	77.241899	553.187377
15.754992	625.654881	74.993450	550.661431
15.781728	620.944168	72.804337	548.139831
15.808464	616.295892	70.673226	545.622666
15.835200	611.708830	68.598806	543.110024
15.861937	607.181776	66.579783	540.601993
15.888673	602.713546	64.614890	538.098657
15.915409	598.302975	62.702875	535.600100
15.942145	593.948918	60.842513	533.106404
15.968882	589.650247	59.032596	530.617651
15.995618	585.405858	57.271938	528.133920
16.022354	581.214664	55.559375	525.655289
16.049090	577.075598	53.893763	523.181835
16.075827	572.987611	52.273978	520.713632
16.102563	568.949675	50.698918	518.250757
16.129299	564.960781	49.167501	515.793280
16.156035	561.019938	47.678664	513.341273
16.182772	557.126174	46.231367	510.894807
16.209508	553.278538	44.824587	508.453950
16.236244	549.476094	43.457323	506.018770
16.262980	545.717926	42.128593	503.589333
16.289716	542.003138	40.837434	501.165704
16.316453	538.330848	39.582902	498.747946
16.343189	534.700196	38.364073	496.336122
16.369925	531.110337	37.180043	493.930294
16.396661	527.560444	36.029924	491.530520
16.423398	524.049708	34.912848	489.136861
16.450134	520.577337	33.827964	486.749373
16.476870	517.142554	32.774442	484.368112
16.503606	513.744602	31.751467	481.993135
16.530343	510.382736	30.758242	479.624495
16.557079	507.056232	29.793987	477.262245
16.583815	503.764377	28.857941	474.906436
16.610551	500.506478	27.949358	472.557120
16.637288	497.281855	27.067509	470.214346
16.664024	494.089843	26.211681	467.878162
16.690760	490.929795	25.381179	465.548615
16.717496	487.801074	24.575321	463.225753
16.744233	484.703062	23.793443	460.909619
16.770969	481.635152	23.034894	458.600258
16.797705	478.596754	22.299041	456.297713
16.824441	475.587290	21.585263	454.002026
16.851178	472.606194	20.892956	451.713238
16.877914	469.652917	20.221528	449.431389
16.904650	466.726920	19.570402	447.156518
16.931386	463.827679	18.939017	444.888662
16.958123	460.954681	18.326822	442.627859
16.984859	458.107427	17.733282	440.374145
17.011595	455.285427	17.157873	438.127555
17.038331	452.488207	16.600086	435.888122
17.065068	449.715302	16.059423	433.655880
17.091804	446.966260	15.535399	431.430860
17.118540	444.240637	15.027542	429.213096
17.145276	441.538005	14.535389	427.002615
17.172013	438.857942	14.058493	424.799449
17.198749	436.200039	13.596414	422.603626
17.225485	433.563898	13.148726	420.415172
17.252221	430.949129	12.715013	418.234116
17.278957	428.355352	12.294870	416.060482
17.305694	425.782199	11.887902	413.894297
17.332430	423.229309	11.493725	411.735584
17.359166	420.696331	11.111964	409.584367
17.385902	418.182924	10.742255	407.440668
17.412639	415.688753	10.384244	405.304509
17.439375	413.213496	10.037584	403.175912
17.466111	410.756836	9.701940	401.054895
17.492847	408.318464	9.376985	398.941479
17.519584	405.898082	9.062399	396.835683
17.546320	403.495397	8.757873	394.737524
17.573056	401.110124	8.463106	392.647019
17.599792	398.741988	8.177804	390.564185
17.626529	396.390719	7.901682	388.489037
17.653265	394.056053	7.634463	386.421590
17.680001	391.737736	7.375877	384.361859
17.706737	389.435519	7.125662	382.309857
17.733474	387.149159	6.883563	380.265596
17.760210	384.878421	6.649332	378.229089
17.786946	382.623075	6.422728	376.200348
17.813682	380.382899	6.203517	374.179382
17.840419	378.157674	5.991471	372.166203
17.867155	375.947188	5.786370	370.160819
17.893891	373.751237	5.587998	368.163239
17.920627	371.569618	5.396147	366.173472
17.947364	369.402138	5.210614	364.191525
17.974100	367.248606	5.031202	362.217404
18.000836	365.108837	4.857721	360.251117
18.027572	362.982652	4.689983	358.292668
18.054309	360.869874	4.527810	356.342064
18.081045	358.770334	4.371026	354.399308
